X,Y,Z,r,absv
0.359613,0.0465697,0.0376683,0.003,343.701
0.137958,0.109941,0.101253,0.003,295.028
0.0740327,0.133078,0.0830282,0.003,334.663
0.244046,0.199834,0.0660254,0.003,325.741
0.144082,0.369778,0.00518298,0.003,312.123
0.291624,0.305096,0.102981,0.003,323.881
0.271229,0.220956,0.0995759,0.003,323.331
0.0406398,0.145774,0.0300996,0.003,334.226
0.347084,0.0145882,0.0711773,0.003,324.702
0.21456,0.0552249,0.0906252,0.003,327.085
0.185776,0.314444,0.0545455,0.003,329.537
0.203781,0.362677,0.0807764,0.003,308.564
0.228934,0.0542377,0.0208655,0.003,333.892
0.133512,0.00142559,0.0874485,0.003,313.713
0.303758,0.0788116,0.000118667,0.003,324.39
0.0392001,0.0647903,0.101085,0.003,329.529
0.360548,0.118014,-0.00329933,0.003,342.185
0.186968,0.0263832,0.0567129,0.003,301.856
0.106612,0.259263,0.0280619,0.003,330.303
0.265571,0.100256,0.0882876,0.003,299.539
0.229663,0.158094,0.0212872,0.003,354.665
0.0221335,0.332848,0.0736388,0.003,308.925
0.122936,0.0219276,0.0651141,0.003,307.13
0.217891,0.116419,0.0368171,0.003,326.889
0.365736,0.0969032,0.0131651,0.003,312.127
0.00310222,0.180618,0.0753724,0.003,317.877
0.0608291,0.234925,0.102811,0.003,326.388
0.20233,0.218478,0.00744357,0.003,337.745
0.145197,0.0880527,0.0688988,0.003,313.85
0.191034,0.116521,0.0528865,0.003,306.684
0.207027,0.235097,0.0738792,0.003,337.21
0.359743,0.3014,0.0515532,0.003,304.43
0.016836,0.165322,0.0982669,0.003,328.353
0.220863,0.147153,0.0194233,0.003,332.96
0.322534,0.127088,0.0443038,0.003,336.836
0.343263,0.311522,0.0359183,0.003,307.577
0.0122482,0.0851295,0.0822287,0.003,303.325
0.099128,0.377251,0.00405066,0.003,301.81
0.238456,0.340801,0.024765,0.003,320.278
0.0547111,0.361602,0.0306284,0.003,268.658
0.0443703,0.361515,0.049175,0.003,352.767
0.370597,0.230729,0.0594502,0.003,322.033
0.269237,0.118514,0.099769,0.003,323.382
0.0703934,0.0300645,0.0489072,0.003,321.31
0.375075,0.335849,0.0702707,0.003,355.504
0.193409,0.246703,0.104884,0.003,324.756
0.0148867,0.17038,0.030217,0.003,322.148
0.0870665,0.0122062,0.01489,0.003,329.782
0.128987,0.154667,0.0876742,0.003,327.603
0.193788,0.354244,0.0144869,0.003,303.115
0.20145,0.136693,0.057895,0.003,304.401
0.138245,0.261857,0.0460227,0.003,290.06
0.175654,0.015286,0.0579377,0.003,285.436
0.17593,0.377183,0.0496347,0.003,307.533
0.36721,0.041485,-0.00100173,0.003,328.228
0.117305,0.102084,0.0852439,0.003,337.03
0.228438,0.369212,0.0673177,0.003,352.541
0.18867,0.0264289,0.0233797,0.003,306.298
0.329545,0.285145,0.0515288,0.003,313.05
0.163886,0.361011,0.0752025,0.003,316.208
0.326652,0.16156,0.0717237,0.003,335.32
0.151352,0.278407,0.0713352,0.003,307.826
0.0481279,0.0795661,0.0953104,0.003,324.542
0.015851,0.090992,0.0355478,0.003,310.196
0.274323,0.312458,0.0352823,0.003,318.126
0.050718,0.293244,0.0879427,0.003,323.159
0.378082,0.168062,0.0635878,0.003,322.827
