X,Y,Z,r,absv
0.0559134,0.25698,0.00555211,0.003,379.016
0.050227,0.126719,0.0735789,0.003,362.955
0.062397,0.0148677,0.0537994,0.003,317.399
0.183442,0.0646042,0.0984458,0.003,352.652
0.0891758,0.169707,0.0390458,0.003,360.148
0.115375,0.154049,0.0939387,0.003,365.435
0.0424256,0.271338,0.0633393,0.003,364.272
0.033574,0.215048,0.0662796,0.003,349.587
0.232959,0.309192,0.0782216,0.003,366.566
0.364413,0.0355802,0.0243281,0.003,342.888
0.176835,0.0704671,0.0561393,0.003,354.557
0.0631904,0.035622,0.0968104,0.003,379.832
0.29146,0.183061,0.0648419,0.003,358.7
0.275483,0.150902,-0.00789444,0.003,363.941
0.264194,0.242514,0.0148018,0.003,374.757
0.354059,0.356421,0.0568621,0.003,345.569
0.263187,0.26221,0.0240113,0.003,352.001
0.298212,0.218347,0.106409,0.003,360.914
0.0105196,0.139487,0.0107622,0.003,354.956
0.247315,0.0775047,0.0938672,0.003,367.638
0.0676265,0.253036,0.0915949,0.003,323.44
0.337513,0.234689,0.0258236,0.003,359.637
0.186168,0.206376,0.0418913,0.003,345.282
0.251903,0.158408,0.0964274,0.003,351.074
0.331445,0.164648,0.0999691,0.003,361.923
0.245055,0.0993108,0.0212012,0.003,350.02
0.236745,0.0658919,0.0670837,0.003,349.285
0.0884634,0.152412,0.0702492,0.003,353.241
0.231676,0.291842,-0.00242241,0.003,343.159
0.0865811,0.25239,-0.000136495,0.003,346.313
0.0601677,0.0547285,0.0753002,0.003,364.072
0.212705,0.374356,0.0357392,0.003,308.303
0.312916,0.377436,0.0134685,0.003,340.82
0.0817924,0.124264,0.0612725,0.003,321.591
0.244062,0.182822,0.0765448,0.003,356.213
0.0599991,0.271448,0.0218768,0.003,360.541
0.278265,0.193024,0.0494987,0.003,344.508
0.362701,0.219387,0.00235308,0.003,370.955
0.097384,0.203247,0.00630575,0.003,384.695
0.0783439,0.0323364,0.0976318,0.003,360.649
0.326732,0.259456,0.0770642,0.003,358.586
0.314713,0.277037,0.0748713,0.003,358.288
0.338838,0.070512,0.0249458,0.003,343.416
0.36352,0.152838,0.103545,0.003,313.833
0.299473,0.315083,0.0558157,0.003,42.9453
0.25182,0.29182,0.0146911,0.003,352.337
0.198819,0.0605575,0.0277707,0.003,372.934
0.350348,0.0631245,0.0772096,0.003,372.949
0.159337,0.30445,0.0789581,0.003,357.434
0.363402,0.0314094,-0.0066522,0.003,307.641
0.291238,0.129661,0.0410877,0.003,367.52
0.276495,0.284975,0.0881121,0.003,349.459
0.327023,0.0712264,0.096797,0.003,362.545
0.356792,0.053675,0.106444,0.003,355.982
0.22149,0.181173,0.0532168,0.003,375.655
0.292878,0.0974374,0.0751113,0.003,320.688
0.307002,0.198152,0.0628155,0.003,361.633
0.00705719,0.376611,0.0239604,0.003,357.223
0.0560175,0.0668894,0.00714121,0.003,344.248
0.281959,0.18308,0.0800129,0.003,354.188
0.0477939,0.308485,0.100627,0.003,10.6644
0.121865,0.233715,0.0218547,0.003,340.394
0.377498,0.0675176,0.0324955,0.003,364.059
0.168594,0.0821609,-0.00167062,0.003,329.556
0.187104,0.255739,0.00344058,0.003,346.294
0.37801,0.311418,0.0294525,0.003,360.162
0.21792,0.11153,-0.00156621,0.003,339.837
0.216524,0.302354,-0.00310293,0.003,329.793
0.0857421,0.289536,0.0631023,0.003,371.519
0.320878,0.273172,-0.00606973,0.003,347.634
