X,Y,Z,r,absv
0.0974988,0.0803707,0.0110085,0.003,309.508
0.230235,0.117501,0.000144657,0.003,316.653
0.205844,0.116876,0.0559107,0.003,334.794
0.0498434,0.213407,0.0531416,0.003,343.007
0.160031,0.137256,0.00682519,0.003,307.815
0.278349,0.158106,0.098389,0.003,301.849
0.284727,0.0344281,0.000769679,0.003,295.7
0.0397744,0.325851,0.0499717,0.003,328.575
0.0612409,0.179556,0.0189468,0.003,297.433
0.235196,0.264922,0.0519445,0.003,286.952
0.083987,0.0986581,0.0454713,0.003,322.52
0.21602,0.107556,0.023809,0.003,311.401
0.182897,0.15825,0.0632959,0.003,353.398
0.00455365,0.265927,0.00973143,0.003,307.255
0.214088,0.203341,0.0349179,0.003,336.101
0.320216,0.264006,0.0656989,0.003,343.033
0.238867,0.336968,0.0378839,0.003,331.297
0.283051,0.0146291,0.0853609,0.003,334.944
0.373772,0.114841,-0.000996709,0.003,309.663
0.254478,0.139767,0.0686252,0.003,338.98
0.275799,0.298621,0.0649247,0.003,311.476
0.285951,0.289778,0.0707547,0.003,339.944
0.179038,0.15033,0.0705226,0.003,322.534
0.283893,0.280402,0.0124356,0.003,323.02
0.319224,0.278906,0.0509965,0.003,322.494
0.319733,0.187539,0.0686032,0.003,327.314
0.21274,0.321269,0.0885071,0.003,297.191
0.352148,0.107169,0.0373488,0.003,315.793
0.364318,0.0712567,0.0618408,0.003,292.321
0.182791,0.224376,0.0876229,0.003,307.071
0.195929,0.363502,0.0766149,0.003,320.642
0.0435095,0.144227,0.0138244,0.003,290.962
0.175265,0.189121,0.0932264,0.003,345.601
0.0283504,0.309174,0.0404357,0.003,339.047
0.0493493,0.118639,0.0707132,0.003,310.084
0.189957,0.0220923,0.00661801,0.003,338.61
0.322108,0.177856,0.0238384,0.003,343.228
0.260151,0.104061,0.00225631,0.003,322.241
0.0162706,0.0479548,0.0636299,0.003,317.979
0.0229716,0.33995,-0.000321645,0.003,332.99
0.0254311,0.296971,0.0229169,0.003,327.03
0.282204,0.184627,0.0893683,0.003,335.311
0.311987,0.271467,0.100796,0.003,327.862
0.243427,0.139564,0.0549671,0.003,325.455
0.163858,0.276348,0.0676389,0.003,324.629
0.279157,0.228694,0.0945155,0.003,341.147
0.347436,0.133478,0.0201717,0.003,334.219
0.0856283,0.361245,0.0427209,0.003,330.595
0.246272,0.0743257,0.0980137,0.003,325.2
0.169149,0.26272,0.0450164,0.003,331.748
0.148278,0.31876,0.0309397,0.003,319.643
0.211716,0.212859,-0.00569294,0.003,321.678
0.112581,0.334139,0.0772454,0.003,325.234
0.220017,0.0237724,0.0401506,0.003,338.986
0.253326,0.335299,0.0535594,0.003,340.623
0.185685,0.326657,0.0906728,0.003,354.681
0.0888487,0.0108911,0.00720114,0.003,340.004
0.371834,0.324537,0.0738779,0.003,322.185
0.28526,0.199407,0.0312873,0.003,342.745
0.177702,0.0662845,0.0473725,0.003,320.67
0.314089,0.00481977,0.0102219,0.003,312.17
0.142339,0.0768923,0.00352644,0.003,321.319
0.26689,0.257715,0.0701944,0.003,393.006
0.197347,0.280209,0.0681935,0.003,331.59
0.00290727,0.221436,0.0866878,0.003,354.147
0.0614145,0.156645,0.0503775,0.003,316.752
0.107481,0.013646,0.0446648,0.003,311.058
0.0275031,0.245578,0.0608971,0.003,371.606
0.202743,0.312611,0.0831461,0.003,332.901
0.0298057,0.376214,0.00902553,0.003,320.462
0.0785956,0.377446,0.0565056,0.003,319.26
0.260624,0.186119,0.0433504,0.003,356.799
0.0407468,0.121351,0.0783513,0.003,321.076
0.0710102,0.292105,0.0829548,0.003,348.995
0.289525,0.0307855,-0.00703824,0.003,338.443
0.292806,0.156856,-0.00191633,0.003,356.541
0.377292,0.366475,0.0394178,0.003,355.481
0.359408,0.271671,0.0319866,0.003,340.467
0.147493,0.357209,0.0466093,0.003,308.03
0.241597,0.199728,0.0223854,0.003,342.775
0.124871,0.0858816,0.0623365,0.003,339.283
0.308206,0.0393852,0.0975574,0.003,324.631
0.376858,0.125962,0.0546403,0.003,336.626
0.0771194,0.309,0.0186664,0.003,346.522
0.0559519,0.223646,0.073928,0.003,319.757
0.347442,0.337843,0.0295818,0.003,332.29
0.312041,0.237339,0.00313152,0.003,334.122
0.14345,0.0492237,0.0615192,0.003,323.397
0.263183,0.327297,0.0516231,0.003,339.271
0.175611,0.349803,0.0248457,0.003,329.321
0.117063,0.160689,0.00466184,0.003,346.157
0.29078,0.138408,0.104967,0.003,363.137
0.179097,0.247268,0.0582089,0.003,341.427
0.0684635,0.320794,0.0391819,0.003,356.904
0.283057,0.213392,0.0704066,0.003,351.494
0.0732211,0.320479,0.0641681,0.003,344.941
0.285374,0.263577,0.100369,0.003,319.285
0.362572,0.184786,0.104171,0.003,327.225
0.0256831,0.308342,0.0130082,0.003,338.003
0.362058,0.0388354,0.0321839,0.003,335.292
