X,Y,Z,r,absv
0,0,0,0.003,0
0.0063,0,0,0.003,0
0.0126,0,0,0.003,0
0.0189,0,0,0.003,0
0.0252,0,0,0.003,0
0.0315,0,0,0.003,0
0.0378,0,0,0.003,0
0.0441,0,0,0.003,0
0.0504,0,0,0.003,0
0.0567,0,0,0.003,0
0.063,0,0,0.003,0
0.0693,0,0,0.003,0
0.0756,0,0,0.003,0
0.0819,0,0,0.003,0
0.0882,0,0,0.003,0
0.0945,0,0,0.003,0
0.1008,0,0,0.003,0
0.1071,0,0,0.003,0
0.1134,0,0,0.003,0
0.1197,0,0,0.003,0
0.126,0,0,0.003,0
0.1323,0,0,0.003,0
0.1386,0,0,0.003,0
0.1449,0,0,0.003,0
0.1512,0,0,0.003,0
0.1575,0,0,0.003,0
0.1638,0,0,0.003,0
0.1701,0,0,0.003,0
0.1764,0,0,0.003,0
0.1827,0,0,0.003,0
0.189,0,0,0.003,0
0.1953,0,0,0.003,0
0.2016,0,0,0.003,0
0.2079,0,0,0.003,0
0.2142,0,0,0.003,0
0.2205,0,0,0.003,0
0.2268,0,0,0.003,0
0.2331,0,0,0.003,0
0.2394,0,0,0.003,0
0.2457,0,0,0.003,0
0.252,0,0,0.003,0
0.2583,0,0,0.003,0
0.2646,0,0,0.003,0
0.2709,0,0,0.003,0
0.2772,0,0,0.003,0
0.2835,0,0,0.003,0
0.2898,0,0,0.003,0
0.2961,0,0,0.003,0
0.3024,0,0,0.003,0
0.3087,0,0,0.003,0
0.315,0,0,0.003,0
0.3213,0,0,0.003,0
0.3276,0,0,0.003,0
0.3339,0,0,0.003,0
0.3402,0,0,0.003,0
0.3465,0,0,0.003,0
0.3528,0,0,0.003,0
0.3591,0,0,0.003,0
0.3654,0,0,0.003,0
0.3717,0,0,0.003,0
0.378,0,0,0.003,0
0.00315,0,0.00545596,0.003,0
0.00945,0,0.00545596,0.003,0
0.01575,0,0.00545596,0.003,0
0.02205,0,0.00545596,0.003,0
0.02835,0,0.00545596,0.003,0
0.03465,0,0.00545596,0.003,0
0.04095,0,0.00545596,0.003,0
0.04725,0,0.00545596,0.003,0
0.05355,0,0.00545596,0.003,0
0.05985,0,0.00545596,0.003,0
0.06615,0,0.00545596,0.003,0
0.07245,0,0.00545596,0.003,0
0.07875,0,0.00545596,0.003,0
0.08505,0,0.00545596,0.003,0
0.09135,0,0.00545596,0.003,0
0.09765,0,0.00545596,0.003,0
0.10395,0,0.00545596,0.003,0
0.11025,0,0.00545596,0.003,0
0.11655,0,0.00545596,0.003,0
0.12285,0,0.00545596,0.003,0
0.12915,0,0.00545596,0.003,0
0.13545,0,0.00545596,0.003,0
0.14175,0,0.00545596,0.003,0
0.14805,0,0.00545596,0.003,0
0.15435,0,0.00545596,0.003,0
0.16065,0,0.00545596,0.003,0
0.16695,0,0.00545596,0.003,0
0.17325,0,0.00545596,0.003,0
0.17955,0,0.00545596,0.003,0
0.18585,0,0.00545596,0.003,0
0.19215,0,0.00545596,0.003,0
0.19845,0,0.00545596,0.003,0
0.20475,0,0.00545596,0.003,0
0.21105,0,0.00545596,0.003,0
0.21735,0,0.00545596,0.003,0
0.22365,0,0.00545596,0.003,0
0.22995,0,0.00545596,0.003,0
0.23625,0,0.00545596,0.003,0
0.24255,0,0.00545596,0.003,0
0.24885,0,0.00545596,0.003,0
0.25515,0,0.00545596,0.003,0
0.26145,0,0.00545596,0.003,0
0.26775,0,0.00545596,0.003,0
0.27405,0,0.00545596,0.003,0
0.28035,0,0.00545596,0.003,0
0.28665,0,0.00545596,0.003,0
0.29295,0,0.00545596,0.003,0
0.29925,0,0.00545596,0.003,0
0.30555,0,0.00545596,0.003,0
0.31185,0,0.00545596,0.003,0
0.31815,0,0.00545596,0.003,0
0.32445,0,0.00545596,0.003,0
0.33075,0,0.00545596,0.003,0
0.33705,0,0.00545596,0.003,0
0.34335,0,0.00545596,0.003,0
0.34965,0,0.00545596,0.003,0
0.35595,0,0.00545596,0.003,0
0.36225,0,0.00545596,0.003,0
0.36855,0,0.00545596,0.003,0
0.37485,0,0.00545596,0.003,0
0,0,0.0109119,0.003,0
0.0063,0,0.0109119,0.003,0
0.0126,0,0.0109119,0.003,0
0.0189,0,0.0109119,0.003,0
0.0252,0,0.0109119,0.003,0
0.0315,0,0.0109119,0.003,0
0.0378,0,0.0109119,0.003,0
0.0441,0,0.0109119,0.003,0
0.0504,0,0.0109119,0.003,0
0.0567,0,0.0109119,0.003,0
0.063,0,0.0109119,0.003,0
0.0693,0,0.0109119,0.003,0
0.0756,0,0.0109119,0.003,0
0.0819,0,0.0109119,0.003,0
0.0882,0,0.0109119,0.003,0
0.0945,0,0.0109119,0.003,0
0.1008,0,0.0109119,0.003,0
0.1071,0,0.0109119,0.003,0
0.1134,0,0.0109119,0.003,0
0.1197,0,0.0109119,0.003,0
0.126,0,0.0109119,0.003,0
0.1323,0,0.0109119,0.003,0
0.1386,0,0.0109119,0.003,0
0.1449,0,0.0109119,0.003,0
0.1512,0,0.0109119,0.003,0
0.1575,0,0.0109119,0.003,0
0.1638,0,0.0109119,0.003,0
0.1701,0,0.0109119,0.003,0
0.1764,0,0.0109119,0.003,0
0.1827,0,0.0109119,0.003,0
0.189,0,0.0109119,0.003,0
0.1953,0,0.0109119,0.003,0
0.2016,0,0.0109119,0.003,0
0.2079,0,0.0109119,0.003,0
0.2142,0,0.0109119,0.003,0
0.2205,0,0.0109119,0.003,0
0.2268,0,0.0109119,0.003,0
0.2331,0,0.0109119,0.003,0
0.2394,0,0.0109119,0.003,0
0.2457,0,0.0109119,0.003,0
0.252,0,0.0109119,0.003,0
0.2583,0,0.0109119,0.003,0
0.2646,0,0.0109119,0.003,0
0.2709,0,0.0109119,0.003,0
0.2772,0,0.0109119,0.003,0
0.2835,0,0.0109119,0.003,0
0.2898,0,0.0109119,0.003,0
0.2961,0,0.0109119,0.003,0
0.3024,0,0.0109119,0.003,0
0.3087,0,0.0109119,0.003,0
0.315,0,0.0109119,0.003,0
0.3213,0,0.0109119,0.003,0
0.3276,0,0.0109119,0.003,0
0.3339,0,0.0109119,0.003,0
0.3402,0,0.0109119,0.003,0
0.3465,0,0.0109119,0.003,0
0.3528,0,0.0109119,0.003,0
0.3591,0,0.0109119,0.003,0
0.3654,0,0.0109119,0.003,0
0.3717,0,0.0109119,0.003,0
0.378,0,0.0109119,0.003,0
0.00315,0,0.0163679,0.003,0
0.00945,0,0.0163679,0.003,0
0.01575,0,0.0163679,0.003,0
0.02205,0,0.0163679,0.003,0
0.02835,0,0.0163679,0.003,0
0.03465,0,0.0163679,0.003,0
0.04095,0,0.0163679,0.003,0
0.04725,0,0.0163679,0.003,0
0.05355,0,0.0163679,0.003,0
0.05985,0,0.0163679,0.003,0
0.06615,0,0.0163679,0.003,0
0.07245,0,0.0163679,0.003,0
0.07875,0,0.0163679,0.003,0
0.08505,0,0.0163679,0.003,0
0.09135,0,0.0163679,0.003,0
0.09765,0,0.0163679,0.003,0
0.10395,0,0.0163679,0.003,0
0.11025,0,0.0163679,0.003,0
0.11655,0,0.0163679,0.003,0
0.12285,0,0.0163679,0.003,0
0.12915,0,0.0163679,0.003,0
0.13545,0,0.0163679,0.003,0
0.14175,0,0.0163679,0.003,0
0.14805,0,0.0163679,0.003,0
0.15435,0,0.0163679,0.003,0
0.16065,0,0.0163679,0.003,0
0.16695,0,0.0163679,0.003,0
0.17325,0,0.0163679,0.003,0
0.17955,0,0.0163679,0.003,0
0.18585,0,0.0163679,0.003,0
0.19215,0,0.0163679,0.003,0
0.19845,0,0.0163679,0.003,0
0.20475,0,0.0163679,0.003,0
0.21105,0,0.0163679,0.003,0
0.21735,0,0.0163679,0.003,0
0.22365,0,0.0163679,0.003,0
0.22995,0,0.0163679,0.003,0
0.23625,0,0.0163679,0.003,0
0.24255,0,0.0163679,0.003,0
0.24885,0,0.0163679,0.003,0
0.25515,0,0.0163679,0.003,0
0.26145,0,0.0163679,0.003,0
0.26775,0,0.0163679,0.003,0
0.27405,0,0.0163679,0.003,0
0.28035,0,0.0163679,0.003,0
0.28665,0,0.0163679,0.003,0
0.29295,0,0.0163679,0.003,0
0.29925,0,0.0163679,0.003,0
0.30555,0,0.0163679,0.003,0
0.31185,0,0.0163679,0.003,0
0.31815,0,0.0163679,0.003,0
0.32445,0,0.0163679,0.003,0
0.33075,0,0.0163679,0.003,0
0.33705,0,0.0163679,0.003,0
0.34335,0,0.0163679,0.003,0
0.34965,0,0.0163679,0.003,0
0.35595,0,0.0163679,0.003,0
0.36225,0,0.0163679,0.003,0
0.36855,0,0.0163679,0.003,0
0.37485,0,0.0163679,0.003,0
0,0,0.0218238,0.003,0
0.0063,0,0.0218238,0.003,0
0.0126,0,0.0218238,0.003,0
0.0189,0,0.0218238,0.003,0
0.0252,0,0.0218238,0.003,0
0.0315,0,0.0218238,0.003,0
0.0378,0,0.0218238,0.003,0
0.0441,0,0.0218238,0.003,0
0.0504,0,0.0218238,0.003,0
0.0567,0,0.0218238,0.003,0
0.063,0,0.0218238,0.003,0
0.0693,0,0.0218238,0.003,0
0.0756,0,0.0218238,0.003,0
0.0819,0,0.0218238,0.003,0
0.0882,0,0.0218238,0.003,0
0.0945,0,0.0218238,0.003,0
0.1008,0,0.0218238,0.003,0
0.1071,0,0.0218238,0.003,0
0.1134,0,0.0218238,0.003,0
0.1197,0,0.0218238,0.003,0
0.126,0,0.0218238,0.003,0
0.1323,0,0.0218238,0.003,0
0.1386,0,0.0218238,0.003,0
0.1449,0,0.0218238,0.003,0
0.1512,0,0.0218238,0.003,0
0.1575,0,0.0218238,0.003,0
0.1638,0,0.0218238,0.003,0
0.1701,0,0.0218238,0.003,0
0.1764,0,0.0218238,0.003,0
0.1827,0,0.0218238,0.003,0
0.189,0,0.0218238,0.003,0
0.1953,0,0.0218238,0.003,0
0.2016,0,0.0218238,0.003,0
0.2079,0,0.0218238,0.003,0
0.2142,0,0.0218238,0.003,0
0.2205,0,0.0218238,0.003,0
0.2268,0,0.0218238,0.003,0
0.2331,0,0.0218238,0.003,0
0.2394,0,0.0218238,0.003,0
0.2457,0,0.0218238,0.003,0
0.252,0,0.0218238,0.003,0
0.2583,0,0.0218238,0.003,0
0.2646,0,0.0218238,0.003,0
0.2709,0,0.0218238,0.003,0
0.2772,0,0.0218238,0.003,0
0.2835,0,0.0218238,0.003,0
0.2898,0,0.0218238,0.003,0
0.2961,0,0.0218238,0.003,0
0.3024,0,0.0218238,0.003,0
0.3087,0,0.0218238,0.003,0
0.315,0,0.0218238,0.003,0
0.3213,0,0.0218238,0.003,0
0.3276,0,0.0218238,0.003,0
0.3339,0,0.0218238,0.003,0
0.3402,0,0.0218238,0.003,0
0.3465,0,0.0218238,0.003,0
0.3528,0,0.0218238,0.003,0
0.3591,0,0.0218238,0.003,0
0.3654,0,0.0218238,0.003,0
0.3717,0,0.0218238,0.003,0
0.378,0,0.0218238,0.003,0
0.00315,0,0.0272798,0.003,0
0.00945,0,0.0272798,0.003,0
0.01575,0,0.0272798,0.003,0
0.02205,0,0.0272798,0.003,0
0.02835,0,0.0272798,0.003,0
0.03465,0,0.0272798,0.003,0
0.04095,0,0.0272798,0.003,0
0.04725,0,0.0272798,0.003,0
0.05355,0,0.0272798,0.003,0
0.05985,0,0.0272798,0.003,0
0.06615,0,0.0272798,0.003,0
0.07245,0,0.0272798,0.003,0
0.07875,0,0.0272798,0.003,0
0.08505,0,0.0272798,0.003,0
0.09135,0,0.0272798,0.003,0
0.09765,0,0.0272798,0.003,0
0.10395,0,0.0272798,0.003,0
0.11025,0,0.0272798,0.003,0
0.11655,0,0.0272798,0.003,0
0.12285,0,0.0272798,0.003,0
0.12915,0,0.0272798,0.003,0
0.13545,0,0.0272798,0.003,0
0.14175,0,0.0272798,0.003,0
0.14805,0,0.0272798,0.003,0
0.15435,0,0.0272798,0.003,0
0.16065,0,0.0272798,0.003,0
0.16695,0,0.0272798,0.003,0
0.17325,0,0.0272798,0.003,0
0.17955,0,0.0272798,0.003,0
0.18585,0,0.0272798,0.003,0
0.19215,0,0.0272798,0.003,0
0.19845,0,0.0272798,0.003,0
0.20475,0,0.0272798,0.003,0
0.21105,0,0.0272798,0.003,0
0.21735,0,0.0272798,0.003,0
0.22365,0,0.0272798,0.003,0
0.22995,0,0.0272798,0.003,0
0.23625,0,0.0272798,0.003,0
0.24255,0,0.0272798,0.003,0
0.24885,0,0.0272798,0.003,0
0.25515,0,0.0272798,0.003,0
0.26145,0,0.0272798,0.003,0
0.26775,0,0.0272798,0.003,0
0.27405,0,0.0272798,0.003,0
0.28035,0,0.0272798,0.003,0
0.28665,0,0.0272798,0.003,0
0.29295,0,0.0272798,0.003,0
0.29925,0,0.0272798,0.003,0
0.30555,0,0.0272798,0.003,0
0.31185,0,0.0272798,0.003,0
0.31815,0,0.0272798,0.003,0
0.32445,0,0.0272798,0.003,0
0.33075,0,0.0272798,0.003,0
0.33705,0,0.0272798,0.003,0
0.34335,0,0.0272798,0.003,0
0.34965,0,0.0272798,0.003,0
0.35595,0,0.0272798,0.003,0
0.36225,0,0.0272798,0.003,0
0.36855,0,0.0272798,0.003,0
0.37485,0,0.0272798,0.003,0
0,0,0.0327358,0.003,0
0.0063,0,0.0327358,0.003,0
0.0126,0,0.0327358,0.003,0
0.0189,0,0.0327358,0.003,0
0.0252,0,0.0327358,0.003,0
0.0315,0,0.0327358,0.003,0
0.0378,0,0.0327358,0.003,0
0.0441,0,0.0327358,0.003,0
0.0504,0,0.0327358,0.003,0
0.0567,0,0.0327358,0.003,0
0.063,0,0.0327358,0.003,0
0.0693,0,0.0327358,0.003,0
0.0756,0,0.0327358,0.003,0
0.0819,0,0.0327358,0.003,0
0.0882,0,0.0327358,0.003,0
0.0945,0,0.0327358,0.003,0
0.1008,0,0.0327358,0.003,0
0.1071,0,0.0327358,0.003,0
0.1134,0,0.0327358,0.003,0
0.1197,0,0.0327358,0.003,0
0.126,0,0.0327358,0.003,0
0.1323,0,0.0327358,0.003,0
0.1386,0,0.0327358,0.003,0
0.1449,0,0.0327358,0.003,0
0.1512,0,0.0327358,0.003,0
0.1575,0,0.0327358,0.003,0
0.1638,0,0.0327358,0.003,0
0.1701,0,0.0327358,0.003,0
0.1764,0,0.0327358,0.003,0
0.1827,0,0.0327358,0.003,0
0.189,0,0.0327358,0.003,0
0.1953,0,0.0327358,0.003,0
0.2016,0,0.0327358,0.003,0
0.2079,0,0.0327358,0.003,0
0.2142,0,0.0327358,0.003,0
0.2205,0,0.0327358,0.003,0
0.2268,0,0.0327358,0.003,0
0.2331,0,0.0327358,0.003,0
0.2394,0,0.0327358,0.003,0
0.2457,0,0.0327358,0.003,0
0.252,0,0.0327358,0.003,0
0.2583,0,0.0327358,0.003,0
0.2646,0,0.0327358,0.003,0
0.2709,0,0.0327358,0.003,0
0.2772,0,0.0327358,0.003,0
0.2835,0,0.0327358,0.003,0
0.2898,0,0.0327358,0.003,0
0.2961,0,0.0327358,0.003,0
0.3024,0,0.0327358,0.003,0
0.3087,0,0.0327358,0.003,0
0.315,0,0.0327358,0.003,0
0.3213,0,0.0327358,0.003,0
0.3276,0,0.0327358,0.003,0
0.3339,0,0.0327358,0.003,0
0.3402,0,0.0327358,0.003,0
0.3465,0,0.0327358,0.003,0
0.3528,0,0.0327358,0.003,0
0.3591,0,0.0327358,0.003,0
0.3654,0,0.0327358,0.003,0
0.3717,0,0.0327358,0.003,0
0.378,0,0.0327358,0.003,0
0.00315,0,0.0381917,0.003,0
0.00945,0,0.0381917,0.003,0
0.01575,0,0.0381917,0.003,0
0.02205,0,0.0381917,0.003,0
0.02835,0,0.0381917,0.003,0
0.03465,0,0.0381917,0.003,0
0.04095,0,0.0381917,0.003,0
0.04725,0,0.0381917,0.003,0
0.05355,0,0.0381917,0.003,0
0.05985,0,0.0381917,0.003,0
0.06615,0,0.0381917,0.003,0
0.07245,0,0.0381917,0.003,0
0.07875,0,0.0381917,0.003,0
0.08505,0,0.0381917,0.003,0
0.09135,0,0.0381917,0.003,0
0.09765,0,0.0381917,0.003,0
0.10395,0,0.0381917,0.003,0
0.11025,0,0.0381917,0.003,0
0.11655,0,0.0381917,0.003,0
0.12285,0,0.0381917,0.003,0
0.12915,0,0.0381917,0.003,0
0.13545,0,0.0381917,0.003,0
0.14175,0,0.0381917,0.003,0
0.14805,0,0.0381917,0.003,0
0.15435,0,0.0381917,0.003,0
0.16065,0,0.0381917,0.003,0
0.16695,0,0.0381917,0.003,0
0.17325,0,0.0381917,0.003,0
0.17955,0,0.0381917,0.003,0
0.18585,0,0.0381917,0.003,0
0.19215,0,0.0381917,0.003,0
0.19845,0,0.0381917,0.003,0
0.20475,0,0.0381917,0.003,0
0.21105,0,0.0381917,0.003,0
0.21735,0,0.0381917,0.003,0
0.22365,0,0.0381917,0.003,0
0.22995,0,0.0381917,0.003,0
0.23625,0,0.0381917,0.003,0
0.24255,0,0.0381917,0.003,0
0.24885,0,0.0381917,0.003,0
0.25515,0,0.0381917,0.003,0
0.26145,0,0.0381917,0.003,0
0.26775,0,0.0381917,0.003,0
0.27405,0,0.0381917,0.003,0
0.28035,0,0.0381917,0.003,0
0.28665,0,0.0381917,0.003,0
0.29295,0,0.0381917,0.003,0
0.29925,0,0.0381917,0.003,0
0.30555,0,0.0381917,0.003,0
0.31185,0,0.0381917,0.003,0
0.31815,0,0.0381917,0.003,0
0.32445,0,0.0381917,0.003,0
0.33075,0,0.0381917,0.003,0
0.33705,0,0.0381917,0.003,0
0.34335,0,0.0381917,0.003,0
0.34965,0,0.0381917,0.003,0
0.35595,0,0.0381917,0.003,0
0.36225,0,0.0381917,0.003,0
0.36855,0,0.0381917,0.003,0
0.37485,0,0.0381917,0.003,0
0,0,0.0436477,0.003,0
0.0063,0,0.0436477,0.003,0
0.0126,0,0.0436477,0.003,0
0.0189,0,0.0436477,0.003,0
0.0252,0,0.0436477,0.003,0
0.0315,0,0.0436477,0.003,0
0.0378,0,0.0436477,0.003,0
0.0441,0,0.0436477,0.003,0
0.0504,0,0.0436477,0.003,0
0.0567,0,0.0436477,0.003,0
0.063,0,0.0436477,0.003,0
0.0693,0,0.0436477,0.003,0
0.0756,0,0.0436477,0.003,0
0.0819,0,0.0436477,0.003,0
0.0882,0,0.0436477,0.003,0
0.0945,0,0.0436477,0.003,0
0.1008,0,0.0436477,0.003,0
0.1071,0,0.0436477,0.003,0
0.1134,0,0.0436477,0.003,0
0.1197,0,0.0436477,0.003,0
0.126,0,0.0436477,0.003,0
0.1323,0,0.0436477,0.003,0
0.1386,0,0.0436477,0.003,0
0.1449,0,0.0436477,0.003,0
0.1512,0,0.0436477,0.003,0
0.1575,0,0.0436477,0.003,0
0.1638,0,0.0436477,0.003,0
0.1701,0,0.0436477,0.003,0
0.1764,0,0.0436477,0.003,0
0.1827,0,0.0436477,0.003,0
0.189,0,0.0436477,0.003,0
0.1953,0,0.0436477,0.003,0
0.2016,0,0.0436477,0.003,0
0.2079,0,0.0436477,0.003,0
0.2142,0,0.0436477,0.003,0
0.2205,0,0.0436477,0.003,0
0.2268,0,0.0436477,0.003,0
0.2331,0,0.0436477,0.003,0
0.2394,0,0.0436477,0.003,0
0.2457,0,0.0436477,0.003,0
0.252,0,0.0436477,0.003,0
0.2583,0,0.0436477,0.003,0
0.2646,0,0.0436477,0.003,0
0.2709,0,0.0436477,0.003,0
0.2772,0,0.0436477,0.003,0
0.2835,0,0.0436477,0.003,0
0.2898,0,0.0436477,0.003,0
0.2961,0,0.0436477,0.003,0
0.3024,0,0.0436477,0.003,0
0.3087,0,0.0436477,0.003,0
0.315,0,0.0436477,0.003,0
0.3213,0,0.0436477,0.003,0
0.3276,0,0.0436477,0.003,0
0.3339,0,0.0436477,0.003,0
0.3402,0,0.0436477,0.003,0
0.3465,0,0.0436477,0.003,0
0.3528,0,0.0436477,0.003,0
0.3591,0,0.0436477,0.003,0
0.3654,0,0.0436477,0.003,0
0.3717,0,0.0436477,0.003,0
0.378,0,0.0436477,0.003,0
0.00315,0,0.0491036,0.003,0
0.00945,0,0.0491036,0.003,0
0.01575,0,0.0491036,0.003,0
0.02205,0,0.0491036,0.003,0
0.02835,0,0.0491036,0.003,0
0.03465,0,0.0491036,0.003,0
0.04095,0,0.0491036,0.003,0
0.04725,0,0.0491036,0.003,0
0.05355,0,0.0491036,0.003,0
0.05985,0,0.0491036,0.003,0
0.06615,0,0.0491036,0.003,0
0.07245,0,0.0491036,0.003,0
0.07875,0,0.0491036,0.003,0
0.08505,0,0.0491036,0.003,0
0.09135,0,0.0491036,0.003,0
0.09765,0,0.0491036,0.003,0
0.10395,0,0.0491036,0.003,0
0.11025,0,0.0491036,0.003,0
0.11655,0,0.0491036,0.003,0
0.12285,0,0.0491036,0.003,0
0.12915,0,0.0491036,0.003,0
0.13545,0,0.0491036,0.003,0
0.14175,0,0.0491036,0.003,0
0.14805,0,0.0491036,0.003,0
0.15435,0,0.0491036,0.003,0
0.16065,0,0.0491036,0.003,0
0.16695,0,0.0491036,0.003,0
0.17325,0,0.0491036,0.003,0
0.17955,0,0.0491036,0.003,0
0.18585,0,0.0491036,0.003,0
0.19215,0,0.0491036,0.003,0
0.19845,0,0.0491036,0.003,0
0.20475,0,0.0491036,0.003,0
0.21105,0,0.0491036,0.003,0
0.21735,0,0.0491036,0.003,0
0.22365,0,0.0491036,0.003,0
0.22995,0,0.0491036,0.003,0
0.23625,0,0.0491036,0.003,0
0.24255,0,0.0491036,0.003,0
0.24885,0,0.0491036,0.003,0
0.25515,0,0.0491036,0.003,0
0.26145,0,0.0491036,0.003,0
0.26775,0,0.0491036,0.003,0
0.27405,0,0.0491036,0.003,0
0.28035,0,0.0491036,0.003,0
0.28665,0,0.0491036,0.003,0
0.29295,0,0.0491036,0.003,0
0.29925,0,0.0491036,0.003,0
0.30555,0,0.0491036,0.003,0
0.31185,0,0.0491036,0.003,0
0.31815,0,0.0491036,0.003,0
0.32445,0,0.0491036,0.003,0
0.33075,0,0.0491036,0.003,0
0.33705,0,0.0491036,0.003,0
0.34335,0,0.0491036,0.003,0
0.34965,0,0.0491036,0.003,0
0.35595,0,0.0491036,0.003,0
0.36225,0,0.0491036,0.003,0
0.36855,0,0.0491036,0.003,0
0.37485,0,0.0491036,0.003,0
0,0,0.0545596,0.003,0
0.0063,0,0.0545596,0.003,0
0.0126,0,0.0545596,0.003,0
0.0189,0,0.0545596,0.003,0
0.0252,0,0.0545596,0.003,0
0.0315,0,0.0545596,0.003,0
0.0378,0,0.0545596,0.003,0
0.0441,0,0.0545596,0.003,0
0.0504,0,0.0545596,0.003,0
0.0567,0,0.0545596,0.003,0
0.063,0,0.0545596,0.003,0
0.0693,0,0.0545596,0.003,0
0.0756,0,0.0545596,0.003,0
0.0819,0,0.0545596,0.003,0
0.0882,0,0.0545596,0.003,0
0.0945,0,0.0545596,0.003,0
0.1008,0,0.0545596,0.003,0
0.1071,0,0.0545596,0.003,0
0.1134,0,0.0545596,0.003,0
0.1197,0,0.0545596,0.003,0
0.126,0,0.0545596,0.003,0
0.1323,0,0.0545596,0.003,0
0.1386,0,0.0545596,0.003,0
0.1449,0,0.0545596,0.003,0
0.1512,0,0.0545596,0.003,0
0.1575,0,0.0545596,0.003,0
0.1638,0,0.0545596,0.003,0
0.1701,0,0.0545596,0.003,0
0.1764,0,0.0545596,0.003,0
0.1827,0,0.0545596,0.003,0
0.189,0,0.0545596,0.003,0
0.1953,0,0.0545596,0.003,0
0.2016,0,0.0545596,0.003,0
0.2079,0,0.0545596,0.003,0
0.2142,0,0.0545596,0.003,0
0.2205,0,0.0545596,0.003,0
0.2268,0,0.0545596,0.003,0
0.2331,0,0.0545596,0.003,0
0.2394,0,0.0545596,0.003,0
0.2457,0,0.0545596,0.003,0
0.252,0,0.0545596,0.003,0
0.2583,0,0.0545596,0.003,0
0.2646,0,0.0545596,0.003,0
0.2709,0,0.0545596,0.003,0
0.2772,0,0.0545596,0.003,0
0.2835,0,0.0545596,0.003,0
0.2898,0,0.0545596,0.003,0
0.2961,0,0.0545596,0.003,0
0.3024,0,0.0545596,0.003,0
0.3087,0,0.0545596,0.003,0
0.315,0,0.0545596,0.003,0
0.3213,0,0.0545596,0.003,0
0.3276,0,0.0545596,0.003,0
0.3339,0,0.0545596,0.003,0
0.3402,0,0.0545596,0.003,0
0.3465,0,0.0545596,0.003,0
0.3528,0,0.0545596,0.003,0
0.3591,0,0.0545596,0.003,0
0.3654,0,0.0545596,0.003,0
0.3717,0,0.0545596,0.003,0
0.378,0,0.0545596,0.003,0
0.00315,0,0.0600156,0.003,0
0.00945,0,0.0600156,0.003,0
0.01575,0,0.0600156,0.003,0
0.02205,0,0.0600156,0.003,0
0.02835,0,0.0600156,0.003,0
0.03465,0,0.0600156,0.003,0
0.04095,0,0.0600156,0.003,0
0.04725,0,0.0600156,0.003,0
0.05355,0,0.0600156,0.003,0
0.05985,0,0.0600156,0.003,0
0.06615,0,0.0600156,0.003,0
0.07245,0,0.0600156,0.003,0
0.07875,0,0.0600156,0.003,0
0.08505,0,0.0600156,0.003,0
0.09135,0,0.0600156,0.003,0
0.09765,0,0.0600156,0.003,0
0.10395,0,0.0600156,0.003,0
0.11025,0,0.0600156,0.003,0
0.11655,0,0.0600156,0.003,0
0.12285,0,0.0600156,0.003,0
0.12915,0,0.0600156,0.003,0
0.13545,0,0.0600156,0.003,0
0.14175,0,0.0600156,0.003,0
0.14805,0,0.0600156,0.003,0
0.15435,0,0.0600156,0.003,0
0.16065,0,0.0600156,0.003,0
0.16695,0,0.0600156,0.003,0
0.17325,0,0.0600156,0.003,0
0.17955,0,0.0600156,0.003,0
0.18585,0,0.0600156,0.003,0
0.19215,0,0.0600156,0.003,0
0.19845,0,0.0600156,0.003,0
0.20475,0,0.0600156,0.003,0
0.21105,0,0.0600156,0.003,0
0.21735,0,0.0600156,0.003,0
0.22365,0,0.0600156,0.003,0
0.22995,0,0.0600156,0.003,0
0.23625,0,0.0600156,0.003,0
0.24255,0,0.0600156,0.003,0
0.24885,0,0.0600156,0.003,0
0.25515,0,0.0600156,0.003,0
0.26145,0,0.0600156,0.003,0
0.26775,0,0.0600156,0.003,0
0.27405,0,0.0600156,0.003,0
0.28035,0,0.0600156,0.003,0
0.28665,0,0.0600156,0.003,0
0.29295,0,0.0600156,0.003,0
0.29925,0,0.0600156,0.003,0
0.30555,0,0.0600156,0.003,0
0.31185,0,0.0600156,0.003,0
0.31815,0,0.0600156,0.003,0
0.32445,0,0.0600156,0.003,0
0.33075,0,0.0600156,0.003,0
0.33705,0,0.0600156,0.003,0
0.34335,0,0.0600156,0.003,0
0.34965,0,0.0600156,0.003,0
0.35595,0,0.0600156,0.003,0
0.36225,0,0.0600156,0.003,0
0.36855,0,0.0600156,0.003,0
0.37485,0,0.0600156,0.003,0
0,0,0.0654715,0.003,0
0.0063,0,0.0654715,0.003,0
0.0126,0,0.0654715,0.003,0
0.0189,0,0.0654715,0.003,0
0.0252,0,0.0654715,0.003,0
0.0315,0,0.0654715,0.003,0
0.0378,0,0.0654715,0.003,0
