X,Y,Z,r,absv
0.122358,0,0.167265,0.003,3.52368
-0.203464,0,-0.049818,0.003,0.253419
-0.257892,0,-0.0758266,0.003,0.158407
-0.190002,0,-0.0494385,0.003,0.127333
-0.365083,0,-0.0651512,0.003,0.0698017
-0.267826,0,-0.081522,0.003,0.0510225
-0.177034,0,-0.0514545,0.003,0.15055
-0.235788,0,-0.0912075,0.003,0.125337
-0.232539,0,-0.0756168,0.003,0.245562
-0.364745,0,-0.0459843,0.003,0.142242
-0.316989,0,-0.0558281,0.003,0.096119
-0.323868,0,-0.0560036,0.003,0.10503
-0.118082,0,-0.0505199,0.003,0.177205
-0.288078,0,-0.0708485,0.003,0.158032
-0.17333,0,-0.0263901,0.003,0.713855
-0.370913,0,-0.0158691,0.003,0.624977
-0.0373456,0,-0.0644112,0.003,0.511556
-0.380868,0,-0.0852051,0.003,0.0170841
-0.182847,0,-0.0475597,0.003,0.171664
-0.16723,0,-0.0451756,0.003,0.278739
-0.284338,0,-0.048008,0.003,0.541655
-0.0477254,0,-0.0643711,0.003,0.630783
-0.00162518,0,-0.0186214,0.003,1.32441
0.375905,0,0.0184517,0.003,1.14292
0.0587953,0,1.53212,0.003,0.977205
-0.152829,0,-0.0588551,0.003,0.281098
0.0416546,0,0.258942,0.003,3.87066
0.0492294,0,-0.0897255,0.003,0.58887
-0.0770089,0,0.135036,0.003,3.52206
-0.257325,0,-0.0549049,0.003,0.160372
-0.159933,0,1.71043,0.003,2.36804
0.244999,0,2.85449,0.003,1.31887
-0.187823,0,1.15429,0.003,1.38357
-0.381004,0,-0.0912018,0.003,0.00594183
-0.159724,0,-0.00768852,0.003,0.63046
-0.281526,0,-0.0608444,0.003,0.198584
-0.0861983,0,1.98516,0.003,2.06924
0.137901,0,6.77223,0.003,7.69983
0.110321,0,-0.088541,0.003,0.769546
-0.0586698,0,-0.0911865,0.003,0.51063
0.336991,0,4.26657,0.003,2.06559
-0.130758,0,-0.0328808,0.003,1.18797
0.280259,0,-0.0816269,0.003,1.68078
-0.0035468,0,-0.0849953,0.003,0.559433
0.207357,0,-0.0579567,0.003,1.3452
0.0532274,0,1.98419,0.003,1.32785
-0.0660176,0,-0.0909958,0.003,0.228674
0.167526,0,-0.0904198,0.003,0.349805
0.183156,0,-0.0774364,0.003,0.979458
-0.00496551,0,-0.0909557,0.003,0.484507
0.0334721,0,-0.0908413,0.003,0.464561
0.022884,0,-0.0667267,0.003,1.10821
