X,Y,Z,r,absv
-0.20755,0,0.244637,0.003,3.63288
-0.247242,0,-0.0122032,0.003,8.79216
-0.188561,0,-0.0527897,0.003,6.74238
-0.218272,0,-0.0450974,0.003,7.77674
-0.180629,0,-0.0566311,0.003,6.88767
-0.143051,0,-0.0387421,0.003,4.81201
-0.211059,0,-0.045929,0.003,6.92498
-0.1419,0,-0.0461025,0.003,4.71626
-0.212544,0,-0.061573,0.003,8.07438
-0.257081,0,-0.0655746,0.003,8.16023
-0.316005,0,-0.0659447,0.003,10.7132
-0.354743,0,-0.0844173,0.003,10.7032
-0.322811,0,-0.0300903,0.003,4.16649
-0.265883,0,-0.0712814,0.003,9.81127
-0.346276,0,-0.0580215,0.003,12.1806
-0.336527,0,-0.0456085,0.003,4.39498
-0.338266,0,-0.0609379,0.003,11.1415
-0.346859,0,-0.0872612,0.003,10.9394
-0.298866,0,-0.0492496,0.003,10.5353
-0.350449,0,-0.0532722,0.003,8.60092
-0.3797,0,-0.0681362,0.003,3.70718
-0.376933,0,-0.0492573,0.003,5.36039
-0.343291,0,0.010807,0.003,5.89635
-0.144585,0,0.175297,0.003,4.92185
-0.316948,0,0.221588,0.003,15.9227
-0.354765,0,-0.061573,0.003,0.694773
-0.381258,0,0.0483208,0.003,13.0259
-0.358078,0,0.0638676,0.003,8.61421
-0.372773,0,0.150576,0.003,17.0091
-0.349521,0,0.0293961,0.003,6.27615
-0.184552,0,0.379404,0.003,9.48171
-0.207637,0,0.366682,0.003,2.05804
-0.348161,0,0.0774212,0.003,12.2235
-0.375831,0,-0.0884666,0.003,8.67207
-0.280186,0,0.107891,0.003,9.22212
-0.380693,0,0.028944,0.003,4.86651
-0.350798,0,0.0634212,0.003,9.99955
-0.320964,0,0.354799,0.003,23.4981
-0.221906,0,0.0824318,0.003,6.14775
-0.0830628,0,-0.081953,0.003,4.16978
-0.217008,0,0.559954,0.003,12.6261
-0.378635,0,0.00382614,0.003,1.21772
-0.0264558,0,-0.0814762,0.003,3.15054
0.0100262,0,-0.074646,0.003,3.4555
-0.0615314,0,0.177984,0.003,11.9206
-0.366906,0,0.16433,0.003,7.33624
-0.0589367,0,0.0307102,0.003,4.77402
-0.0528284,0,-0.0791683,0.003,5.37774
-0.0128073,0,-0.0889511,0.003,3.25686
-0.00201038,0,-0.0576534,0.003,7.20471
0.0758504,0,0.0779591,0.003,3.90867
0.21837,0,-0.0497017,0.003,1.06016
0.0149716,0,0.137133,0.003,6.32874
0.172293,0,-0.0328674,0.003,5.91617
0.326803,0,0.08004,0.003,5.14037
0.320409,0,0.0877075,0.003,4.18168
0.0348148,0,-0.0894127,0.003,9.41719
0.0181167,0,0.0205135,0.003,13.6795
0.258457,0,0.399345,0.003,8.3221
-0.3806,0,-0.0844116,0.003,2.35268
-0.0809372,0,0.0203438,0.003,4.87387
-0.215427,0,0.18075,0.003,16.8922
-0.241513,0,-0.0355854,0.003,6.32545
-0.159613,0,-0.0475292,0.003,5.8148
-0.147138,0,-0.0431824,0.003,5.16422
-0.165468,0,-0.0505962,0.003,6.4672
-0.1463,0,-0.033638,0.003,5.08157
-0.137923,0,-0.0297546,0.003,4.18798
-0.137295,0,-0.0363255,0.003,5.0321
-0.136069,0,-0.0420437,0.003,5.1914
-0.172786,0,-0.0644817,0.003,6.43308
-0.217554,0,-0.0530262,0.003,6.83292
-0.2776,0,-0.0632706,0.003,9.42425
-0.241868,0,-0.0585899,0.003,9.8482
-0.220022,0,-0.0644951,0.003,7.91449
-0.215742,0,-0.0788612,0.003,8.26327
-0.214515,0,-0.0677547,0.003,8.1368
-0.245025,0,-0.0698242,0.003,9.03435
-0.201553,0,-0.0819035,0.003,7.9578
-0.29571,0,-0.0732975,0.003,9.51516
-0.331684,0,-0.0785446,0.003,10.9142
-0.328334,0,-0.0666542,0.003,11.3209
-0.305042,0,-0.0653076,0.003,11.1466
-0.37259,0,0.0798321,0.003,10.5301
-0.299576,0,0.280241,0.003,1.05542
-0.302453,0,-0.0830002,0.003,9.56552
-0.359015,0,-0.026125,0.003,10.3287
-0.361376,0,-0.0872765,0.003,7.59607
-0.344732,0,0.0409622,0.003,9.5733
-0.356648,0,0.0437717,0.003,9.53406
-0.240694,0,-0.00741768,0.003,3.90942
-0.368346,0,-0.0496082,0.003,7.12028
-0.379821,0,-0.00898552,0.003,8.47476
-0.363799,0,-0.0721836,0.003,3.75589
-0.249877,0,-0.0905991,0.003,8.73126
-0.301464,0,0.235304,0.003,17.3957
-0.372575,0,-0.00502396,0.003,4.78528
-0.230759,0,-0.0445671,0.003,7.88615
-0.178923,0,0.261513,0.003,10.0388
-0.216244,0,0.00734138,0.003,6.16833
-0.180909,0,0.049139,0.003,3.92882
-0.36847,0,-0.0436535,0.003,0.742069
-0.0235431,0,-0.074501,0.003,4.05569
-0.0600482,0,0.023674,0.003,7.50731
-0.309253,0,-0.0835857,0.003,10.0024
-0.0158149,0,-0.0172901,0.003,5.35758
-0.0387739,0,-0.0627232,0.003,3.21358
0.0221274,0,-0.0773849,0.003,2.98891
0.268706,0,0.00337982,0.003,3.95701
0.0239342,0,0.0100136,0.003,4.7257
-0.109131,0,-0.0850582,0.003,4.4485
-0.0600235,0,-0.0911999,0.003,2.44231
-0.0683078,0,-0.0588818,0.003,4.67958
0.245583,0,-0.0552082,0.003,5.50703
-0.0631941,0,0.420883,0.003,13.4155
0.195744,0,0.231714,0.003,6.63648
0.246915,0,0.202753,0.003,8.66158
0.345858,0,0.0563908,0.003,4.60026
0.0191373,0,0.203846,0.003,9.38102
-0.157935,0,-0.071003,0.003,6.93776
-0.0758358,0,-0.0603256,0.003,5.02285
-0.260922,0,-0.0564423,0.003,9.05889
-0.288217,0,-0.0489845,0.003,7.36266
-0.169604,0,-0.058054,0.003,6.13991
-0.175052,0,-0.0474377,0.003,5.60296
-0.156974,0,-0.041872,0.003,5.92877
-0.164727,0,-0.0441189,0.003,6.04172
-0.148001,0,-0.0279484,0.003,4.75843
-0.14108,0,-0.0241222,0.003,4.48057
-0.136962,0,-0.018261,0.003,4.78715
-0.134559,0,-0.0238037,0.003,5.38329
-0.130794,0,-0.03508,0.003,4.82735
-0.133984,0,-0.0486889,0.003,5.10036
-0.185628,0,-0.0611553,0.003,7.45544
-0.137216,0,-0.0575981,0.003,5.72206
-0.124523,0,-0.031126,0.003,5.47827
-0.130686,0,-0.0588512,0.003,5.90041
-0.151336,0,-0.0510082,0.003,5.88092
-0.13405,0,-0.0655327,0.003,4.50479
-0.194205,0,-0.0623188,0.003,7.35236
-0.141339,0,-0.0693073,0.003,6.73111
-0.247932,0,-0.0798378,0.003,7.15634
-0.264736,0,-0.0645638,0.003,9.23523
-0.2065,0,-0.0648403,0.003,8.05038
-0.290593,0,-0.0591354,0.003,10.162
-0.126399,0,-0.0667458,0.003,6.1264
-0.210015,0,-0.0763435,0.003,7.34905
-0.268609,0,-0.0832958,0.003,9.64946
-0.228472,0,-0.0641632,0.003,8.11272
-0.314571,0,-0.071907,0.003,10.5125
-0.277758,0,-0.0894585,0.003,9.45928
-0.310543,0,-0.0353374,0.003,2.2807
-0.366894,0,-0.0623169,0.003,5.53356
-0.376399,0,-0.0735149,0.003,1.35006
-0.369541,0,0.0107899,0.003,5.21002
-0.361283,0,-0.0652046,0.003,2.65618
-0.342224,0,-0.000423431,0.003,7.40691
-0.203398,0,-0.0908985,0.003,5.15931
-0.346964,0,-0.0160847,0.003,9.6196
-0.380312,0,-0.0547066,0.003,0.744896
-0.365274,0,0.0157337,0.003,11.4608
-0.375493,0,0.0614853,0.003,9.35634
-0.23132,0,0.105738,0.003,7.36259
-0.0658125,0,-0.0851727,0.003,4.51823
-0.0518795,0,-0.0719166,0.003,4.13309
-0.372827,0,-0.0639191,0.003,7.36568
-0.28284,0,-0.0730228,0.003,9.61337
-0.00722739,0,-0.0506306,0.003,4.73782
-0.0598579,0,-0.0636063,0.003,5.82289
0.00574848,0,-0.066412,0.003,3.57883
-0.042423,0,-0.0757027,0.003,3.24378
0.114848,0,0.16643,0.003,7.76492
0.111471,0,-0.0675735,0.003,3.03088
-0.121563,0,0.410265,0.003,11.3667
0.220533,0,0.394566,0.003,9.36576
0.160063,0,0.241846,0.003,8.62685
-0.0132682,0,0.105391,0.003,7.58625
-0.0978047,0,0.118355,0.003,5.06759
0.0551102,0,0.971167,0.003,21.9681
0.216908,0,0.233131,0.003,9.03849
-0.159875,0,-0.0768032,0.003,7.09636
-0.182318,0,-0.0903893,0.003,6.58112
-0.236805,0,-0.0250874,0.003,5.64871
-0.190962,0,-0.0441265,0.003,7.74454
-0.179207,0,-0.0328236,0.003,5.26823
-0.155565,0,-0.0301075,0.003,4.96206
-0.145631,0,-0.0198956,0.003,5.05224
-0.150363,0,-0.00170326,0.003,5.07231
-0.145488,0,-0.00901604,0.003,4.7972
-0.139927,0,-0.0116386,0.003,4.63334
-0.131225,0,-0.0116444,0.003,4.4141
-0.130762,0,-0.00269699,0.003,4.49819
-0.130487,0,-0.0188179,0.003,4.59157
-0.128335,0,-0.0265312,0.003,4.82502
-0.129018,0,-0.042408,0.003,5.15134
-0.119491,0,-0.0272427,0.003,5.00661
-0.117772,0,-0.0346832,0.003,5.35548
-0.123377,0,-0.0383263,0.003,5.30027
-0.127318,0,-0.0501499,0.003,5.41687
-0.124734,0,-0.0557594,0.003,5.73505
-0.11195,0,-0.0364227,0.003,4.96573
-0.108882,0,-0.0438786,0.003,5.78806
-0.120423,0,-0.0508823,0.003,5.0883
-0.163575,0,-0.0599194,0.003,6.13918
