X,Y,Z,r,absv
0.0498593,0.0529666,0.0499285,0.05,0.000180791
0.149695,0.0499617,0.050073,0.05,0.000212481
0.249583,0.0499905,0.0499833,0.05,0.000211468
0.349477,0.0499516,0.0499598,0.05,0.000224988
0.44938,0.0499289,0.0499377,0.05,0.000216631
0.549328,0.0498918,0.0499039,0.05,0.000236703
0.649362,0.0498876,0.0498955,0.05,0.000198401
0.749595,0.0498905,0.0499044,0.05,0.000370153
0.850427,0.0499023,0.0499119,0.05,0.000351464
0.951834,0.0498852,0.0498908,0.05,0.000367383
1.05398,0.0499197,0.0499277,0.05,0.000383829
1.15697,0.0499421,0.0499387,0.05,0.000389379
1.26117,0.0499828,0.0499778,0.05,0.000332157
1.36651,0.0501915,0.0499498,0.05,0.000325001
1.47227,0.0510122,0.0499163,0.05,0.000345989
1.57774,0.0501817,0.0499505,0.05,0.000341429
1.68296,0.0507728,0.0499064,0.05,0.000329863
1.79032,0.0499996,0.0499935,0.05,0.000352713
1.89653,0.0499504,0.049962,0.05,0.000282014
1.99956,0.0498565,0.0498832,0.05,0.000258996
2.10094,0.0498841,0.0499206,0.05,0.000244722
2.20215,0.0498424,0.049889,0.05,0.00027441
2.30256,0.0498764,0.0499053,0.05,0.000367432
2.40269,0.0499099,0.049913,0.05,0.000325504
2.50268,0.0499649,0.0499638,0.05,0.000302571
2.60264,0.0499963,0.0499837,0.05,0.000279509
2.70262,0.0499654,0.0499637,0.05,0.000209999
2.8026,0.0499718,0.0499641,0.05,0.000352764
2.94875,0.0499996,0.0499935,0.05,2.27112e-05
0.099459,0.139734,0.0499668,0.05,0.000216204
0.199395,0.136734,0.0499586,0.05,0.000200883
0.299393,0.136659,0.0499798,0.05,0.000226441
0.39938,0.13656,0.0499724,0.05,0.000252333
0.499348,0.136457,0.0499613,0.05,0.000266173
0.599332,0.136387,0.0499272,0.05,0.00031318
0.6995,0.136328,0.0499219,0.05,0.000402592
0.800042,0.136181,0.0499217,0.05,0.000383229
0.901198,0.13603,0.0499258,0.05,0.000368679
1.00287,0.13581,0.0499532,0.05,0.000391332
1.10545,0.135597,0.0499446,0.05,0.00041403
1.20903,0.135304,0.0499816,0.05,0.000376337
1.314,0.135488,0.0499888,0.05,0.000413384
1.41964,0.136015,0.0499758,0.05,0.000350124
1.52592,0.135748,0.0499671,0.05,0.000328364
1.63173,0.136638,0.0499842,0.05,0.00037612
1.739,0.136148,0.0499731,0.05,0.000314998
1.84446,0.135396,0.0499527,0.05,0.000286212
1.94766,0.135823,0.0499806,0.05,0.000239682
2.05005,0.136004,0.04996,0.05,0.000252412
2.15155,0.135986,0.0499444,0.05,0.000260657
2.25228,0.136222,0.0499607,0.05,0.00027842
2.35259,0.136373,0.0499439,0.05,0.000330211
2.45264,0.136518,0.0499512,0.05,0.000293442
2.55264,0.136894,0.0499441,0.05,0.000172389
2.65262,0.137168,0.0499566,0.05,0.000135751
2.7526,0.13733,0.0499741,0.05,0.000118561
2.86738,0.150131,0.0499934,0.05,0.000138269
0.0498486,0.232979,0.0498617,0.05,0.00014917
0.149546,0.226229,0.0499441,0.05,0.00019188
0.249466,0.2233,0.0499663,0.05,0.00020834
0.349437,0.223188,0.0499526,0.05,0.000260324
0.449414,0.223096,0.0499692,0.05,0.000279418
0.549382,0.222943,0.0499269,0.05,0.000333021
0.649469,0.222823,0.0499202,0.05,0.000408792
0.749912,0.222625,0.0499303,0.05,0.000408067
0.850805,0.222328,0.0499279,0.05,0.000377427
0.952316,0.222022,0.0499414,0.05,0.000379176
1.05433,0.221501,0.0499574,0.05,0.000415313
1.1574,0.221001,0.0499817,0.05,0.00043345
1.26147,0.220639,0.049953,0.05,0.000328489
1.36673,0.220912,0.049963,0.05,0.000410139
1.47296,0.220967,0.0499805,0.05,0.000310906
1.5791,0.221665,0.0499935,0.05,0.000193564
1.68603,0.221434,0.0499664,0.05,0.000308871
1.79234,0.220716,0.0499514,0.05,0.000270918
1.89572,0.221249,0.0499752,0.05,0.000182372
1.99867,0.221764,0.0499546,0.05,0.000245586
2.10077,0.222036,0.0499229,0.05,0.000239149
2.20167,0.222377,0.0499336,0.05,0.000233641
2.30225,0.2227,0.0499288,0.05,0.000227604
2.40242,0.223017,0.0499341,0.05,0.000286174
2.50241,0.223529,0.0499437,0.05,0.000198444
2.6026,0.224505,0.0499513,0.05,0.000155219
2.70276,0.225482,0.0499387,0.05,0.000101452
2.80285,0.226569,0.049969,0.05,0.000257865
2.94117,0.217662,0.0499779,0.05,0.000156925
0.0996816,0.319544,0.0499508,0.05,0.000148862
0.199443,0.312853,0.0499534,0.05,0.000215521
0.299396,0.309931,0.0499867,0.05,0.000246234
0.399421,0.309745,0.0499482,0.05,0.00027713
0.499519,0.309588,0.0499625,0.05,0.000338169
0.599512,0.309374,0.049931,0.05,0.000394451
0.699872,0.309135,0.0499383,0.05,0.000440467
0.800618,0.30877,0.0499383,0.05,0.000409477
0.901833,0.308295,0.0499448,0.05,0.000384666
1.00378,0.307743,0.0499479,0.05,0.000379005
1.10626,0.306924,0.049959,0.05,0.00041939
1.20971,0.306196,0.0499614,0.05,0.000377072
1.3139,0.305811,0.0499644,0.05,0.000422349
1.41987,0.306147,0.0499746,0.05,0.000440762
1.52607,0.30651,0.0499668,0.05,0.000333833
1.63328,0.306463,0.0499711,0.05,0.000494443
1.73962,0.305857,0.0499764,0.05,0.000277104
1.84358,0.306576,0.049987,0.05,0.000109003
1.94679,0.307236,0.0499702,0.05,0.000240827
2.04925,0.307953,0.0499756,0.05,0.000231834
2.15077,0.308477,0.0499602,0.05,0.000210992
2.2516,0.308862,0.0499391,0.05,0.000207772
2.35195,0.309343,0.049941,0.05,0.000214445
2.45197,0.309875,0.0499465,0.05,0.000153713
2.55198,0.310754,0.0499473,0.05,0.000226171
