X,Y,Z,r,absv
0.0679771,0.0699883,0.0499843,0.05,0.177698
0.171873,0.0667768,0.0499892,0.05,0.174166
0.2739,0.0665103,0.0499718,0.05,0.175409
0.375569,0.0665146,0.0499861,0.05,0.172711
0.476707,0.066539,0.0499801,0.05,0.182677
0.577529,0.0669926,0.0499759,0.05,0.182035
0.678287,0.067636,0.049962,0.05,0.164116
0.778871,0.0679574,0.0499833,0.05,0.151619
0.879331,0.0682259,0.0499685,0.05,0.134207
0.979793,0.0685744,0.0499672,0.05,0.137539
1.08022,0.0687416,0.0499743,0.05,0.136174
1.18065,0.0687821,0.0499696,0.05,0.136504
1.28108,0.0686831,0.0499771,0.05,0.145019
1.38153,0.0687191,0.0499805,0.05,0.145072
1.48198,0.0686553,0.049976,0.05,0.146159
1.58248,0.0687035,0.0499828,0.05,0.151172
1.68287,0.0687327,0.0499782,0.05,0.147739
1.7833,0.0688008,0.0499674,0.05,0.144283
1.88368,0.0686896,0.0499679,0.05,0.144935
1.98419,0.0686129,0.0499694,0.05,0.140128
2.08469,0.0684211,0.0499707,0.05,0.149107
2.18522,0.0680571,0.0499657,0.05,0.144034
2.28574,0.0676176,0.049977,0.05,0.158297
2.3865,0.0671481,0.0499817,0.05,0.179919
2.48739,0.0666937,0.0499814,0.05,0.179654
2.58851,0.0664807,0.0499785,0.05,0.178023
2.69024,0.0668374,0.0499733,0.05,0.16198
2.79234,0.0664406,0.0499929,0.05,0.189991
2.89591,0.069821,0.0499813,0.05,0.184223
0.118606,0.157418,0.0499736,0.05,0.169436
0.221235,0.156463,0.049967,0.05,0.1675
0.323763,0.157199,0.0499879,0.05,0.12157
0.425671,0.157068,0.0499499,0.05,0.12672
0.526827,0.157481,0.0499585,0.05,0.10658
0.627636,0.157736,0.0499531,0.05,0.0942642
0.728329,0.158197,0.0499462,0.05,0.0925533
0.828905,0.158444,0.0499423,0.05,0.0837807
0.929425,0.158869,0.0499445,0.05,0.0683836
1.02995,0.159083,0.0499578,0.05,0.0621784
1.1304,0.159171,0.0499568,0.05,0.0586245
1.23086,0.159148,0.0499499,0.05,0.0621996
1.33129,0.15927,0.0499435,0.05,0.06173
1.43173,0.159271,0.0499446,0.05,0.0597137
1.53221,0.159227,0.0499424,0.05,0.0579986
1.63267,0.159257,0.049948,0.05,0.0580979
1.7331,0.159184,0.0499526,0.05,0.0515591
1.8335,0.159124,0.0499508,0.05,0.0459953
1.93398,0.159039,0.0499535,0.05,0.0485807
2.03452,0.158853,0.0499493,0.05,0.0600806
2.135,0.158545,0.0499342,0.05,0.0672928
2.23563,0.157987,0.0499604,0.05,0.101431
2.33629,0.157737,0.0499402,0.05,0.10889
2.43703,0.157355,0.04995,0.05,0.110326
2.53848,0.156993,0.0499781,0.05,0.134529
2.64012,0.157206,0.0499634,0.05,0.146276
2.74212,0.156483,0.0499583,0.05,0.17501
2.84561,0.157217,0.0499796,0.05,0.174201
0.0643764,0.246185,0.049987,0.05,0.222316
0.170042,0.245764,0.0499845,0.05,0.140047
0.27231,0.244845,0.0499804,0.05,0.129587
0.374649,0.244962,0.0499651,0.05,0.111482
0.475585,0.245166,0.0499524,0.05,0.098239
0.576779,0.245426,0.0499665,0.05,0.0712379
0.677821,0.245985,0.0499249,0.05,0.0543149
0.778383,0.246216,0.0499718,0.05,0.0513473
0.879155,0.24669,0.0499339,0.05,0.027002
0.979676,0.246761,0.0499406,0.05,0.0246517
1.08018,0.24682,0.049948,0.05,0.0308394
1.18066,0.246841,0.049949,0.05,0.0352831
1.28112,0.24686,0.0499472,0.05,0.0394402
1.38159,0.246849,0.0499425,0.05,0.0416779
1.482,0.246832,0.0499438,0.05,0.0439913
1.58241,0.246854,0.0499442,0.05,0.0447329
1.68285,0.246885,0.0499473,0.05,0.041708
1.7833,0.246851,0.049942,0.05,0.0392218
1.88377,0.246847,0.0499431,0.05,0.0363708
1.98426,0.246762,0.0499382,0.05,0.0322294
2.08475,0.246716,0.0499319,0.05,0.0365577
2.18545,0.24632,0.0499518,0.05,0.0463769
2.28618,0.245777,0.0499511,0.05,0.0461114
2.38721,0.245484,0.0499511,0.05,0.0843337
2.48824,0.245145,0.049951,0.05,0.0972522
2.58944,0.245008,0.0499853,0.05,0.107617
2.69157,0.244673,0.0499766,0.05,0.147176
2.79398,0.245781,0.0499862,0.05,0.148702
2.89956,0.246346,0.0499807,0.05,0.211016
0.117232,0.3339,0.0499707,0.05,0.192419
0.221734,0.333298,0.0499406,0.05,0.111407
0.323394,0.332878,0.0499721,0.05,0.0985954
0.424726,0.333015,0.0499587,0.05,0.0870804
0.526057,0.332984,0.0499942,0.05,0.0612624
0.627065,0.333541,0.0499468,0.05,0.0566394
0.728035,0.333766,0.0499528,0.05,0.0494764
0.828801,0.334493,0.0499314,0.05,0.0365216
0.929395,0.334566,0.0499484,0.05,0.0340398
1.02987,0.334703,0.0499368,0.05,0.0284302
1.13036,0.334745,0.0499402,0.05,0.03054
1.23083,0.334764,0.0499429,0.05,0.0285715
1.33131,0.334747,0.0499476,0.05,0.0329185
1.4318,0.334738,0.0499376,0.05,0.0331769
1.53224,0.33474,0.0499414,0.05,0.0363179
1.63271,0.334756,0.0499414,0.05,0.034679
1.7332,0.334734,0.0499442,0.05,0.0355129
1.83364,0.334726,0.0499437,0.05,0.0327587
1.93411,0.334676,0.0499426,0.05,0.032625
2.03457,0.334567,0.0499443,0.05,0.0344264
2.1352,0.334449,0.0499428,0.05,0.0377959
2.23598,0.333831,0.0499386,0.05,0.0437459
2.33694,0.333487,0.0499436,0.05,0.049272
2.43816,0.332934,0.0499888,0.05,0.0593497
2.53914,0.332919,0.0499438,0.05,0.0911819
2.64054,0.332763,0.0499865,0.05,0.101404
2.7423,0.333176,0.0499284,0.05,0.138662
2.84674,0.333864,0.0499783,0.05,0.183872
0.0639118,0.420838,0.0499907,0.05,0.228739
0.169677,0.422054,0.0499755,0.05,0.17015
0.272611,0.420832,0.0499373,0.05,0.11023
0.373846,0.420504,0.0499413,0.05,0.0945993
0.475276,0.420616,0.049987,0.05,0.0708315
0.576367,0.42099,0.0499253,0.05,0.0591605
0.677454,0.421277,0.0499485,0.05,0.0425656
0.778344,0.421628,0.049943,0.05,0.0396307
0.879026,0.421864,0.0499371,0.05,0.0241397
0.979601,0.421894,0.04994,0.05,0.0256453
1.08012,0.42191,0.0499469,0.05,0.0271783
1.18062,0.421952,0.0499407,0.05,0.0277929
1.2811,0.42195,0.0499424,0.05,0.0281855
1.38161,0.421949,0.0499366,0.05,0.0299078
1.48202,0.421938,0.0499439,0.05,0.0304396
1.58244,0.421934,0.0499438,0.05,0.0328343
1.68292,0.421941,0.0499461,0.05,0.0307608
1.78337,0.421935,0.0499455,0.05,0.030926
1.88387,0.421901,0.0499495,0.05,0.0286085
1.98434,0.421867,0.0499422,0.05,0.0309322
2.0849,0.421796,0.0499386,0.05,0.0367038
2.18566,0.421631,0.0499454,0.05,0.038594
2.28648,0.421258,0.0499419,0.05,0.0425148
2.38764,0.420927,0.0499329,0.05,0.0528598
2.48879,0.420538,0.0499959,0.05,0.0689631
2.59005,0.4205,0.0499411,0.05,0.0861716
2.69147,0.42104,0.0499661,0.05,0.103303
2.79431,0.421862,0.0499802,0.05,0.169511
2.90015,0.421003,0.0499859,0.05,0.232023
0.116379,0.508456,0.0499811,0.05,0.195089
0.221747,0.508644,0.0499257,0.05,0.14036
0.323653,0.508637,0.0499702,0.05,0.0888288
0.424758,0.508259,0.0499728,0.05,0.0597024
0.526141,0.508322,0.0499477,0.05,0.0518737
0.627217,0.50857,0.0499391,0.05,0.0416112
0.727995,0.508841,0.0499538,0.05,0.0376788
0.82879,0.509095,0.0499357,0.05,0.0228114
0.929409,0.50915,0.0499446,0.05,0.0222463
1.02992,0.509192,0.0499491,0.05,0.0244972
1.1304,0.509209,0.0499529,0.05,0.0255932
1.23089,0.509195,0.0499573,0.05,0.0257001
1.33137,0.509199,0.0499466,0.05,0.0248267
1.43181,0.509196,0.0499478,0.05,0.0259178
1.53225,0.509203,0.049948,0.05,0.0282587
1.63267,0.509198,0.0499512,0.05,0.0286474
1.73311,0.509188,0.0499564,0.05,0.0282235
1.83358,0.509199,0.0499553,0.05,0.0260517
1.93404,0.509189,0.0499478,0.05,0.0253033
2.03454,0.509169,0.049952,0.05,0.0335618
2.13518,0.509079,0.0499341,0.05,0.0365683
2.23602,0.508847,0.0499481,0.05,0.0398341
2.33672,0.508547,0.0499395,0.05,0.0430333
2.43779,0.508253,0.0499321,0.05,0.0445074
2.53931,0.50817,0.0499767,0.05,0.0659545
2.64044,0.508606,0.0499697,0.05,0.0849778
2.74239,0.508632,0.0499401,0.05,0.135788
2.84768,0.508561,0.0499795,0.05,0.20475
0.0642981,0.59551,0.0499873,0.05,0.223083
0.169477,0.596638,0.0499739,0.05,0.145316
0.272458,0.596199,0.0499756,0.05,0.0938764
0.374542,0.595997,0.0499563,0.05,0.0651132
0.475715,0.595798,0.049942,0.05,0.0527939
0.576849,0.59585,0.0499385,0.05,0.0404576
0.677853,0.596149,0.0499472,0.05,0.0298044
0.778654,0.596337,0.0499325,0.05,0.0198312
0.879198,0.596382,0.0499393,0.05,0.0210499
0.979719,0.596365,0.0499433,0.05,0.0209969
1.0802,0.596369,0.0499415,0.05,0.0221493
1.18068,0.596381,0.0499433,0.05,0.0213747
1.28119,0.596369,0.0499416,0.05,0.0214292
1.38161,0.596371,0.0499417,0.05,0.0227776
1.48199,0.596379,0.0499425,0.05,0.024362
1.58239,0.596375,0.0499451,0.05,0.0253323
1.68282,0.596375,0.0499457,0.05,0.0244531
1.7833,0.596398,0.0499463,0.05,0.0245295
1.88378,0.596387,0.0499481,0.05,0.0232866
1.98424,0.596378,0.0499439,0.05,0.0217601
2.08481,0.596408,0.0499453,0.05,0.0247477
2.18535,0.596369,0.0499364,0.05,0.0290264
2.28612,0.596196,0.0499517,0.05,0.0303087
2.38711,0.595968,0.049944,0.05,0.0347429
2.48815,0.595781,0.0499344,0.05,0.0453818
2.58943,0.596003,0.0499504,0.05,0.0659404
2.69154,0.596214,0.0499697,0.05,0.0887287
2.79478,0.596547,0.0499819,0.05,0.162847
2.8993,0.595468,0.0499871,0.05,0.214009
0.116827,0.682749,0.0499776,0.05,0.188063
0.221438,0.683612,0.049934,0.05,0.117871
0.323833,0.68372,0.0499671,0.05,0.0636926
0.425461,0.68335,0.0499616,0.05,0.0446812
0.526656,0.683293,0.0499311,0.05,0.0354655
0.627692,0.683422,0.0499382,0.05,0.039926
0.728418,0.683598,0.0499279,0.05,0.0179138
0.828974,0.683588,0.0499305,0.05,0.0196152
0.929475,0.683537,0.0499415,0.05,0.0199877
1.02997,0.68353,0.0499462,0.05,0.0189341
1.13045,0.68352,0.0499462,0.05,0.018107
1.23093,0.683516,0.0499479,0.05,0.0200281
1.33138,0.683513,0.0499462,0.05,0.0203145
1.43181,0.683518,0.0499488,0.05,0.0227621
1.53223,0.683525,0.0499496,0.05,0.0233455
1.63265,0.683529,0.0499458,0.05,0.0239813
1.73306,0.683533,0.0499429,0.05,0.0225927
1.83353,0.683527,0.0499437,0.05,0.0220252
1.93402,0.683532,0.0499446,0.05,0.0219428
2.0345,0.683548,0.0499406,0.05,0.0214096
2.13502,0.683608,0.0499329,0.05,0.0247502
2.23557,0.683612,0.0499284,0.05,0.0262797
2.33626,0.683478,0.0499356,0.05,0.0310899
2.43732,0.683293,0.0499418,0.05,0.0359059
2.53852,0.683354,0.0499401,0.05,0.05191
2.64028,0.683778,0.0499741,0.05,0.05085
2.74269,0.683302,0.0499245,0.05,0.137408
2.84697,0.682709,0.0499742,0.05,0.185154
0.0653933,0.769834,0.0499861,0.05,0.191541
0.169301,0.771006,0.0499779,0.05,0.145846
0.272501,0.770575,0.0499385,0.05,0.103512
0.374818,0.770857,0.049955,0.05,0.0474166
0.476411,0.770667,0.0499311,0.05,0.0410531
0.577536,0.770809,0.0499487,0.05,0.0285248
0.678287,0.770885,0.049931,0.05,0.018338
0.778824,0.770833,0.0499312,0.05,0.0151194
0.879284,0.770759,0.0499425,0.05,0.0165869
0.979767,0.770686,0.0499444,0.05,0.017641
1.08026,0.770664,0.0499455,0.05,0.0165797
1.18073,0.770631,0.0499518,0.05,0.0177837
1.28118,0.770637,0.0499512,0.05,0.0187908
1.38159,0.770646,0.0499498,0.05,0.018512
1.48199,0.77065,0.04995,0.05,0.0206898
1.58241,0.770651,0.0499482,0.05,0.0213633
1.68283,0.770648,0.0499476,0.05,0.0219489
1.78326,0.770647,0.0499474,0.05,0.0206789
1.88371,0.770666,0.0499446,0.05,0.0198345
1.9842,0.770698,0.0499505,0.05,0.0194868
2.0847,0.770779,0.0499456,0.05,0.0165388
2.18516,0.770855,0.0499383,0.05,0.019427
2.28567,0.770967,0.0499282,0.05,0.0171329
2.38647,0.770886,0.0499612,0.05,0.0240686
2.48747,0.770747,0.049924,0.05,0.0283775
2.58904,0.770792,0.04994,0.05,0.046212
2.69187,0.770654,0.0499927,0.05,0.0950614
2.79478,0.770942,0.0499785,0.05,0.156618
2.89863,0.769862,0.0499868,0.05,0.19488
0.117512,0.856909,0.0499734,0.05,0.16183
0.22149,0.857497,0.0499117,0.05,0.123074
0.323191,0.857888,0.0499869,0.05,0.0829896
0.425688,0.857936,0.0499278,0.05,0.0384229
0.527067,0.857953,0.0499358,0.05,0.0272786
0.628117,0.858092,0.04994,0.05,0.0195116
0.72864,0.857981,0.0499316,0.05,0.0144253
0.829099,0.857936,0.0499401,0.05,0.0130369
0.929581,0.857881,0.0499445,0.05,0.0141754
1.03004,0.857808,0.0499444,0.05,0.01519
1.1305,0.857765,0.0499482,0.05,0.0142748
1.23093,0.857747,0.0499513,0.05,0.0156541
1.33138,0.857746,0.049951,0.05,0.0164066
1.4318,0.85775,0.0499496,0.05,0.0174499
1.53222,0.857752,0.0499499,0.05,0.0198482
1.63263,0.857756,0.0499479,0.05,0.0198929
1.73304,0.857756,0.0499477,0.05,0.0184055
1.83346,0.857774,0.0499472,0.05,0.018376
1.93391,0.857809,0.0499439,0.05,0.0193791
2.03439,0.857887,0.0499429,0.05,0.017627
2.13488,0.857955,0.0499431,0.05,0.0164119
2.23535,0.85803,0.0499386,0.05,0.0167158
2.33586,0.858139,0.0499389,0.05,0.0176464
2.43691,0.858042,0.0499336,0.05,0.0233153
2.53828,0.857983,0.0499393,0.05,0.0413506
2.64025,0.858224,0.049951,0.05,0.0449832
2.74262,0.857528,0.0499225,0.05,0.121563
2.84639,0.856923,0.0499805,0.05,0.162529
0.0654917,0.943899,0.0499871,0.05,0.190322
0.169333,0.94494,0.0499799,0.05,0.150009
0.272335,0.9446,0.0499924,0.05,0.0941081
0.374877,0.944945,0.0499341,0.05,0.0444058
0.476546,0.945095,0.049949,0.05,0.0263463
0.577705,0.945223,0.0499272,0.05,0.0172559
0.678369,0.94518,0.0499316,0.05,0.0146252
0.778841,0.945046,0.0499386,0.05,0.0136804
0.879358,0.944998,0.0499413,0.05,0.0117128
0.979831,0.944902,0.0499451,0.05,0.0137721
1.08028,0.944843,0.0499493,0.05,0.0136672
1.18072,0.944806,0.0499499,0.05,0.0143394
1.28117,0.944802,0.0499513,0.05,0.0144311
1.3816,0.944811,0.0499507,0.05,0.0152461
1.48202,0.944813,0.0499517,0.05,0.0168643
1.58242,0.944819,0.0499505,0.05,0.018326
1.68283,0.944819,0.0499488,0.05,0.0183467
1.78325,0.944822,0.0499477,0.05,0.018047
1.88368,0.944849,0.0499459,0.05,0.0195916
1.98413,0.944907,0.0499442,0.05,0.0180384
2.0846,0.945009,0.0499406,0.05,0.0165987
2.18511,0.945091,0.0499385,0.05,0.0153915
2.2856,0.945224,0.04994,0.05,0.0154885
2.38623,0.945247,0.0499313,0.05,0.0147619
2.48737,0.945147,0.0499313,0.05,0.0212303
2.58911,0.944943,0.0499405,0.05,0.0378114
2.69177,0.944544,0.0499915,0.05,0.0901284
2.79462,0.944922,0.0499784,0.05,0.155832
2.89837,0.943829,0.049987,0.05,0.192722
0.117863,1.03072,0.0499726,0.05,0.16205
0.221569,1.03153,0.0499212,0.05,0.123331
0.324225,1.0319,0.0499304,0.05,0.0496994
0.425569,1.03203,0.0499467,0.05,0.046348
0.527231,1.03207,0.0499261,0.05,0.0173238
0.628064,1.03225,0.0499392,0.05,0.0157881
0.728639,1.03217,0.0499398,0.05,0.0126935
0.82914,1.03205,0.0499425,0.05,0.0122143
0.929635,1.03199,0.0499487,0.05,0.0115233
1.03007,1.03192,0.0499491,0.05,0.0118756
1.13049,1.03188,0.049952,0.05,0.0121212
1.23092,1.03186,0.0499499,0.05,0.0135424
1.33136,1.03187,0.0499519,0.05,0.0147911
1.43179,1.03188,0.0499519,0.05,0.0158302
1.53221,1.03187,0.0499511,0.05,0.016894
1.63263,1.03188,0.0499493,0.05,0.0178235
1.73305,1.03187,0.0499489,0.05,0.016887
1.83347,1.03189,0.04995,0.05,0.0170463
1.93389,1.03194,0.0499493,0.05,0.0163513
2.03432,1.032,0.0499459,0.05,0.0169251
2.13481,1.03208,0.0499421,0.05,0.0150362
2.23531,1.03219,0.0499426,0.05,0.0157189
2.33589,1.03227,0.0499435,0.05,0.0146492
2.43671,1.03214,0.0499296,0.05,0.0160295
2.53836,1.032,0.0499481,0.05,0.0373973
2.63982,1.03201,0.0499379,0.05,0.0449229
2.7424,1.03146,0.049917,0.05,0.137203
2.84616,1.03077,0.0499754,0.05,0.160559
0.065904,1.11773,0.0499947,0.05,0.188787
0.169816,1.11863,0.0499745,0.05,0.146494
0.272494,1.11867,0.0499962,0.05,0.0765639
0.37483,1.11892,0.0499531,0.05,0.0422629
0.476735,1.11908,0.0499385,0.05,0.0198774
0.577614,1.11922,0.0499344,0.05,0.0180775
0.678371,1.11926,0.0499343,0.05,0.0137017
0.778917,1.11914,0.0499345,0.05,0.0112289
0.879396,1.11904,0.0499419,0.05,0.0113582
0.979862,1.11899,0.0499499,0.05,0.0106686
1.0803,1.11894,0.0499527,0.05,0.0110226
1.18072,1.11891,0.0499528,0.05,0.0111463
1.28113,1.11891,0.0499517,0.05,0.0144727
1.38158,1.11892,0.0499536,0.05,0.0160803
1.48202,1.11892,0.0499497,0.05,0.0163507
1.58243,1.11891,0.0499525,0.05,0.0154062
1.68285,1.11892,0.0499504,0.05,0.0160119
1.78325,1.11892,0.0499489,0.05,0.0153085
1.88366,1.11894,0.0499478,0.05,0.0139809
1.98409,1.11901,0.0499451,0.05,0.0153586
2.08455,1.11906,0.0499425,0.05,0.014562
2.18504,1.11915,0.0499408,0.05,0.0143108
2.28562,1.11929,0.0499347,0.05,0.0167045
2.38638,1.11927,0.0499411,0.05,0.0206627
2.48728,1.11912,0.0499411,0.05,0.0188555
2.58912,1.11898,0.0499477,0.05,0.0359777
2.69168,1.11853,0.0499991,0.05,0.102563
2.7942,1.11852,0.0499684,0.05,0.1336
2.89805,1.11788,0.0499902,0.05,0.192386
0.117966,1.20486,0.0499784,0.05,0.169057
0.221603,1.20551,0.0499132,0.05,0.113418
0.324231,1.20596,0.0499428,0.05,0.0400442
0.425546,1.20595,0.0499561,0.05,0.0385013
0.527129,1.2061,0.0499445,0.05,0.0177855
0.62798,1.20629,0.0499318,0.05,0.0133627
0.728664,1.20622,0.0499338,0.05,0.0111904
0.829187,1.20612,0.0499435,0.05,0.00902189
0.929659,1.20606,0.0499472,0.05,0.00869432
1.03011,1.206,0.0499525,0.05,0.00820324
1.13053,1.20594,0.0499511,0.05,0.00938097
1.23094,1.20597,0.0499527,0.05,0.0125339
1.33136,1.20597,0.0499517,0.05,0.0156055
1.4318,1.20598,0.0499537,0.05,0.0156667
1.53223,1.20598,0.0499526,0.05,0.013658
1.63264,1.20597,0.049951,0.05,0.0132332
1.73304,1.20597,0.0499494,0.05,0.0123931
1.83343,1.20597,0.0499469,0.05,0.0111802
1.93385,1.206,0.0499449,0.05,0.0122601
2.03429,1.20606,0.0499429,0.05,0.0123195
2.13476,1.20613,0.0499423,0.05,0.0134956
2.23531,1.20625,0.0499386,0.05,0.0139085
2.336,1.20632,0.0499405,0.05,0.0185189
2.43688,1.20615,0.0499473,0.05,0.0196536
2.53858,1.206,0.0499563,0.05,0.0428414
2.63988,1.2059,0.0499464,0.05,0.056787
2.74269,1.20554,0.049934,0.05,0.0989173
2.84594,1.20487,0.0499836,0.05,0.173792
0.0663389,1.2918,0.0499838,0.05,0.181781
0.169799,1.29217,0.0499504,0.05,0.149597
0.272348,1.29293,0.0499917,0.05,0.0854437
0.374751,1.29295,0.0499626,0.05,0.0343759
0.476565,1.29305,0.0499374,0.05,0.0117693
