X,Y,Z,r,absv
0.0498539,0.0529406,0.0499254,0.05,0.000321388
0.149682,0.0499594,0.0500675,0.05,0.000416755
0.249564,0.049989,0.049979,0.05,0.000432414
0.349451,0.0499526,0.0499621,0.05,0.000452205
0.449347,0.0499315,0.0499398,0.05,0.000452559
0.549285,0.0498916,0.0499043,0.05,0.000409984
0.649314,0.0498826,0.0498918,0.05,0.000350603
0.749541,0.0498873,0.0499024,0.05,0.000360409
0.850369,0.0498992,0.0499094,0.05,0.000358915
0.951773,0.0498817,0.0498885,0.05,0.000354366
1.05392,0.0499178,0.0499287,0.05,0.000376807
1.15694,0.0499428,0.04994,0.05,0.000379075
1.26113,0.0499832,0.049979,0.05,0.000323705
1.3664,0.0501631,0.0499521,0.05,0.000148546
1.47214,0.0510142,0.0499215,0.05,0.000152347
1.5776,0.0501792,0.049954,0.05,0.000151562
1.68277,0.0507731,0.0499098,0.05,0.000120706
1.79004,0.0499996,0.0499935,0.05,0.000352891
1.89612,0.0499526,0.049964,0.05,0.000146582
1.99915,0.0498595,0.0498842,0.05,4.61444e-05
2.10062,0.049882,0.0499153,0.05,1.68273e-05
2.20187,0.0498373,0.0498846,0.05,2.73268e-05
2.30235,0.0498756,0.0499098,0.05,7.09848e-05
2.40253,0.0499072,0.0499109,0.05,1.50843e-05
2.50253,0.0499679,0.049964,0.05,2.4092e-05
2.6025,0.0499958,0.0499846,0.05,8.96261e-05
2.70247,0.0499615,0.0499605,0.05,0.000129665
2.80252,0.0499738,0.0499668,0.05,0.00031085
2.94875,0.0499996,0.0499935,0.05,2.27112e-05
0.0994342,0.13972,0.0499648,0.05,0.000416761
0.199374,0.136733,0.0499576,0.05,0.000407186
0.299374,0.136658,0.0499774,0.05,0.000433711
0.399352,0.136563,0.0499733,0.05,0.000442934
0.499316,0.13646,0.0499618,0.05,0.000443157
0.599294,0.136386,0.0499295,0.05,0.000443082
0.699449,0.136323,0.0499225,0.05,0.000394963
0.799984,0.136177,0.0499215,0.05,0.000367517
0.901137,0.136025,0.0499247,0.05,0.000339598
1.00282,0.135803,0.0499522,0.05,0.000369072
1.1054,0.135588,0.0499479,0.05,0.000391944
1.209,0.135311,0.0499842,0.05,0.000366554
1.3139,0.135526,0.049991,0.05,0.000253654
1.41951,0.136015,0.0499761,0.05,0.000150183
1.5258,0.135758,0.0499611,0.05,0.000203082
1.63158,0.136669,0.0499889,0.05,0.000249053
1.7386,0.136175,0.0499702,0.05,0.000164632
1.84408,0.135362,0.0499573,0.05,0.000100538
1.9473,0.135804,0.0499789,0.05,4.69032e-05
2.04971,0.135976,0.0499651,0.05,4.23368e-05
2.15125,0.13597,0.0499496,0.05,2.48889e-05
2.25202,0.1362,0.0499659,0.05,4.67268e-05
2.35239,0.136352,0.0499485,0.05,4.22494e-05
2.45246,0.136513,0.0499485,0.05,2.34023e-05
2.55246,0.13684,0.0499425,0.05,9.88019e-06
2.65244,0.137096,0.0499552,0.05,9.52648e-06
2.75241,0.137229,0.0499722,0.05,7.62749e-06
2.8672,0.1501,0.0499905,0.05,6.13238e-05
0.0498417,0.232893,0.049855,0.05,0.000323144
0.149537,0.226204,0.0499405,0.05,0.000412391
0.24945,0.223288,0.0499639,0.05,0.000435444
0.349414,0.22319,0.0499547,0.05,0.000443055
0.449387,0.223099,0.0499699,0.05,0.000436188
0.549351,0.222947,0.0499271,0.05,0.000430711
0.649427,0.222823,0.0499206,0.05,0.000424046
0.749858,0.22262,0.0499295,0.05,0.000376923
0.850739,0.222318,0.049926,0.05,0.000328163
0.952245,0.222006,0.0499396,0.05,0.000331264
1.05428,0.22149,0.0499587,0.05,0.000388928
1.15737,0.220988,0.0499827,0.05,0.000368327
1.26142,0.220643,0.049951,0.05,0.00027884
1.36665,0.220938,0.0499604,0.05,0.00021479
1.47281,0.220999,0.0499813,0.05,0.000169698
1.57889,0.221766,0.0499924,0.05,0.000234063
1.68574,0.221468,0.0499614,0.05,0.000262956
1.79201,0.22071,0.049954,0.05,9.75871e-05
1.89533,0.221223,0.0499874,0.05,7.60792e-05
