point_x,point_y,point_z,force_x,force_y,force_z
-0.270864,-0.222947,0.270049,19.7256,-0.349371,-12.732
-0.230037,0.809714,0.437376,77.1882,2.097,-64.5215
-0.236467,0.818578,0.410284,39.9336,3.06702,-33.173
-0.236467,0.816667,0.410284,9.77647,0.354465,-7.98832
-0.258796,-0.584446,0.317388,20.158,4.9537,-9.48286
-0.220801,0.174545,0.477056,36.118,-0.498855,-13.624
-0.223917,0.385356,0.463157,15.3879,-1.82694,-4.59564
-0.264963,-0.488873,0.293195,50.6405,6.86908,-17.9528
-0.2304,-0.263354,0.435846,31.8741,2.55553,-6.00659
-0.227193,0.943646,0.449356,16.7533,-0.181176,-0.889435
-0.283518,0.848794,0.220413,66.7123,-34.6486,-22.6179
-0.217423,-0.67566,0.492426,44.2069,-10.8412,-24.5058
-0.253206,-0.109022,0.339757,36.5668,-0.511804,-30.586
-0.264089,-0.140634,0.296624,62.5428,-9.08987,-52.7651
-0.225742,-0.0122605,0.455468,34.4987,-11.0775,-22.6303
-0.233964,0.267029,0.42083,59.0072,-2.05623,-49.2959
-0.25271,0.804282,0.341848,83.7264,27.022,-42.4661
-0.252263,0.80627,0.34373,33.7789,6.13647,7.4147
-0.279241,-0.116667,0.23719,25.936,1.24537,-18.0081
-0.279241,-0.116786,0.23719,25.1846,1.40157,-21.7119
-0.253045,0.364529,0.340438,45.401,-15.1433,-18.6753
-0.233848,0.0979797,0.421315,49.5757,4.79179,-41.0096
-0.244359,-0.472497,0.377032,16.6158,5.56502,-11.7863
-0.244305,-0.472739,0.377261,13.4822,1.41525,-5.15175
-0.235474,-0.0916196,0.414468,22.7685,-2.44159,-18.7843
-0.25005,0.0227197,0.353054,26.435,-0.266265,-12.8662
-0.262407,0.304446,0.303223,26.8721,-0.0464897,-18.2258
-0.227171,0.737402,0.44945,55.2285,-9.49795,-44.5251
-0.273008,-0.955064,0.261638,25.2221,-0.0561042,-5.83013
-0.279098,-0.65,0.237749,28.3267,3.64727,-23.4012
-0.279098,-0.647916,0.237749,49.0976,-0.386525,-42.477
-0.223342,-0.589131,0.465579,14.7054,-0.199692,-11.2424
-0.271843,-0.0204631,0.266209,19.0431,1.30343,-9.80994
-0.223078,0.53777,0.466696,18.2281,0.105884,-14.7179
-0.223251,0.53777,0.465964,22.613,0.708011,-18.8967
-0.254764,0.681285,0.333202,40.0644,-5.0194,-2.28148
-0.254715,0.681285,0.333402,36.4901,6.0113,-15.8717
-0.217201,-0.433978,0.493439,19.3383,6.70975,-12.96
-0.268776,0.43082,0.27824,56.2515,0.873457,7.46957
-0.257042,0.511113,0.324267,68.8572,23.5616,-6.72047
-0.236063,-0.723379,0.411983,16.7708,4.86303,-12.4886
-0.255228,-0.381382,0.331382,21.2981,-2.43213,-18.6472
-0.255104,-0.380863,0.33187,26.2314,-3.15755,-22.3105
-0.23783,-0.347526,0.404538,60.9465,4.35399,-50.5412
-0.273708,0.75307,0.258894,72.1234,9.99334,-23.3388
-0.238722,0.55,0.2,-3.87681,0.210867,11.2377
-0.238722,0.550241,0.2,-3.77452,0.888459,11.4825
-0.238722,0.550241,0.2,-3.77452,0.888459,11.4825
-0.238722,0.55,0.2,-3.87681,0.210867,11.2377
-0.238722,0.55,0.2,-3.87681,0.210867,11.2377
-0.236155,0.16007,0.21007,-24.6699,9.34452,-1.7942
-0.236034,0.159568,0.210542,-25.9345,3.13407,4.49953
-0.231886,0.727841,0.226814,8.24532,2.77577,-5.42429
-0.23269,0.756774,0.223659,-3.22475,0.281399,-0.676211
-0.235608,-0.643798,0.212213,-196.809,41.2178,161.269
-0.235608,-0.65,0.212213,37.885,-5.41065,-0.498809
-0.238722,-0.685951,0.2,-26.8229,4.02292,67.0139
-0.238722,-0.685951,0.2,-26.8229,4.02292,67.0139
