point_x,point_y,point_z,force_x,force_y,force_z
0.191888,0.324501,0.237499,-15.1531,2.60723,-10.5746
0.191586,0.322642,0.239308,20.8485,-3.13829,-4.75949
0.15627,0.392785,0.458941,-44.8466,-4.41313,13.8798
0.149923,0.385349,0.502309,-72.9229,-0.0378693,24.1928
0.156308,0.484963,0.458699,-150.948,-48.9257,-13.5114
0.173456,0.120205,0.348672,-4.8683,-2.45723,-0.689265
0.169059,0.568962,0.376884,-275.976,-89.639,-25.135
0.149471,0.625687,0.505444,-156.672,12.4711,50.9782
0.191377,0.737952,0.240557,-849.605,-58.7727,64.2345
0.192449,0.783933,0.234149,-86.3787,2.00393,-15.5121
0.162583,0.789232,0.418439,10.1654,1.01785,7.12742
0.167171,0.772265,0.389,-317.298,78.5386,80.5465
0.187156,-0.159327,0.265768,-28.6657,5.64626,0.354937
0.156864,0.136134,0.455135,-123.057,-20.6192,35.7342
0.157044,0.137315,0.453981,-94.9614,51.2368,-14.9783
0.157979,0.159112,0.447976,14.0567,-2.66115,-3.54111
0.178618,0.651396,0.316774,-112.995,12.4402,-68.6896
0.178921,0.626729,0.314963,37.2588,1.10656,26.2582
0.196115,-0.951703,0.212248,-1539.38,85.3425,-159.116
0.198166,-0.951703,0.2,-49.7525,11.1044,-61.784
0.157071,-0.65,0.453805,24.7148,-7.36608,2.23118
0.157071,-0.647427,0.453805,-23.011,8.44599,-5.68392
0.161431,-0.251748,0.42583,3.62106,-0.732161,0.0726509
0.161431,-0.25,0.42583,18.7479,0.327626,10.8544
0.151803,-0.341872,0.489284,-33.5297,4.22431,0.50476
0.198166,0.0359014,0.2,-578.694,134.22,280.497
0.198166,0.0359014,0.2,-578.694,134.22,280.497
0.180703,-0.181315,0.304318,-92.2961,32.3073,-44.6376
0.174388,-0.182431,0.34269,20.9375,-5.14961,-4.48611
0.197414,0.124563,0.204489,-214.615,-92.7265,-103.876
0.198166,0.124563,0.2,-74.944,-30.3607,-52.3254
0.198166,0.13617,0.2,-41.072,-41.4176,273.371
0.198166,0.13617,0.2,-41.072,-41.4176,273.371
0.193094,0.102701,0.230299,-736.001,-116.589,-243.498
0.190462,0.426066,0.246019,-258.929,80.338,-71.6516
0.187084,0.404397,0.266203,17.5768,3.5015,7.98119
0.162522,0.683333,0.418829,15.1619,-3.66942,1.99476
0.162522,0.685698,0.418829,-37.1094,17.1559,-12.8489
0.189476,-0.855201,0.251912,-600.633,67.4714,176.671
0.188687,-0.860044,0.256622,-192.634,-39.1579,82.7897
0.183713,-0.857857,0.286337,-255.565,-10.3843,78.015
0.186529,-0.590705,0.269515,-123.14,-37.3115,25.2555
0.186156,-0.588412,0.271745,-33.7004,4.96149,13.945
0.17905,-0.598351,0.314194,-432.901,39.2311,129.282
0.170296,-0.0810506,0.368949,-66.5486,-24.8625,25.3665
0.170483,-0.0798164,0.367744,-104.064,52.096,-29.2471
0.163873,-0.116667,0.410161,-65.8767,-40.3895,8.01723
0.163873,-0.113174,0.410161,-192.784,45.8043,16.5959
0.169611,-0.123684,0.373345,49.4938,2.60333,18.7329
0.158781,0.0404787,0.442832,14.8938,7.26546,0.949439
0.17999,0.207462,0.308578,-536.488,140.844,60.6467
0.155986,-0.516189,0.460766,-115.468,7.78353,-15.9198
0.155067,-0.516189,0.466667,39.3598,-4.04142,19.4034
0.155067,-0.516667,0.466667,39.828,-5.79244,19.0119
0.155986,-0.516667,0.460766,-113.181,-21.1336,-22.3845
0.155569,-0.513445,0.463445,-36.667,18.4895,5.52941
0.155067,-0.516667,0.466667,39.828,-5.79244,19.0119
0.187451,-0.766731,0.264007,-253.026,3.6598,77.6053
0.176173,-0.31596,0.2,-3.05909,-0.154345,6.12596
0.173769,-0.315058,0.2,-0.949369,-0.00551189,1.67106
0.182234,-0.288157,0.295176,-32.4035,3.6089,8.39832
0.181934,-0.289999,0.296968,-67.1133,1.77448,20.5514
0.178008,-0.273132,0.320421,-26.9601,12.5541,-0.0602331
0.18501,-0.260266,0.27859,39.2576,-17.0164,-1.96025
0.166729,-0.638729,0.391837,-46.2083,-16.5397,7.82488
0.198166,-0.211184,0.2,-302.113,-45.7904,150.005
0.198166,-0.211184,0.2,-302.113,-45.7904,150.005
0.198166,-0.200185,0.2,-10.1761,-0.11897,75.5273
0.198166,-0.200185,0.2,-10.1761,-0.11897,75.5273
0.194752,-0.197086,0.220391,-300.455,27.4472,-216.31
0.189993,-0.0454791,0.248823,-1160.43,-313.247,264.627
0.1929,-0.0282482,0.231456,-287.106,0.573698,88.1171
0.186498,-0.0594158,0.2697,-174.953,-80.8338,1.04034
0.163814,0.311238,0.41054,-256.021,32.8015,77.4687
