point_x,point_y,point_z,force_x,force_y,force_z
-0.0538267,0.769977,0.205643,143.387,20.8467,-73.3527
-0.052464,-0.419442,0.254278,169.198,10.1673,-77.7885
-0.0508633,-0.378533,0.311406,105.563,8.26989,-41.1609
-0.0478549,0.657061,0.425109,63.0728,-2.65214,-3.04942
-0.0512457,0.232619,0.29776,43.0363,-6.92548,-8.52713
-0.00381915,-0.615724,0.205912,-139.378,56.0973,-36.5433
0.000328791,-0.717981,0.355481,-2.1719,-0.150521,-1.00555
-0.000248972,-0.694575,0.333333,30.7722,2.46646,7.54239
-0.000343479,-0.694575,0.32996,-56.8447,25.938,-9.6696
-0.00372127,-0.710683,0.209405,-698.017,237.347,280.689
-0.00398479,-0.710683,0.2,2.83925,0.237468,-0.394852
-0.00352181,-0.739398,0.216524,-120.456,46.3345,-34.3235
-0.00221718,-0.342202,0.263087,-85.4601,28.0744,35.2504
-0.00277145,-0.302563,0.243304,-53.5547,20.2561,19.418
-0.00398479,-0.0503118,0.2,-150.986,-45.3094,63.9745
-0.00398479,-0.0503118,0.2,-150.986,-45.3094,63.9745
-0.00398479,-0.516667,0.2,-80.7065,-60.4565,51.9987
-0.00398479,-0.516667,0.2,-80.7065,-60.4565,51.9987
-0.00398479,-0.516667,0.2,-80.7065,-60.4565,51.9987
-0.00398479,-0.508157,0.2,-604.955,-149.324,483.419
-0.00398479,-0.516667,0.2,-80.7065,-60.4565,51.9987
-0.00398479,-0.508157,0.2,-604.955,-149.324,483.419
-0.00343328,-0.516667,0.219684,-33.0908,1.07702,-12.3925
-0.00343328,-0.511119,0.219684,-375.389,161.987,-81.8919
-0.00375947,-0.172933,0.208041,-1.07692,-0.321098,-0.39506
-0.00378939,-0.134297,0.206974,21.6601,-3.06239,-9.32085
0.00154678,0.288933,0.402172,-60.9528,8.77392,27.3017
0.00154678,0.283333,0.402172,113.288,-11.6181,-16.4579
-0.00398479,0.482425,0.2,-94.4836,12.451,-1.60387
-0.00398479,0.482425,0.2,-94.4684,12.3964,-1.41276
-0.00307002,0.485482,0.232648,71.8452,-5.01392,-36.183
-0.00383895,0.569557,0.205205,-248.151,-4.39408,-32.3287
-0.00398479,0.569557,0.2,7.38979,-0.5371,-1.05548
-0.00315947,-0.237724,0.229456,-286.87,-10.9486,97.8635
-0.00351972,-0.262376,0.216598,-695.069,12.1872,-28.9393
-0.00348964,-0.218139,0.217672,-575.6,-20.1275,0.915645
-0.00102334,-0.0310911,0.305696,-241.945,34.7029,-23.2801
-0.000248972,-0.0420433,0.333333,34.4873,7.74379,-4.95373
-0.000248975,-0.0420433,0.333333,34.2367,2.96259,-13.8992
-0.00398479,0.662352,0.2,2.14953,0.183496,6.98842
-0.00398479,0.662352,0.2,2.14953,0.183496,6.98842
-0.00398479,0.641166,0.2,-20.3892,2.62072,29.4324
-0.00398479,0.641166,0.2,-20.3892,2.62072,29.4324
-0.000762402,-0.508701,0.315009,-128.688,-36.2573,57.7285
-9.94151e-05,-0.538839,0.339066,-323.236,-1.95484,137.623
-0.000248972,-0.538839,0.333333,56.2427,-3.74193,-7.8154
-0.00332978,0.112672,0.223377,-139.475,34.2519,3.69887
-0.00348825,0.383244,0.217722,-1936.12,503.84,824.989
-0.000595391,0.527328,0.320969,-231.186,60.0335,34.7841
-0.00194755,0.665591,0.27271,-499.136,-220.184,135.288
-0.000825544,0.688617,0.312755,-271.138,-120.009,72.7329
-0.000825544,0.683333,0.312755,34.8536,4.9347,1.14737
-0.00372718,-0.955885,0.209194,-512.909,226.401,138.757
-0.00398479,-0.955885,0.2,77.4675,18.489,-16.2802
-0.00303324,-0.940518,0.233961,-356.092,85.2998,168.933
-0.000844901,-0.898031,0.312064,-118.269,-47.0644,30.4102
-0.00143362,-0.884907,0.291052,76.9951,30.8574,18.6957
-0.00272689,-0.428228,0.244895,-253.299,-36.4292,154.465
-0.0028817,-0.433758,0.23937,-814.015,-296.154,308.135
-0.00248744,-0.451759,0.253441,-970.076,-397.302,312.765
-0.00179461,-0.111102,0.278169,-2.62082,0.32959,1.36138
-0.0012951,-0.154003,0.295996,-48.4424,-22.2768,23.8424
-0.00134191,-0.152331,0.294326,-102.906,-31.8522,30.1338
0.000158165,0.0715126,0.34894,-399.694,-79.846,66.5043
-0.000248972,0.0905849,0.333333,17.5037,3.13906,5.56211
-0.000263754,0.0905849,0.332806,15.7234,3.78164,4.74911
-0.00172339,0.292357,0.280711,-250.667,17.1472,133.059
-0.00324244,0.290868,0.226495,-45.2192,1.54247,24.1632
