point_x,point_y,point_z,force_x,force_y,force_z
-0.0885799,0.0578841,0.2,119.454,21.8982,-76.3444
-0.0885113,0.0578841,0.201116,148.654,24.5224,59.086
-0.0880248,-0.13965,0.209032,552.221,77.7884,223.768
-0.0875969,-0.132662,0.215995,-99.2314,16.4472,23.9051
-0.0885799,-0.13965,0.2,-47.5363,2.23482,-7.52225
-0.0885799,-0.147416,0.2,-25.6276,0.0992782,-3.82469
-0.0885799,-0.147416,0.2,-25.6276,0.0992782,-3.82469
-0.0885799,-0.105769,0.2,98.6626,-2.80873,-30.3433
-0.0885799,-0.105769,0.2,98.6626,-2.80873,-30.3433
-0.0885799,-0.449856,0.2,317.138,-89.3181,307.077
-0.0885799,-0.449856,0.2,317.138,-89.3181,307.077
-0.0878021,0.739193,0.212656,434.739,80.5762,-141.005
-0.0869827,-0.0321975,0.225988,-0.761169,-0.111986,-0.307012
-0.0866072,-0.0556183,0.232097,-0.0101154,-0.00173017,-0.00399881
-0.0885799,0.257027,0.2,66.2914,-25.4355,-43.3166
-0.0881268,0.257027,0.207372,500.475,-60.3888,-127.695
-0.0885799,0.27218,0.2,50.9576,-14.3331,62.4202
-0.0885799,0.27218,0.2,50.9576,-14.3331,62.4202
-0.0885799,0.849205,0.2,916.882,-424.675,409.417
-0.0885799,0.849205,0.2,916.882,-424.675,409.417
-0.0885799,-0.943553,0.2,-93.4037,1.06069,-10.9227
-0.0882897,-0.943553,0.204721,92.8732,-0.780524,15.4173
-0.0819578,0.0422537,0.307746,35.058,16.5857,14.8542
-0.0822353,0.0377214,0.303231,315.306,65.4234,63.7857
-0.0831968,-0.0976986,0.287586,-113.77,34.1797,-32.176
-0.0815944,-0.0879876,0.313659,729.744,-40.2995,192.169
-0.0823411,-0.808292,0.30151,3.67745,-1.35148,0.973321
-0.0821305,-0.811731,0.304936,-61.5245,25.4422,-18.2385
-0.0880503,-0.338888,0.208617,519.164,-146.24,148.62
-0.0885799,-0.338888,0.2,-28.3034,0.927239,-4.30191
-0.087392,-0.311234,0.219329,-16.4468,-2.55166,7.66213
-0.0859704,-0.348998,0.242459,-49.1085,-23.4308,4.29252
-0.0885799,0.463572,0.2,-66.9686,3.28933,12.3971
-0.0885799,0.463572,0.2,-66.9686,3.28933,12.3971
