point_x,point_y,point_z,force_x,force_y,force_z
-0.225365,0.618668,0.50201,69.2533,23.93,-34.9191
-0.255655,-0.778317,0.378174,27.4361,1.33039,-9.19793
-0.245607,0.852176,0.418385,11.9069,0.478423,-3.98496
-0.260194,-0.322786,0.36001,12.5493,1.07771,-8.38804
-0.250809,-0.555912,0.39757,22.6696,6.78522,-16.2888
-0.226554,0.12324,0.496871,44.3805,7.6267,-10.2147
-0.300157,0.917309,0.209273,16.8891,6.43087,-11.4643
-0.299762,0.95,0.210744,9.91915,3.02235,-2.23094
-0.299762,0.95,0.210744,9.91915,3.02235,-2.23094
-0.26522,-0.488628,0.339898,32.2194,-9.30379,-24.2784
-0.26961,-0.505551,0.323087,29.7263,-8.70231,-21.1532
-0.277642,-0.13097,0.293163,44.233,-11.434,-22.9187
-0.225444,0.383997,0.501671,28.185,-5.11842,-22.3503
-0.265728,0.252004,0.337866,23.4548,-5.71385,-18.6213
-0.229177,-0.821197,0.485535,42.1363,6.13127,-2.27588
-0.238915,-0.475996,0.445167,12.3658,-1.12451,-6.67464
-0.294373,-0.584152,0.230822,91.9891,39.7737,-37.2075
-0.263378,-0.0139794,0.347269,20.8871,5.06972,-9.06799
-0.253112,0.477443,0.38835,21.8081,-10.7311,-10.3218
-0.280198,0.322867,0.283639,122.166,2.39322,10.9167
-0.281864,0.652801,0.277432,18.3094,-0.688834,-11.6115
-0.229001,-0.608578,0.486296,47.922,-1.76097,-10.6381
-0.231358,-0.0561432,0.476109,48.2477,9.09091,-5.99583
-0.242348,0.327179,0.43143,26.6529,3.83301,-12.0607
-0.277569,0.490871,0.293435,36.0484,3.8928,-31.5675
-0.260181,0.683647,0.360064,11.6994,-0.0481821,-5.41684
-0.260949,0.707268,0.356989,19.4786,-2.99621,-6.99719
-0.259556,-0.955077,0.362566,29.3981,-4.48244,-24.4938
-0.290496,-0.356256,0.24527,132.478,-9.99689,-73.6887
-0.241304,-0.317986,0.435609,32.8986,11.5494,-23.5241
-0.23144,-0.00885286,0.475753,24.2599,0.497243,-15.8629
-0.237576,-0.21538,0.450526,16.4163,-7.53891,-9.22976
-0.29148,0.416145,0.241603,20.0119,-4.90766,-16.482
-0.29148,0.416667,0.241603,17.9449,-2.52336,-10.3708
-0.259356,0.822119,0.363364,39.8735,14.8688,-12.0582
-0.283893,-0.836805,0.269872,21.3666,2.32911,1.82249
-0.262624,-0.693117,0.350287,106.802,6.82608,-55.7485
-0.286375,-0.718806,0.260622,44.4832,3.20125,-21.9772
-0.249316,-0.403285,0.403543,17.3991,-5.64483,-12.8535
-0.258769,-0.427972,0.365714,27.5621,-13.0306,-14.9075
-0.208756,-0.311929,0.573795,10.4765,-0.74509,-7.34521
-0.280399,-0.233139,0.282889,34.6653,1.78028,-18.1558
-0.277815,0.043744,0.292515,58.0464,6.41895,-50.6395
-0.277394,0.0680503,0.294086,48.7505,-0.275933,-22.8248
-0.29414,0.237758,0.231692,30.1196,-2.28319,-26.0538
-0.290003,0.194429,0.247107,16.6644,3.03486,-10.5493
-0.258072,0.580827,0.368504,55.2782,12.2658,-44.5119
-0.241307,0.712926,0.435595,46.0336,-1.67003,-29.5218
-0.241128,0.713688,0.436312,39.2489,-9.99342,-24.6088
-0.233084,0.755579,0.468648,24.2811,-9.77514,-12.3078
-0.247833,0.343944,0.217932,-14.5523,-0.881114,12.8615
-0.252646,-0.633995,0.2,-44.8864,30.7189,45.3703
-0.252646,-0.633995,0.2,-44.8864,30.7189,45.3703
-0.249994,-0.547209,0.20988,-68.2737,3.74086,-13.7363
-0.247061,0.244981,0.220809,-273.757,69.4326,96.2723
