point_x,point_y,point_z,force_x,force_y,force_z
0.196951,-0.15721,0.202099,88.2682,-40.9143,44.2554
0.197402,-0.15721,0.2,56.1515,-28.2131,5.97991
0.194207,-0.0675693,0.214862,89.429,-9.49916,16.4564
0.18972,0.0408591,0.235735,165,0.959749,95.2997
0.197402,0.350695,0.2,-4.35256,-1.05572,-1.22342
0.196828,0.350695,0.202672,46.5958,-23.2922,18.4876
0.178062,-0.0991352,0.289959,204.253,-69.8584,7.8489
0.190204,0.279255,0.233483,165.774,-11.1412,132.05
0.190204,0.283333,0.233483,27.2495,13.2886,20.9938
0.192925,-0.822201,0.220826,170.46,87.4067,39.1563
0.197402,0.484615,0.2,-63.4421,-16.154,-28.9225
0.19576,0.484615,0.20764,236.097,-97.6118,138.534
0.192987,0.458598,0.220537,137.444,-67.6649,16.2775
0.197402,-0.528141,0.2,61.7659,14.2686,46.0339
0.197402,-0.528141,0.2,65.9965,14.7551,26.3881
0.193827,-0.232502,0.216631,391.297,55.406,131.896
0.191264,-0.259048,0.228552,237.804,-4.26913,50.5488
0.189688,0.130809,0.235881,885.118,-182.077,265.519
0.191442,0.122276,0.227724,-84.8015,-13.5185,-28.7102
0.189151,0.644952,0.238382,-10.789,-12.2217,-18.967
0.190734,0.637247,0.231018,1777.38,-160.947,1409.18
0.171468,-0.844328,0.320631,-4.14892,0.362369,1.03583
0.178936,-0.329903,0.285892,33.0637,8.04239,2.80345
0.179566,-0.332966,0.282965,-55.114,-10.5593,-25.7518
0.178177,-0.285763,0.289425,104.954,47.883,18.8824
0.185668,0.405205,0.254581,-18.2814,2.69999,-5.88772
0.182601,0.73958,0.268845,188.201,27.0143,57.3588
0.180986,0.683333,0.27636,-21.7293,-6.88906,-8.40781
0.180986,0.685877,0.27636,21.9325,-1.48091,-5.54384
0.193202,0.930464,0.219536,-19.449,-1.78206,-10.5692
0.192239,0.935152,0.224018,213.828,-17.7683,-1.99417
0.190114,-0.916667,0.233902,-18.6122,-5.35443,-6.80603
0.190114,-0.910747,0.233902,169.272,-72.5544,35.4921
0.191903,-0.887313,0.225579,-59.2751,-8.00068,-4.63716
0.191507,-0.889243,0.227423,-55.449,-10.1782,0.86035
0.181954,-0.396913,0.271857,286.305,65.5009,209.763
0.17565,-0.415488,0.301178,26.3458,-21.4582,24.2284
0.176632,-0.41071,0.296611,442.214,70.8692,321.196
0.168737,0.0890683,0.333333,15.0677,1.28428,18.9285
0.170837,0.0890683,0.323564,766.343,-119.209,114.988
0.175628,0.229333,0.301279,167.631,-54.6093,43.7662
0.184993,0.816667,0.257723,-48.8063,1.73115,-33.2202
0.184993,0.806344,0.257723,595.166,19.07,208.842
0.190106,-0.656251,0.23394,151.381,19.1031,27.8234
0.190106,-0.65,0.23394,-34.3097,11.053,-7.43948
0.187636,-0.683282,0.245427,-64.2021,3.1738,-14.5023
0.174358,0.330571,0.307188,-13.2955,3.19065,1.69658
0.175263,0.301968,0.30298,76.4112,35.5942,37.9294
0.168469,0.334565,0.334673,121.614,-28.4564,87.5722
0.168737,0.334565,0.333333,112.337,3.24529,-44.6547
0.176294,0.55,0.298185,33.2826,-14.5557,20.7752
0.176294,0.551683,0.298185,45.9899,-14.3584,31.8473
0.172018,0.530814,0.318073,34.8784,-3.712,27.5418
0.179252,-0.76035,0.284424,301.285,-123.779,66.7861
0.168075,0.485697,0.336642,82.7963,32.1747,19.9729
0.168737,0.485697,0.333333,-14.2296,-1.60693,-6.4351
0.176757,-0.591539,0.296031,-0.621649,-0.282558,-0.323056
0.173104,0.656921,0.31302,-21.1987,2.97695,2.96613
0.243808,0.134336,0.216717,-30.1257,-3.142,-21.5282
0.23167,-0.375213,0.273176,-31.3923,-0.0900229,-9.89214
0.22816,-0.0653197,0.289506,-20.4503,-0.210541,-12.8354
0.227842,-0.277792,0.290981,-41.1313,-2.99359,-32.7314
0.22451,0.0331057,0.306482,-34.7895,-1.58434,-10.6202
0.233036,0.621232,0.266823,-55.7663,9.61584,2.5763
0.242507,-0.788241,0.222768,-46.8412,0.346678,-25.9464
0.225189,-0.582048,0.303324,-24.6154,2.7772,-14.2582
0.222127,0.355027,0.317566,-31.8159,-0.000365498,-15.6281
0.230332,-0.696216,0.279399,-23.5095,-1.18824,-18.7733
0.228536,-0.857516,0.287754,-26.8003,1.45049,-9.64642
0.207928,-0.360908,0.387336,-36.8013,8.99874,-26.2902
0.207977,-0.013761,0.387089,-102.221,-31.034,-37.4987
0.219238,0.502903,0.331004,-24.2345,-2.68116,-15.4357
