point_x,point_y,point_z,force_x,force_y,force_z
-0.320246,-0.381979,0.216391,264.903,84.3656,-119.344
-0.320246,-0.383333,0.216391,220.683,-71.1937,-190.912
-0.309227,-0.401963,0.254387,90.2868,-29.5324,-35.8911
-0.276106,-0.199506,0.37121,62.3349,9.17241,-0.183604
-0.289417,-0.25,0.322696,143.303,61.1651,18.6943
-0.289417,-0.252687,0.322696,244.836,15.4165,42.7289
-0.264514,0.592869,0.414143,51.7826,-16.8741,-0.136427
-0.248158,0.807966,0.475367,3.90408,0.623208,1.14397
-0.248921,0.804723,0.472314,74.0636,2.83794,16.3497
-0.256299,0.813116,0.444568,46.0657,2.14963,9.23442
-0.324999,-0.953591,0.2,898.943,13.522,879.347
-0.324999,-0.953591,0.2,898.943,13.522,879.347
-0.286333,-0.586085,0.333333,37.2684,-2.97083,10.5537
-0.287585,-0.586085,0.329015,108.879,-25.93,-67.4929
-0.260517,0.194148,0.428947,142.272,43.4729,9.74
-0.271987,0.199209,0.386466,143.104,44.2944,7.98905
-0.244741,0.172367,0.489034,25.0545,7.11228,-6.8079
-0.244486,0.171285,0.490052,34.537,-10.045,0.223972
-0.294665,-0.490648,0.3046,26.8715,4.48695,4.15932
-0.254487,-0.260507,0.451279,8.28991,-2.32459,0.972883
-0.249919,-0.244189,0.468322,16.4981,-1.06419,-0.309768
-0.250333,-0.244189,0.466667,3.91438,-0.752329,-1.11
-0.238176,-0.09485,0.515294,39.6129,-1.22098,8.76524
-0.233769,-0.110442,0.532921,134.519,-24.1514,25.4192
-0.247246,0.945,0.479012,6.64924,-3.42777,-1.66922
-0.301567,0.884942,0.280799,10.0533,5.2874,-3.56072
-0.300544,0.830716,0.284329,-0.339111,0.140909,0.240752
-0.269265,-0.961571,0.396547,231.639,-56.7622,32.1691
-0.261068,-0.864235,0.426904,3.73194,-0.252618,-0.762662
-0.259644,-0.83571,0.432179,27.1786,8.58108,-10.1053
-0.26034,-0.888422,0.429601,4.17799,0.0709913,-2.18017
-0.237867,-0.676527,0.51653,42.0051,0.497735,-16.602
-0.320036,-0.547369,0.217112,257.944,108.703,-95.2707
-0.321962,-0.524017,0.210473,28.6534,-1.41525,-26.405
-0.281292,-0.109537,0.352002,154.486,14.5997,29.9146
-0.293924,-0.137963,0.307155,98.3169,28.2691,9.18481
-0.295767,0.078221,0.300802,135.035,-61.3417,-56.3507
-0.241731,-0.026901,0.501072,22.1566,-1.81113,4.77473
-0.252703,0.265916,0.457887,50.3077,17.6192,-30.1376
-0.274327,0.78925,0.3778,16.4596,-0.877958,3.28849
-0.267771,0.775835,0.402079,191.058,5.78081,38.5418
-0.274204,0.816667,0.378252,2.67832,0.540191,0.568841
-0.274204,0.81259,0.378252,128.189,-6.90794,25.6036
-0.234065,0.870445,0.531736,18.5465,3.09739,-1.80185
-0.324999,-0.462334,0.2,463.251,-40.5863,833.204
-0.324999,-0.462334,0.2,463.251,-40.5863,833.204
-0.324999,-0.464571,0.2,21.9216,-1.22586,-40.493
-0.322994,-0.464571,0.206915,491.989,-4.81917,-454.539
-0.311001,-0.116667,0.248271,585.794,-14.5302,43.4707
-0.311001,-0.117304,0.248271,571.196,-238.147,-18.5808
-0.309174,-0.15146,0.254568,468.12,31.7107,83.6994
-0.281076,0.368418,0.352801,77.2159,-9.21332,-17.1221
-0.258406,0.0969912,0.436765,145.409,-25.5092,19.2435
-0.249912,0.0835785,0.468348,40.962,-5.63605,4.30993
-0.250333,0.0835785,0.466667,23.5936,-3.07147,-2.20832
-0.316025,0.180947,0.230947,245.475,44.1122,36.5864
-0.316002,0.180861,0.231026,247.972,-7.69931,45.2406
-0.30939,0.180531,0.253826,380.994,-160.177,-21.3904
-0.272544,0.95,0.3844,415.838,-191.387,-35.9408
-0.272544,0.95,0.3844,415.838,-191.387,-35.9408
-0.311306,0.918715,0.247218,419.963,-111.829,-157.889
-0.254995,-0.494771,0.449397,20.2437,-1.78391,3.73891
-0.230058,-0.341446,0.547766,32.6568,-4.64751,4.47266
-0.260883,-0.0944995,0.427592,80.3238,-5.65947,15.8766
-0.275768,0.0252874,0.372461,4.73745,0.857493,0.799852
-0.266873,0.0316596,0.405407,36.5213,-0.70425,7.38725
-0.278896,0.289991,0.360876,30.0798,7.1849,1.25757
-0.289999,0.306138,0.32069,1.82903,0.592313,0.120917
-0.314343,0.280493,0.236744,322.081,-139.092,-17.3856
-0.314343,0.283333,0.236744,237.859,100.56,-85.1057
-0.243263,0.689408,0.494946,59.8723,6.76027,12.5324
-0.239804,0.725333,0.508782,45.5293,7.30483,8.91627
-0.31549,0.781563,0.2,-18.7094,-3.73844,38.1585
-0.324999,0.788494,0.2,18.8775,-26.8544,124.466
-0.324999,0.788494,0.2,18.8775,-26.8544,124.466
-0.296373,-0.951289,0.298711,103.652,-41.5733,15.4417
-0.297241,-0.948043,0.295716,196.172,-3.34498,-93.3662
-0.298405,-0.916667,0.291704,7.30945,-5.40232,-3.50804
-0.298405,-0.913322,0.291704,66.7496,3.20714,-15.2037
-0.310017,-0.65,0.251663,270.35,-124.481,-170.005
-0.310017,-0.648375,0.251663,353.601,10.4292,32.803
-0.245523,-0.590645,0.485905,65.6954,-8.96619,0.889098
-0.302023,-0.0210804,0.279227,64.1294,32.2472,-13.2933
-0.295698,-0.00268511,0.301037,20.3333,10.0366,-11.4278
-0.2912,0.192416,0.31655,365.078,-112.412,-59.5817
-0.29372,0.164422,0.307858,143.006,-26.0277,-29.0165
-0.2925,0.216993,0.312066,37.4815,-5.50335,6.04994
-0.256889,0.502807,0.442383,179.051,60.1431,-28.5149
-0.240096,0.514779,0.507613,12.6134,1.92928,2.50122
-0.239499,0.560811,0.510003,58.5258,11.9367,10.4694
-0.283458,0.680244,0.343981,111.822,50.32,-7.35731
-0.283458,0.683333,0.343981,16.005,12.5289,-0.328988
-0.282911,0.625988,0.346006,23.3842,11.3127,-3.21754
-0.277451,-0.795592,0.366228,47.5445,6.76619,-6.76787
-0.240001,-0.434346,0.507993,26.0288,-2.63695,-7.76228
-0.299121,0.433284,0.289234,61.6609,-31.2982,-13.8405
-0.289564,0.439099,0.32219,52.5354,1.25586,-5.27333
-0.282612,0.510532,0.347113,82.2652,-11.4361,-25.1933
-0.322649,-0.88361,0.208102,134.966,-2.16692,-124.67
-0.324999,-0.874808,0.2,19.7861,0.438096,21.9311
-0.324999,-0.874808,0.2,19.7861,0.438096,21.9311
-0.260624,-0.723287,0.428549,125.161,-8.39738,-24.7263
-0.302738,-0.829042,0.276762,44.5507,-9.62767,-20.924
-0.281161,-0.383333,0.352486,44.0952,-23.8286,-4.68721
-0.281161,-0.380206,0.352486,91.002,-25.7261,6.33385
-0.255563,-0.378235,0.447296,173,-59.4786,7.29326
-0.323481,-0.207385,0.205236,137.126,59.6888,-88.4196
-0.314265,0.502636,0.237014,367.706,-192.912,-151.644
-0.307301,0.541254,0.261029,545.991,-224.453,-50.8696
-0.299363,0.754401,0.288399,1591.15,-162.402,109.03
-0.301775,0.763417,0.280083,62.1209,58.2773,-47.5861
-0.324999,0.441769,0.2,158.624,35.2732,25.1089
-0.324999,0.441769,0.2,158.624,35.2732,25.1089
-0.273913,-0.649638,0.203744,-17.4666,1.79274,7.33365
-0.273913,-0.65,0.203744,-16.9552,1.72773,7.96012
