point_x,point_y,point_z,force_x,force_y,force_z
-0.136192,-0.828989,0.275569,63.9078,-0.673056,-4.23472
-0.119763,0.487732,0.423468,37.1455,3.34864,-21.9886
-0.121226,-0.295765,0.409921,61.3464,-0.17102,-14.8172
-0.114797,0.638115,0.469697,46.6247,5.53783,-13.0021
-0.118827,-0.204784,0.432142,90.2234,-4.98309,-57.706
-0.128029,0.202888,0.3469,43.3456,-0.472266,-21.9079
-0.118323,0.864386,0.436812,94.9748,-4.83739,-60.7517
-0.0939172,-0.728674,0.208949,-608.454,299.622,133.073
-0.0949549,-0.728674,0.2,7.03356,0.600611,-1.43875
-0.0889747,-0.357393,0.251573,-38.0866,10.8013,-8.09141
-0.0905792,-0.315358,0.237736,-156.864,77.0681,28.1108
-0.0934806,-0.0532194,0.212714,-830.483,-112.657,147.863
-0.0949549,-0.533139,0.2,-429.69,66.3391,476.128
-0.0949549,-0.533139,0.2,-429.69,66.3391,476.128
-0.0929927,-0.533589,0.216922,-330.899,-13.7314,186.589
-0.0928149,-0.532035,0.218455,-384.113,61.2405,241.138
-0.0949549,-0.14877,0.2,-162.47,48.5476,-12.893
-0.0949549,-0.14877,0.2,-161.11,47.5911,-1.9431
-0.0920031,-0.172288,0.225456,38.7153,-14.8183,-18.4437
-0.0928384,-0.134403,0.218252,-153.935,-65.1848,64.8703
-0.0941676,0.470278,0.206789,-201.08,25.34,128.234
-0.0949549,0.470278,0.2,55.292,-7.3851,-22.3393
-0.0903144,0.479722,0.240019,-179.996,88.1733,45.4777
-0.0946733,0.566051,0.202428,-94.5148,-21.5535,54.4926
-0.0949549,0.566051,0.2,-45.7054,8.52441,-20.3854
-0.0901036,0.585698,0.241837,-358.965,-22.9599,97.6011
-0.0915763,-0.238488,0.229137,-119.608,0.0916488,27.4119
-0.0939245,-0.259858,0.208886,52.2293,12.1715,-6.35464
-0.0928115,-0.216645,0.218484,57.807,-3.93532,9.83848
-0.0836022,-0.0187614,0.297905,36.0462,6.55918,-11.8649
-0.0829943,-0.024074,0.303147,-322.767,-26.9098,25.1132
-0.0818595,0.00399034,0.312934,100.162,-23.2733,29.0386
-0.0949549,0.662115,0.2,-536.214,97.4043,554.779
-0.0949549,0.662115,0.2,-536.214,97.4043,554.779
-0.0836286,-0.516667,0.297677,76.4067,-7.93297,-14.3252
-0.0836286,-0.509037,0.297677,-486.703,149.699,266.861
-0.093365,0.107675,0.213711,-133.934,28.8135,-18.7878
-0.0920235,0.382714,0.22528,-178.919,57.7406,-43.8717
-0.0843475,0.525358,0.291477,-18.0392,8.47445,-0.707043
-0.0810015,0.526476,0.320333,-16.98,1.61556,10.4509
-0.0875178,0.687104,0.264137,-227.93,-97.5879,94.3521
-0.0875178,0.683333,0.264137,-91.3536,-61.0148,35.082
-0.0830065,0.711409,0.303042,-257.99,-90.54,131.701
-0.0911109,-0.435338,0.23315,-343.183,127.322,168.067
-0.0882218,-0.441399,0.258066,17.6932,-5.02498,1.02169
-0.0887619,-0.44612,0.253408,-534.796,-35.7836,295.998
-0.0837363,-0.140626,0.296749,23.1928,-11.3244,-4.40958
-0.0859831,0.283333,0.277372,-78.2742,-69.6061,9.74116
-0.0859831,0.286293,0.277372,-227.6,33.422,54.6327
-0.0922181,0.290026,0.223602,-37.2558,-6.53002,23.1789
-0.0849717,-0.625432,0.286095,-20.7863,-10.4181,4.17374
-0.0793936,-0.41677,0.334263,0.610317,-0.0197645,0.226377
-0.0794941,-0.41677,0.333333,8.1115,-0.325008,3.19977
-0.0767925,-0.408357,0.358357,33.5416,3.77529,16.8002
-0.0765134,-0.405742,0.360942,-70.1274,8.99192,43.895
-0.0794941,-0.299845,0.333333,30.6731,0.709447,-11.1589
-0.0792293,-0.299845,0.335786,-30.7792,-0.891533,9.23414
-0.0854576,-0.300363,0.281904,-2.21192,1.07004,0.00472277
-0.0853962,-0.3009,0.282433,2.2974,0.385227,-0.322339
-0.0786114,-0.201408,0.341509,-278.857,42.022,172.726
-0.0933703,0.211112,0.213665,-204.927,63.4444,112.039
-0.0934546,0.819629,0.212938,-215.117,-12.9871,139.871
-0.0934546,0.816667,0.212938,-78.3814,-39.7362,51.7745
-0.0911387,0.769294,0.23291,61.0881,-20.0722,14.6738
-0.0949549,0.778789,0.2,-103.704,4.2342,114.415
-0.0949549,0.778789,0.2,-103.704,4.2342,114.415
-0.0914666,0.95,0.230082,-475.137,-254.86,86.553
-0.0914666,0.95,0.230082,-475.137,-254.86,86.553
