point_x,point_y,point_z,force_x,force_y,force_z
-0.32316,-0.424104,0.2,397.412,41.666,147.272
-0.32316,-0.424104,0.2,397.412,41.666,147.272
-0.32316,0.378139,0.2,71.5904,-0.665515,86.8548
-0.32316,0.378139,0.2,71.5904,-0.665515,86.8548
-0.30268,0.0617103,0.271056,44.3829,-6.00746,-40.0073
-0.308798,0.0514345,0.249828,31.4305,-7.32492,-27.1077
-0.321385,0.120717,0.206157,130.752,-52.1375,-76.3155
-0.32316,0.629946,0.2,11.7193,-12.0387,45.8538
-0.316687,0.629946,0.2,108.235,-82.7539,272.492
-0.32316,0.619524,0.2,53.4178,-20.7944,9.75163
-0.32316,0.619524,0.2,53.4178,-20.7944,9.75163
-0.322301,0.777064,0.2,39.7782,-7.33051,149.389
-0.32316,0.777064,0.2,35.0384,4.43629,146.001
-0.316838,-0.824205,0.221933,900.859,27.0933,-35.3741
-0.311517,0.406225,0.240395,541.62,-160.895,-133.333
-0.297141,0.773607,0.290273,25.1906,8.45883,-7.24281
-0.29802,0.776909,0.287224,167.838,63.1443,2.93341
-0.313397,-0.0201337,0.233872,27.3069,1.28432,-20.0149
-0.307036,0.246129,0.255942,167.201,-44.9674,11.8893
-0.308288,0.222508,0.251599,202.951,-82.6378,-17.9016
-0.318194,0.546764,0.217228,108.29,22.8494,15.012
-0.318194,0.55,0.217228,59.561,11.6168,10.3533
-0.32316,0.541665,0.2,755.596,43.798,654.13
-0.32316,0.55,0.2,70.3557,-3.6043,13.2468
-0.322804,0.549052,0.2,77.7015,-7.83784,15.0123
-0.32316,0.541665,0.2,755.596,43.798,654.13
-0.32316,0.55,0.2,70.3557,-3.6043,13.2468
-0.32316,0.55,0.2,70.3557,-3.6043,13.2468
-0.305922,-0.95185,0.259805,637.552,-160.638,53.2254
-0.27099,0.0195048,0.384536,14.8773,-3.62232,-12.2663
-0.32316,-0.954819,0.2,779.993,-114.402,953.451
-0.32316,-0.954819,0.2,779.993,-114.402,953.451
-0.289837,-0.0951249,0.315616,7.126,1.438,-4.22846
-0.317302,-0.327036,0.220324,390.454,-95.6419,-158.355
-0.258728,0.850067,0.430232,745.074,-149.524,-10.0673
-0.308947,-0.546461,0.249312,12.2418,5.41289,-8.16819
-0.306901,-0.500937,0.256408,30.755,9.92162,-24.7466
-0.30182,-0.268539,0.274039,268.331,-60.3852,-49.0578
-0.299312,-0.223203,0.282742,110.577,-8.44893,-34.5269
-0.294166,0.146959,0.300596,139.182,-36.0905,-45.7242
-0.294166,0.15,0.300596,85.4092,31.6019,-55.5539
-0.293762,0.181876,0.301998,39.1962,-17.0153,-26.4944
-0.259642,0.590802,0.426825,26.8964,-12.7997,-15.1807
-0.259766,0.590305,0.426362,25.4964,-12.8639,-14.0762
-0.299112,0.671058,0.283435,73.2546,18.3905,8.64096
-0.312158,0.645162,0.238172,13.8957,-0.893026,2.73209
-0.31227,0.644738,0.23778,15.2262,-1.28407,2.70943
-0.255802,0.95,0.441137,11.7666,-1.45342,1.72979
-0.255802,0.95,0.441137,11.7666,-1.45342,1.72979
-0.263467,-0.82662,0.412571,63.3511,32.9505,-23.5846
