point_x,point_y,point_z,force_x,force_y,force_z
-0.208283,0.0350047,0.282427,96.5636,43.4413,-47.5137
-0.19548,0.857819,0.350086,42.574,-3.54236,-25.5179
-0.190514,0.590778,0.377792,39.5381,-0.63868,-24.2824
-0.196293,-0.822535,0.345554,44.2174,3.06806,-7.51208
-0.193794,-0.899825,0.359497,18.4251,-0.353623,-10.0704
-0.175214,0.487265,0.463155,29.8768,-3.00024,-17.2125
-0.194604,0.105763,0.354975,34.4161,-7.25589,-23.5543
-0.194511,0.14058,0.355492,27.7994,-5.60489,-18.846
-0.177842,-0.300747,0.448496,37.254,0.640472,-6.99639
-0.184722,0.0266179,0.41011,36.9578,3.03638,-21.2223
-0.176285,0.865623,0.457179,19.8869,0.120398,-14.8369
-0.189248,-0.545066,0.384859,21.6626,4.36789,-15.2444
-0.178001,-0.392576,0.447606,40.4438,7.03098,-28.6387
-0.169241,0.630453,0.498866,35.7406,-1.11541,-5.08068
-0.201423,-0.562025,0.31806,44.5693,1.09798,-16.4725
-0.173371,-0.206378,0.473981,19.9431,-0.59462,-10.8568
-0.185992,0.182395,0.403021,47.6677,-2.06601,-35.4752
-0.180566,0.33421,0.433294,25.2485,-5.49822,-17.5804
-0.174151,-0.35449,0.2,-23.4227,1.6286,-10.2059
-0.172964,-0.35449,0.206166,-247.13,58.0861,161.349
-0.169225,-0.37648,0.225587,43.7814,-8.22279,-28.5073
-0.167781,-0.332874,0.23309,-101.25,-22.3085,65.7926
-0.174151,-0.549242,0.2,-93.8867,44.7591,187.83
-0.174151,-0.549242,0.2,-93.8867,44.7591,187.83
-0.172823,-0.534724,0.2069,-569.451,161.124,386.614
-0.171769,-0.529044,0.212377,26.0525,-1.79966,0.380651
-0.174151,-0.534724,0.2,-54.4908,20.9802,-24.793
-0.174151,-0.143015,0.2,-266.935,-53.5488,160.298
-0.173463,-0.143015,0.203574,-351.63,-66.7802,256.291
-0.168336,-0.164624,0.230208,-337.973,-130.587,198.019
-0.170308,-0.127506,0.219964,-631.541,-155.935,442.88
-0.166342,0.465272,0.240567,-221.644,48.3018,152.78
-0.165582,0.46118,0.244513,34.138,-7.4561,-5.49721
-0.173736,0.55856,0.202158,-305.168,-72.28,160.984
-0.174151,0.55856,0.2,-284.575,-19.1563,-107.669
-0.172734,-0.254733,0.207364,-360.807,-26.5613,263.662
-0.172734,-0.25,0.207364,-23.8675,29.2711,9.29089
-0.169818,-0.213169,0.222511,-613.198,-95.8943,454.512
-0.153677,0.00235872,0.306355,2.67958,0.699457,0.555273
-0.174151,0.238658,0.2,-994.387,402.989,990.25
-0.174151,0.238658,0.2,-994.5,403.255,990.085
-0.174151,0.652261,0.2,-217.519,19.7297,191.015
-0.174151,0.652261,0.2,-217.519,19.7297,191.015
-0.163786,-0.507148,0.253843,-110.249,-8.71077,-30.231
-0.171296,0.0978143,0.214833,-459.693,59.7598,115.159
-0.170759,0.374734,0.217619,-398.753,-71.685,66.7595
-0.169218,0.340827,0.225628,-226.996,10.9059,18.4905
-0.157773,0.515853,0.285077,-15.8882,3.089,-3.83248
-0.157524,0.491951,0.286369,23.3374,4.02108,-1.38791
-0.163778,0.700072,0.253885,-225.497,-64.3868,103.291
-0.166381,0.742184,0.240365,-171.663,-24.3765,33.3409
-0.174151,-0.458974,0.2,-221.564,34.1055,92.2837
-0.174151,-0.458974,0.2,-221.564,34.1055,92.2837
-0.157385,0.281428,0.287094,-100.508,-18.3443,19.5608
-0.157385,0.283333,0.287094,-48.4449,35.79,15.4002
-0.167585,0.283333,0.23411,-52.2335,-46.98,13.7606
-0.167585,0.288856,0.23411,-429.211,99.0439,-66.776
-0.157735,-0.622165,0.285275,-143.127,-64.1194,69.9249
-0.156015,-0.41671,0.29421,-147.961,7.39499,113.008
-0.150727,-0.407966,0.321678,-16.7111,-2.19773,12.5112
-0.159118,-0.302581,0.278089,-37.6902,-19.0509,6.11842
-0.158867,-0.303937,0.279396,-12.5935,-7.5924,4.74395
-0.171228,0.780656,0.215186,-539.43,-125.056,251.493
-0.174151,0.95,0.2,47.0922,-15.6399,10.9605
-0.172394,0.95,0.209128,-496.583,-111.809,373.315
-0.172394,0.95,0.209128,-496.583,-111.809,373.315
-0.174151,0.95,0.2,-5.82235,-5.28267,27.4968
-0.174151,0.95,0.2,-5.82235,-5.28267,27.4968
-0.174151,0.95,0.2,-5.82235,-5.28267,27.4968
