point_x,point_y,point_z,force_x,force_y,force_z
-0.216953,0.0643675,0.250536,477.033,60.6361,98.3434
-0.212803,0.0781908,0.271809,61.0841,30.6316,6.55228
-0.212993,0.0771818,0.270837,79.0763,40.4505,-20.955
-0.221431,0.0541015,0.227586,-79.6005,2.80179,13.2933
-0.219202,-0.155677,0.239011,113.79,-53.5143,-87.4636
-0.21853,-0.152103,0.242454,315.48,-61.6072,-43.3136
-0.226747,-0.815362,0.200333,18.9759,4.26648,-13.6049
-0.226812,-0.815362,0.2,18.1514,3.69608,-13.4174
-0.218594,0.779046,0.242128,90.9035,8.74091,24.4064
-0.220341,0.733793,0.233173,41.5358,9.73491,9.12366
-0.220159,-0.0303848,0.234106,239.055,62.3679,-65.8122
-0.221295,0.258986,0.228283,160.646,28.9107,-32.8788
-0.226812,0.55,0.2,7.61328,-2.10028,-9.11699
-0.224955,0.55,0.209523,744.821,-93.0619,1.70247
-0.226812,0.55,0.2,7.61328,-2.10028,-9.11699
-0.226285,0.547298,0.202702,68.9408,-35.3946,-69.7984
-0.224955,0.554379,0.209523,897.298,457.625,-261.002
-0.226812,0.554379,0.2,78.6885,13.7402,-92.1276
-0.217487,-0.955102,0.247802,133.108,59.8348,0.590166
-0.2217,-0.946803,0.226204,352.318,9.46538,37.0091
-0.200801,0.0313602,0.333333,105.125,-16.2152,30.791
-0.201109,0.0313602,0.331755,120.925,-20.4071,30.0519
-0.195079,0.0210224,0.364834,189.798,-31.3086,50.0881
-0.195079,0.0166667,0.364834,11.9043,-6.7591,2.29916
-0.204587,-0.0999472,0.313926,-33.4688,1.25004,25.0027
-0.199565,-0.0879983,0.340141,81.9367,22.3182,17.3267
-0.206556,-0.783333,0.303835,109.817,37.7151,-0.951357
-0.206556,-0.779083,0.303835,227.512,112.18,-24.0043
-0.200801,-0.802687,0.333333,-13.6655,5.58244,3.74165
-0.201659,-0.802687,0.328933,146.395,63.1438,5.26469
-0.226125,-0.327441,0.203526,248.662,-67.7729,-33.5272
-0.226812,-0.327441,0.2,132.682,6.59398,-120.24
-0.222126,-0.306659,0.224021,-15.971,-6.07451,8.42643
-0.226812,0.462273,0.2,-1.93619,-0.829719,61.4837
-0.226812,0.462273,0.2,-1.93619,-0.829719,61.4837
-0.226812,0.449327,0.2,148.236,-14.5414,12.6905
-0.226812,0.449327,0.2,148.236,-14.5414,12.6905
-0.221425,-0.527959,0.227617,199.549,-31.7531,-75.7869
-0.218062,-0.551454,0.244855,35.1426,-14.1924,-9.84369
-0.217763,-0.505288,0.246388,-24.322,-5.30389,10.419
-0.216461,-0.266665,0.253059,562.911,-277.881,-65.3908
-0.210671,0.14779,0.282741,46.9891,-2.68312,12.9006
-0.210671,0.15,0.282741,19.7979,6.80653,3.76465
-0.210376,0.182388,0.284251,105.483,-7.60741,-68.5208
-0.217471,0.683333,0.247881,-37.3021,-6.61973,7.45972
-0.217471,0.686733,0.247881,84.5311,30.6125,-27.6858
-0.223713,0.64325,0.215885,65.6078,23.5896,-7.65843
-0.189801,0.95,0.393895,356.907,-246.417,-21.1153
-0.189801,0.95,0.393895,356.907,-246.417,-21.1153
-0.185068,0.95,0.419954,53.2591,-262.936,-2.19612
-0.185068,0.95,0.419954,53.2591,-262.936,-2.19612
-0.18863,0.933659,0.40034,468.861,45.2626,132.434
-0.190456,-0.832586,0.390289,30.0404,15.111,-4.24651
-0.192231,-0.805286,0.380518,56.4908,22.6572,5.25662
-0.184742,-0.819596,0.421748,223.862,33.0403,60.3542
-0.183969,-0.823994,0.426006,-41.068,-0.0569005,17.3595
-0.186181,-0.941088,0.413823,168.948,21.2805,46.5871
-0.193607,-0.906161,0.372939,36.6171,-6.26967,9.58161
-0.216909,-0.724551,0.250763,-1.8343,0.0105227,-0.509534
-0.223691,-0.751155,0.215998,-0.158808,-0.0229187,-0.0407428
-0.202732,-0.310689,0.323437,72.2642,-19.6443,14.2947
-0.208321,0.406191,0.294785,213.582,59.9646,-48.4189
-0.175021,-0.865657,0.475957,54.2016,11.9976,13.7954
-0.17183,-0.851637,0.494933,17.7709,5.58253,3.47633
-0.19947,-0.504042,0.340662,255.7,-7.47389,74.0186
-0.200801,-0.504042,0.333333,-58.8823,-4.08262,-5.87214
-0.198997,-0.506733,0.343267,145.093,-55.9404,36.3919
-0.164577,-0.178608,0.538059,-22.8689,-4.29198,9.41462
-0.165029,-0.175844,0.535371,72.4645,-8.95384,-30.7567
-0.197738,0.715119,0.350199,-29.1185,-13.5917,2.63209
-0.221535,0.922949,0.22705,853.813,-368.418,-517.643
-0.221355,0.92391,0.227976,954.749,255.693,-201.114
-0.20661,-0.867724,0.303556,292.764,55.3369,70.4918
-0.202807,-0.888236,0.323052,377.887,-176.96,-13.0827
-0.209066,-0.410751,0.290967,188.076,9.31128,1.36245
-0.204744,-0.429404,0.313121,44.5342,-8.11401,-15.6254
-0.190986,0.118627,0.38737,-17.1262,-1.7343,11.6082
-0.190317,0.15,0.391056,-55.7609,-18.0321,15.2836
-0.190317,0.153201,0.391056,-11.1923,-3.37189,5.83058
-0.186884,0.119769,0.409958,227.971,34.1733,61.2982
-0.203465,0.242012,0.319676,57.8046,-14.7906,12.003
-0.19941,0.22194,0.340993,-14.8911,1.20247,10.596
-0.200681,0.267522,0.333995,-4.37218,0.377617,-0.104106
-0.200801,0.267522,0.333333,-8.94318,-0.134868,-1.32296
-0.182775,0.75896,0.432581,313.933,-100.114,55.7666
-0.188766,0.787801,0.399592,89.4874,-39.2318,3.36377
-0.205353,0.816667,0.310001,877.897,373.357,166.855
-0.205353,0.811823,0.310001,1200.17,-267.04,270.902
-0.223115,-0.624903,0.218954,170.911,-45.2001,-118.758
-0.222527,-0.628032,0.221968,63.5434,-33.1423,-27.2682
-0.219881,-0.65,0.23553,11.2313,-4.26051,-7.42064
-0.219881,-0.648863,0.23553,18.4212,-5.34151,-12.49
-0.226812,-0.65,0.2,-40.848,-9.14658,-7.41033
-0.226812,-0.65,0.2,-40.848,-9.14658,-7.41033
-0.226812,-0.644986,0.2,161.923,69.7861,81.5222
-0.226812,-0.644986,0.2,161.923,69.7861,81.5222
-0.226812,-0.65,0.2,-40.848,-9.14658,-7.41033
-0.226812,-0.65,0.2,-40.848,-9.14658,-7.41033
-0.226812,-0.65,0.2,-40.848,-9.14658,-7.41033
-0.185841,-0.456869,0.415697,142.656,-48.1268,23.0834
-0.17567,0.018337,0.4721,29.3731,-2.55683,8.76644
-0.176259,0.0147356,0.468598,-56.5719,-22.6275,13.9916
-0.176583,0.018337,0.466667,-65.9548,-1.38823,-9.59108
-0.176583,0.0166667,0.466667,-61.6867,-20.5275,1.07267
-0.17567,0.0166667,0.4721,15.7373,-4.77202,3.6931
-0.17316,-0.00626767,0.487023,165.405,-59.6394,25.4122
-0.172946,-0.00496082,0.488294,133.526,15.503,48.5324
-0.192968,0.332713,0.376458,-13.8448,-4.4343,8.37661
-0.207036,0.562757,0.301373,288.944,-39.287,74.8337
-0.203346,0.540564,0.320289,38.0723,-6.82166,9.31488
-0.172871,0.861373,0.488742,117.136,9.44994,35.0864
-0.198905,-0.699266,0.343772,-75.9328,33.4721,-2.53791
-0.193554,-0.682722,0.373232,230.167,65.947,46.4987
-0.178615,-0.54964,0.455483,90.5082,-38.6955,-0.831466
-0.179044,-0.520558,0.453119,36.5592,-15.3529,2.44714
-0.179044,-0.516667,0.453119,-46.7074,14.3929,11.0987
-0.175346,-0.388996,0.474027,30.0723,-12.6203,2.43826
-0.175346,-0.383333,0.474027,-56.6405,6.5587,35.201
-0.171182,-0.402982,0.498783,281.071,-92.3901,51.5861
-0.184081,-0.15147,0.425388,-43.4224,0.910291,-12.0774
-0.191155,-0.188862,0.38644,106.81,-53.344,-35.8676
-0.182894,0.291296,0.431924,12.5157,2.64372,-8.79855
-0.181657,0.245743,0.438735,91.3352,26.2183,-19.6319
-0.191734,0.497251,0.383252,132.555,15.1327,36.9383
-0.195801,0.49176,0.360862,216.394,-27.7247,59.5474
-0.172167,0.629596,0.49293,27.6186,-0.421621,8.44721
-0.166979,0.644558,0.523775,82.2062,-14.6532,22.4647
-0.198058,-0.618496,0.348433,35.8615,-9.13476,-24.3928
-0.198571,-0.572546,0.345613,154.438,-77.0722,-18.5675
-0.181329,-0.743645,0.440539,26.2107,7.74286,5.13005
-0.181221,-0.719333,0.441131,11.2142,0.0149766,-8.40749
-0.173733,-0.211764,0.483613,238.848,40.3521,25.1279
-0.173247,-0.240961,0.486508,47.5952,-6.8974,13.5475
-0.174294,0.164859,0.480279,240.256,43.34,60.5478
-0.174191,0.164227,0.480893,224.661,-82.6276,47.7325
-0.176583,0.359101,0.466667,72.3144,-7.42179,29.3165
-0.177458,0.359101,0.46185,209.195,35.183,-42.8149
-0.186289,0.671027,0.41323,705.879,-26.357,195.768
-0.19057,0.697029,0.38966,29.7571,-11.4051,3.41897
-0.163403,0.890346,0.545041,35.2513,-5.3483,9.95957
-0.163792,0.892726,0.542726,-30.6788,10.0168,17.063
-0.161869,0.85282,0.55416,25.6444,-12.8037,-7.98942
