point_x,point_y,point_z,force_x,force_y,force_z
-0.318976,-0.382016,0.215943,203.344,61.1561,-109.3
-0.318976,-0.383333,0.215943,171.594,-42.9309,-153.219
-0.307997,-0.401946,0.253982,36.8293,-16.9088,-17.9338
-0.275015,-0.19949,0.370843,38.4097,10.7069,-10.555
-0.288278,-0.25,0.322304,121.033,23.3635,20.8894
-0.288278,-0.252553,0.322304,197.106,27.8632,32.3155
-0.263484,0.592887,0.413755,41.052,-7.8857,-8.75366
-0.247894,0.80482,0.472179,49.4754,2.05901,4.22465
-0.255245,0.813152,0.444415,33.5488,0.151055,4.90214
-0.323578,-0.953709,0.2,731.187,-29.2305,688.976
-0.323578,-0.953709,0.2,731.187,-29.2305,688.976
-0.285095,-0.586381,0.333333,13.6265,1.40891,-2.9324
-0.286424,-0.586381,0.328727,89.5164,-21.2795,-38.4836
-0.259486,0.194133,0.42863,120.068,34.3393,2.91794
-0.270905,0.199224,0.386137,121.108,42.676,1.09134
-0.24373,0.172246,0.488913,22.3437,4.32197,-0.175281
-0.24352,0.171349,0.489758,27.1078,-4.72811,0.941129
-0.226527,0.687048,0.558053,7.0793,2.2646,-5.23426
-0.293492,-0.490588,0.304238,18.0603,4.43471,-1.95414
-0.248934,-0.244191,0.467997,5.82156,-1.1165,-4.75589
-0.237199,-0.094943,0.515162,17.0932,1.86591,3.57704
-0.232807,-0.110552,0.532811,98.3521,-18.4954,17.9553
-0.246332,0.944809,0.478455,3.69359,0.694235,-2.93816
-0.300652,0.885201,0.279431,4.07039,0.135086,-1.30744
-0.29958,0.830967,0.283144,3.433,0.24305,-3.0145
-0.26814,-0.961683,0.396427,121.675,-29.1283,11.0229
-0.258616,-0.83572,0.43187,12.962,4.61385,-8.53239
-0.237221,-0.677076,0.515071,23.7062,-9.45456,-15.6765
-0.318766,-0.547288,0.21667,188.985,78.4589,-92.9761
-0.320697,-0.524031,0.209983,26.0003,-5.73843,-12.8154
-0.280117,-0.109474,0.351858,125.598,16.1813,23.4242
-0.292711,-0.137828,0.306945,83.1862,25.2938,6.81528
-0.29459,0.0782019,0.300435,110.98,-56.3077,-48.9414
-0.240778,-0.0268213,0.500775,10.9562,-2.72891,-1.30843
-0.25178,0.265891,0.457308,32.9955,10.2612,-25.7625
-0.266682,0.775828,0.401852,144.52,1.82203,24.8458
-0.273096,0.812563,0.377983,91.096,-11.2024,9.49648
-0.233164,0.870867,0.531378,3.58684,-1.54234,-0.0486549
-0.323578,-0.462328,0.2,430.54,-31.1951,516.434
-0.323578,-0.462328,0.2,430.54,-31.1951,516.434
-0.321518,-0.464766,0.207137,304.262,-19.5337,-113.821
-0.30974,-0.116667,0.247945,478.515,-11.2432,47.2218
-0.30974,-0.117228,0.247945,462.708,-193.779,-16.0393
-0.307914,-0.151401,0.254269,367.366,34.8389,64.3811
-0.279975,0.368419,0.352384,45.3264,4.60633,-13.3802
-0.25738,0.0969826,0.436469,118.206,-19.7074,15.6408
-0.248917,0.0835812,0.468064,28.0954,-2.36764,-0.648944
-0.249265,0.0835812,0.466667,20.1261,-0.645647,3.10399
-0.314773,0.180764,0.230507,184.492,32.7001,27.954
-0.314737,0.18063,0.23063,185.904,-7.25895,34.5135
-0.308164,0.180568,0.253406,294.948,-115.928,-8.21313
-0.271484,0.95,0.383981,188.507,-66.7156,1.32284
-0.271484,0.95,0.383981,188.507,-66.7156,1.32284
-0.31011,0.918905,0.246661,272.646,-72.6805,-104.302
-0.253976,-0.494771,0.449135,9.9984,0.594287,-0.62818
-0.229151,-0.341344,0.547507,15.5765,-1.16014,0.214415
-0.259818,-0.0944625,0.427395,62.6143,-3.32318,11.2667
-0.274686,0.0251691,0.372066,5.27691,-2.68034,-2.47998
-0.26581,0.0316506,0.405098,5.98591,2.496,-1.35756
-0.277813,0.290056,0.36043,4.16991,0.542017,-3.27257
-0.28888,0.306137,0.320218,7.06777,-1.30773,-5.88782
-0.313128,0.280549,0.236205,260.267,-104.725,-11.7815
-0.313128,0.283333,0.236205,186.454,71.6414,-75.5912
-0.242245,0.689521,0.494881,20.6247,4.66867,1.44596
-0.238784,0.725428,0.508792,2.9003,-0.0819953,0.170296
-0.31546,0.781514,0.2,24.7866,-42.202,165.013
-0.323578,0.788417,0.2,1.34312,-1.50359,4.33285
-0.323578,0.788417,0.2,1.34312,-1.50359,4.33285
-0.295145,-0.951489,0.298511,43.4657,-16.0249,0.254091
-0.296033,-0.948156,0.295435,127.929,-21.7691,-58.6963
-0.297201,-0.913405,0.291388,21.5524,-5.65246,-3.03764
-0.308804,-0.65,0.251186,170.556,-84.8405,-111.996
-0.308804,-0.648476,0.251186,232.147,-18.3203,40.339
-0.244589,-0.590986,0.485461,57.0516,-13.4508,2.7769
-0.300858,-0.021,0.278717,36.8609,15.3695,-11.8089
-0.294614,-0.00232368,0.30035,2.63059,-0.0141451,-0.924053
-0.290048,0.192442,0.31617,303.248,-100.604,-62.8894
-0.292548,0.164426,0.307508,116.278,-24.3526,-22.4983
