point_x,point_y,point_z,force_x,force_y,force_z
0.0811406,-0.0163352,0.335013,93.7888,3.9725,-25.5325
0.0813252,-0.0163352,0.333333,61.5367,-0.207645,10.6082
0.0835144,0.415968,0.314778,87.7552,25.0359,-0.865351
0.0835144,0.416667,0.314778,83.4187,1.15331,15.1708
0.0799736,-0.588373,0.345637,49.8613,-4.42305,-9.42106
0.147057,-0.329437,0.2,-19.6677,7.72363,13.4439
0.147057,-0.329437,0.2,-19.6677,7.72363,13.4439
0.143896,-0.223208,0.226791,-173.914,-57.2776,52.6473
0.144159,-0.220948,0.224562,-240.551,-68.3542,-57.3577
0.143288,-0.186555,0.231942,74.8498,6.82604,-25.215
0.145229,-0.0615442,0.215493,-1156.36,213.947,-232.271
0.147057,0.122923,0.2,-50.572,8.66972,27.5948
0.147057,0.122923,0.2,-50.572,8.66972,27.5948
0.146509,0.096062,0.20464,-8.92834,3.35997,1.70256
0.147057,0.096062,0.2,108.446,34.4264,-3.44563
0.144377,0.13619,0.22271,-2001.25,277.855,682.575
0.147057,0.283333,0.2,-39.6794,-22.0284,24.1511
0.147057,0.283333,0.2,-39.6794,-22.0284,24.1511
0.147057,0.290069,0.2,-339.213,-0.202542,247.571
0.147057,0.283333,0.2,-39.6794,-22.0284,24.1511
0.147057,0.290069,0.2,-339.213,-0.202542,247.571
0.147057,0.283333,0.2,-39.6794,-22.0284,24.1511
0.144307,0.292616,0.223309,-279.293,127.021,-32.0852
0.147057,0.314296,0.2,73.2731,-2.24042,5.40161
0.147057,0.314296,0.2,73.2731,-2.24042,5.40161
0.147057,-0.411945,0.2,-182.084,20.0815,-152.441
0.146422,-0.411945,0.205377,-470.983,-66.2683,142.883
0.147057,-0.438848,0.2,-87.8213,1.80639,56.6174
0.147057,-0.438848,0.2,-87.8213,1.80639,56.6174
0.138199,-0.139819,0.275075,-86.9195,35.8272,12.617
0.135759,-0.160272,0.295753,-24.695,-8.32972,-12.9949
0.136112,-0.157238,0.292762,82.2539,-3.971,-17.6133
0.137205,0.133458,0.283498,95.1208,-17.3142,57.9933
0.143855,0.404313,0.227138,3.25403,0.000705337,-0.258894
0.145929,0.51235,0.209563,-885.38,88.8867,106.512
0.147057,0.51235,0.2,-63.6631,1.8998,-65.5075
0.138617,-0.349969,0.271528,-113.49,20.6084,6.27997
0.134814,-0.0506642,0.30376,72.0854,-12.3032,12.8226
0.13317,-0.0758211,0.317702,-89.528,-17.1507,10.7361
0.147057,0.643987,0.2,1.80267,-0.923125,-1.48566
0.147057,0.643987,0.2,1.80267,-0.923125,-1.48566
0.139371,-0.48895,0.265138,-159.773,50.7065,28.1961
0.133019,-0.254434,0.318978,-169.46,-3.53061,-52.6919
0.133019,-0.25,0.318978,-47.9871,30.1283,-12.3209
0.132438,-0.259429,0.323904,80.0697,-12.8063,31.2085
0.133234,-0.283857,0.317154,53.9404,17.0546,27.256
0.133442,0.0487006,0.31539,-363.494,29.737,30.4037
0.134006,0.416667,0.310608,56.8218,-15.3078,8.25901
0.134006,0.424889,0.310608,-383.585,22.0547,60.6166
0.138668,-0.67237,0.2,-13.8023,40.2279,79.2751
0.147057,-0.673756,0.2,-12.778,-14.5622,47.4069
0.142363,-0.673756,0.2,-60.8921,47.6332,154.619
0.144189,-0.59801,0.224303,-151.7,-33.3208,-49.4039
0.141403,-0.615276,0.247916,-26.0723,4.9426,8.43242
0.134183,-0.424807,0.309109,-1.38434,0.251489,-0.861865
0.126354,-0.102839,0.378584,-1.97969,-0.518772,-1.13083
0.136498,0.246741,0.289492,96.3743,43.3611,-5.00323
0.132794,0.259555,0.320881,-309.769,-71.5366,84.7721
0.142018,0.615137,0.242709,-343.185,104.76,88.1862
0.147057,0.877285,0.2,24.7925,-5.02897,143.239
0.147057,0.877285,0.2,24.7925,-5.02897,143.239
0.147057,0.882583,0.2,-223.68,-95.5609,91.4082
0.147057,0.882583,0.2,-223.68,-95.5609,91.4082
0.145044,-0.783333,0.217062,122.917,30.1768,12.3433
0.145044,-0.792888,0.217062,-375.515,17.8143,-35.1533
