point_x,point_y,point_z,force_x,force_y,force_z
-0.238532,-0.197339,0.345126,98.1167,31.8054,-67.5318
-0.219772,0.807333,0.429128,38.4544,-5.5905,-30.0003
-0.247571,-0.585702,0.306632,10.6596,-0.491441,-8.93896
-0.210313,0.173418,0.471868,26.6335,-9.31237,-17.2356
-0.213148,0.384763,0.458787,19.2287,-1.7982,-14.0809
-0.25184,-0.488605,0.288836,21.7363,2.57893,-17.9639
-0.220027,-0.262077,0.427984,23.0954,1.1747,-18.5016
-0.205389,-0.0934784,0.495678,22.1207,-0.348565,-17.4323
-0.209237,0.25305,0.477068,15.2904,1.10829,0.509227
-0.217909,0.944925,0.437469,21.6281,1.19873,-12.6036
-0.229475,-0.890535,0.385682,37.3896,16.3733,-19.5536
-0.20777,-0.676651,0.484161,50.5214,-17.7409,-32.6214
-0.241516,-0.108215,0.331874,8.16532,1.0457,-5.86249
-0.259633,0.0728584,0.256348,73.6323,-34.2773,-39.7154
-0.215216,-0.0121158,0.449528,15.466,-0.868507,-12.5445
-0.24054,0.80427,0.336136,24.9051,-5.72936,-9.91297
-0.266265,-0.114871,0.2287,28.7257,1.25369,-21.1245
-0.240525,0.360456,0.336203,29.7045,6.15506,-0.486054
-0.222794,0.0989278,0.415594,22.5407,0.0749201,-8.69128
-0.222596,0.0979952,0.416483,35.1813,1.75467,-28.5591
-0.23349,-0.471436,0.367702,21.8117,2.67652,-16.2644
-0.224727,-0.0907895,0.406941,19.6452,2.25406,-14.7594
-0.238183,0.0237393,0.34669,29.0139,3.95995,-3.54983
-0.249506,0.305158,0.298565,73.486,-6.2477,-0.789614
-0.216332,0.737777,0.444528,21.5057,7.08171,-14.8754
-0.266775,-0.647745,0.226577,25.6152,-0.0134504,-13.3239
-0.214091,-0.58894,0.454562,18.5425,0.464975,-10.7704
-0.253656,0.00724657,0.281267,26.7504,6.94389,-3.83168
-0.25513,0.162336,0.27512,80.7931,-6.18232,-39.1171
-0.224299,0.447048,0.408857,35.5282,-3.2589,-28.6279
-0.215108,0.538695,0.450009,37.5634,1.90171,-30.3465
-0.242207,0.681593,0.328993,35.6025,16.1276,-8.00143
-0.207545,-0.433323,0.485252,17.765,0.95209,-9.95604
-0.245382,0.509135,0.315756,39.3922,-2.99664,-32.8883
-0.225939,-0.723375,0.401515,21.5199,-3.52133,-16.4731
-0.227178,-0.346882,0.395965,64.7656,7.76133,-51.7931
-0.212927,0.293813,0.242615,3.29665,-1.43848,-0.0501513
-0.22315,0.55,0.2,-3.9509,0.754092,52.2279
-0.22315,0.550278,0.2,-3.69541,7.46479,52.5129
-0.223262,0.550299,0.2,-3.83169,7.48512,52.5909
-0.223318,0.55,0.2,-4.15155,0.741478,52.3157
-0.223318,0.550278,0.2,-4.20737,1.07115,52.6017
-0.221368,0.15,0.20743,-37.4174,-25.7017,14.5859
-0.221595,0.156483,0.206483,-190.211,26.4739,38.5849
-0.22315,0.155482,0.2,53.356,-4.87099,-29.9883
-0.221368,0.155482,0.20743,-192.21,-19.9988,97.9658
-0.215247,0.849612,0.232945,40.124,-5.02289,-2.47685
-0.216127,0.853493,0.229275,-155.12,20.9411,83.5208
-0.217255,0.730491,0.224574,-14.1529,5.87851,-0.230084
-0.219272,0.758338,0.216167,0.773679,0.0468681,-0.647588
-0.22315,-0.351028,0.2,-29.328,5.88882,44.4948
-0.22315,-0.351028,0.2,-29.328,5.88882,44.4948
-0.215571,-0.370643,0.231595,-188.882,67.6136,130.696
-0.220947,-0.645674,0.209182,-93.1005,42.595,51.7329
-0.220947,-0.65,0.209182,23.3544,9.72973,4.15199
-0.22315,-0.68431,0.2,0.242424,0.215174,1.04921
-0.22315,-0.68431,0.2,0.242424,0.215174,1.04921
