X,Y,Z,r,absv
-0.943785,-0.484705,0.044713,0.045,0.0213167
-0.955221,-0.512124,0.0255454,0.025,0.0213167
-0.925869,-0.520478,0.0623716,0.0125,0.0213167
-0.977628,-0.501055,0.0622082,0.0225,0.0213167
-0.947004,-0.4859,0.0809512,0.0175,0.0213167
-0.91021,-0.471124,0.0509035,0.0175,0.0213167
-0.777649,-0.553169,0.0481167,0.045,0.0306263
-0.799972,-0.538952,0.024674,0.025,0.0306263
-0.753884,-0.543462,0.0127118,0.0125,0.0306263
-0.791789,-0.582506,0.0224615,0.0225,0.0306263
-0.755928,-0.58041,0.0375738,0.0175,0.0306263
-0.74802,-0.539865,0.0652968,0.0175,0.0306263
-0.671909,-0.627618,0.0443516,0.045,0.0317763
-0.638503,-0.62814,0.0327876,0.025,0.0317763
-0.648473,-0.647994,0.0751422,0.0125,0.0317763
-0.664395,-0.66319,0.0244289,0.0225,0.0317763
-0.687166,-0.658647,0.0557277,0.0175,0.0317763
-0.68767,-0.612297,0.0737941,0.0175,0.0317763
-0.531834,-0.634174,0.0489197,0.045,0.0566661
-0.552857,-0.607007,0.0405553,0.025,0.0566661
-0.515641,-0.616854,0.0121729,0.0125,0.0566661
-0.561111,-0.646612,0.0223325,0.0225,0.0566661
-0.524217,-0.659107,0.023516,0.0175,0.0566661
-0.496182,-0.636125,0.0575873,0.0175,0.0566661
-0.45156,-0.582231,0.044529,0.045,0.0363061
-0.460537,-0.549505,0.0544519,0.025,0.0363061
-0.452794,-0.582455,0.0882431,0.0125,0.0363061
-0.417466,-0.55992,0.052183,0.0225,0.0363061
-0.422336,-0.597873,0.0595711,0.0175,0.0363061
-0.46791,-0.614823,0.0490469,0.0175,0.0363061
-0.385983,-0.668121,0.0446434,0.045,0.0191939
-0.395209,-0.658523,0.0773962,0.025,0.0191939
-0.353483,-0.643105,0.0598252,0.0125,0.0191939
-0.405049,-0.631319,0.0437532,0.0225,0.0191939
-0.375434,-0.642509,0.0210269,0.0175,0.0191939
-0.357824,-0.687813,0.0316311,0.0175,0.0191939
-0.297094,-0.725177,0.0473967,0.045,0.0339283
-0.322947,-0.703052,0.0569967,0.025,0.0339283
-0.306769,-0.701357,0.01202,0.0125,0.0339283
-0.33399,-0.741711,0.0382269,0.0225,0.0339283
-0.301283,-0.745278,0.0173402,0.0175,0.0339283
-0.262804,-0.71949,0.0354881,0.0175,0.0339283
-0.161819,-0.548406,0.044322,0.045,0.0245915
-0.141257,-0.573338,0.0586593,0.025,0.0245915
-0.157939,-0.538377,0.0867115,0.0125,0.0245915
-0.185284,-0.578572,0.0603891,0.0225,0.0245915
-0.193652,-0.540511,0.0601125,0.0175,0.0245915
-0.157765,-0.512071,0.0406628,0.0175,0.0245915
-0.866188,-0.312995,0.0443563,0.045,0.0185456
-0.891772,-0.333215,0.0580164,0.025,0.0185456
-0.850059,-0.330142,0.0812118,0.0125,0.0185456
-0.888214,-0.29123,0.0719226,0.0225,0.0185456
-0.849862,-0.288375,0.0656239,0.0175,0.0185456
-0.832427,-0.320725,0.0320899,0.0175,0.0185456
-0.715488,-0.407595,0.0446033,0.045,0.0170358
-0.744794,-0.398546,0.0270154,0.025,0.0170358
-0.724252,-0.440639,0.0173309,0.0125,0.0170358
-0.748821,-0.423203,0.0636841,0.0225,0.0170358
-0.713885,-0.440209,0.0606879,0.0175,0.0170358
-0.681112,-0.414413,0.0335677,0.0175,0.0170358
-0.659663,-0.477165,0.0513477,0.045,0.0180264
-0.670733,-0.456999,0.0244999,0.025,0.0180264
-0.631505,-0.483703,0.0185319,0.0125,0.0180264
-0.683993,-0.499311,0.0261217,0.0225,0.0180264
-0.652686,-0.512376,0.0453032,0.0175,0.0180264
-0.628679,-0.477256,0.0710957,0.0175,0.0180264
-0.571374,-0.462348,0.0511799,0.045,0.0106265
-0.547954,-0.461331,0.0247134,0.025,0.0106265
-0.535009,-0.481523,0.0660918,0.0125,0.0106265
-0.573112,-0.497578,0.0293957,0.0225,0.0106265
-0.57776,-0.494031,0.0679257,0.0175,0.0106265
-0.571287,-0.44771,0.0848802,0.0175,0.0106265
-0.410277,-0.404161,0.0546045,0.045,0.0516719
-0.40404,-0.386304,0.0247349,0.025,0.0516719
-0.368689,-0.41228,0.0437886,0.0125,0.0516719
-0.416684,-0.428736,0.0218354,0.0225,0.0516719
-0.401741,-0.439512,0.0561769,0.0175,0.0516719
-0.395688,-0.40197,0.088255,0.0175,0.0516719
-0.383747,-0.501412,0.0489492,0.045,0.0439778
-0.370316,-0.523477,0.0248092,0.025,0.0439778
-0.379191,-0.478215,0.0121576,0.0125,0.0439778
-0.34242,-0.498189,0.0482847,0.0225,0.0439778
-0.367726,-0.469164,0.0542781,0.0175,0.0439778
-0.415414,-0.482854,0.0506136,0.0175,0.0439778
-0.193224,-0.381337,0.044836,0.045,0.025904
-0.16705,-0.402208,0.0334642,0.025,0.025904
-0.158117,-0.371409,0.0689488,0.0125,0.025904
-0.191329,-0.415596,0.0681054,0.0225,0.025904
-0.200358,-0.379768,0.0804962,0.0175,0.025904
-0.197388,-0.344833,0.0452006,0.0175,0.025904
-0.88871,-0.211581,0.0446701,0.045,0.0177662
-0.898157,-0.24299,0.05787,0.025,0.0177662
-0.852097,-0.230229,0.0596457,0.0125,0.0177662
-0.895815,-0.208255,0.085379,0.0225,0.0177662
-0.86857,-0.189161,0.0650837,0.0175,0.0177662
-0.866411,-0.202027,0.0170752,0.0175,0.0177662
-0.723432,-0.274688,0.0445099,0.045,0.0186302
-0.758166,-0.281131,0.0430972,0.025,0.0186302
-0.729171,-0.304814,0.0133331,0.0125,0.0186302
-0.732765,-0.307225,0.0684468,0.0225,0.0186302
-0.700355,-0.302701,0.0472838,0.0175,0.0186302
-0.699744,-0.261183,0.0198824,0.0175,0.0186302
-0.635136,-0.289579,0.0447674,0.045,0.0422278
-0.659864,-0.308426,0.0279352,0.025,0.0422278
-0.614142,-0.313685,0.0149232,0.0125,0.0422278
-0.639023,-0.32685,0.0625033,0.0225,0.0422278
-0.605948,-0.306698,0.0581843,0.0175,0.0422278
-0.611411,-0.263995,0.0332519,0.0175,0.0422278
-0.545601,-0.289459,0.0449286,0.045,0.127517
-0.52908,-0.313609,0.0250827,0.025,0.127517
-0.52578,-0.316828,0.0726878,0.0125,0.127517
-0.56991,-0.322664,0.0399047,0.0225,0.127517
-0.567304,-0.30062,0.0719362,0.0175,0.127517
-0.533268,-0.264465,0.0688704,0.0175,0.127517
-0.463102,-0.324615,0.0448036,0.045,0.0799188
-0.445062,-0.295783,0.0351483,0.025,0.0799188
