X,Y,Z,r,absv
-0.9,-0.4,0.0877342,0.045,0.490581
-0.9,-0.425,0.112734,0.025,0.490581
-0.8675,-0.39,0.115234,0.0125,0.490581
-0.9225,-0.3875,0.120234,0.0225,0.490581
-0.9,-0.365,0.0977342,0.0175,0.490581
-0.875,-0.39,0.0627342,0.0175,0.490581
-0.79,-0.4,0.0877342,0.045,0.490581
-0.79,-0.425,0.112734,0.025,0.490581
-0.7575,-0.39,0.115234,0.0125,0.490581
-0.8125,-0.3875,0.120234,0.0225,0.490581
-0.79,-0.365,0.0977342,0.0175,0.490581
-0.765,-0.39,0.0627342,0.0175,0.490581
-0.68,-0.4,0.0877342,0.045,0.490581
-0.68,-0.425,0.112734,0.025,0.490581
-0.6475,-0.39,0.115234,0.0125,0.490581
-0.7025,-0.3875,0.120234,0.0225,0.490581
-0.68,-0.365,0.0977342,0.0175,0.490581
-0.655,-0.39,0.0627342,0.0175,0.490581
-0.57,-0.4,0.0877342,0.045,0.490581
-0.57,-0.425,0.112734,0.025,0.490581
-0.5375,-0.39,0.115234,0.0125,0.490581
-0.5925,-0.3875,0.120234,0.0225,0.490581
-0.57,-0.365,0.0977342,0.0175,0.490581
-0.545,-0.39,0.0627342,0.0175,0.490581
-0.46,-0.4,0.0877342,0.045,0.490581
-0.46,-0.425,0.112734,0.025,0.490581
-0.4275,-0.39,0.115234,0.0125,0.490581
-0.4825,-0.3875,0.120234,0.0225,0.490581
-0.46,-0.365,0.0977342,0.0175,0.490581
-0.435,-0.39,0.0627342,0.0175,0.490581
-0.35,-0.4,0.0877342,0.045,0.490581
-0.35,-0.425,0.112734,0.025,0.490581
-0.3175,-0.39,0.115234,0.0125,0.490581
-0.3725,-0.3875,0.120234,0.0225,0.490581
-0.35,-0.365,0.0977342,0.0175,0.490581
-0.325,-0.39,0.0627342,0.0175,0.490581
-0.24,-0.4,0.0877342,0.045,0.490581
-0.24,-0.425,0.112734,0.025,0.490581
-0.2075,-0.39,0.115234,0.0125,0.490581
-0.2625,-0.3875,0.120234,0.0225,0.490581
-0.24,-0.365,0.0977342,0.0175,0.490581
