point_x,point_y,point_z,force_x,force_y,force_z
0.242508,-0.07143,0.223723,18.2434,-2.41615,-2.64242
0.237593,0.0385225,0.242295,110.82,-18.2682,25.1482
0.223843,-0.100148,0.294249,183.512,-33.1171,68.3466
0.221041,-0.133455,0.304835,-1.69766,0.439522,0.231015
0.241731,0.278078,0.226657,486.614,-109.909,402.732
0.241731,0.283333,0.226657,178.368,158.657,48.6061
0.244294,-0.820815,0.216976,354.336,-24.7249,189.299
0.244293,0.492185,0.216979,-20.8281,0.650388,3.68038
0.240229,0.46797,0.232333,25.9463,-8.8138,9.25472
0.248787,0.509227,0.2,20.5906,9.34567,0.815724
0.248657,0.509227,0.200491,18.8134,2.06605,16.3504
0.248787,-0.523604,0.2,64.2394,-3.2355,21.3929
0.248787,-0.523604,0.2,64.2394,-3.2355,21.3929
0.248787,-0.500847,0.2,-25.1131,0.0969489,-4.61865
0.248787,-0.500847,0.2,-25.1131,0.0969489,-4.61865
0.242568,-0.23602,0.223497,182.745,-72.0936,54.7594
0.238207,-0.259561,0.239975,177.999,-12.9884,100.774
0.237996,0.128325,0.240773,358.885,-111.68,120.896
0.239212,0.639654,0.236177,84.139,3.07814,74.0373
0.21982,-0.860156,0.309448,69.9305,22.5009,50.9311
0.223698,-0.285363,0.294796,59.9286,19.1,17.2672
0.231162,0.413104,0.266591,25.4671,-8.57873,18.6537
0.231162,0.416667,0.266591,-16.2117,6.22355,-4.08727
0.229441,0.748142,0.273096,80.2676,-36.957,47.5963
0.228074,0.694067,0.278262,58.6821,-30.58,21.4032
0.240851,0.95,0.229985,20.9483,11.655,5.58874
0.240851,0.948678,0.229985,26.8046,3.06419,14.1947
0.228562,-0.396499,0.276417,354.462,95.0073,174.263
0.213499,0.0943904,0.333333,-26.0896,3.37811,0.936504
0.2151,0.0943904,0.327281,143.899,-27.7282,9.85695
0.223172,0.228229,0.296782,32.3922,10.4929,24.7361
0.231644,0.816667,0.264771,492.65,-136.058,346.971
0.231644,0.813937,0.264771,558.518,-252.939,339.144
0.240608,-0.657143,0.230903,345.408,131.703,189.177
0.240608,-0.65,0.230903,43.8335,31.765,8.06549
0.218764,0.332471,0.313439,110.401,48.098,18.5758
0.22146,0.305002,0.303252,-32.7284,-4.77261,5.84835
0.2253,0.549218,0.288744,114.49,-20.2372,97.2122
0.2253,0.55,0.288744,110.99,-16.8166,94.2242
0.212147,0.483957,0.338818,232.621,46.4124,119.574
0.213499,0.483957,0.333333,-32.077,4.43653,-11.8545
0.228495,-0.567183,0.276672,-0.320393,0.0594034,-0.171522
0.216708,0.651511,0.321207,5.4872,-2.3914,3.49092
0.290345,-0.235282,0.231894,-19.8647,0.892181,-13.0404
0.291172,0.122703,0.228772,-88.3378,8.7799,-76.9697
0.283271,0.13902,0.258624,-29.5743,-3.07031,-25.7403
0.27809,-0.146752,0.278202,-19.4924,-4.77952,-9.94241
0.285765,0.0325802,0.249203,-20.4991,-0.781637,2.38424
0.296444,0.434485,0.208853,-79.3421,0.564037,-12.4096
