point_x,point_y,point_z,force_x,force_y,force_z
0.151446,-0.411449,0.2,-25.1912,-0.462169,-11.3965
0.150175,-0.411449,0.207446,328.218,-78.8566,149.267
0.148168,-0.378606,0.219216,123.762,20.7061,30.6149
0.148168,-0.383333,0.219216,-45.1558,-11.029,-8.73865
0.151446,-0.207103,0.2,191.761,85.2747,92.358
0.151446,-0.207103,0.2,191.761,85.2747,92.358
0.148411,-0.193675,0.217793,39.7053,4.86788,-11.4468
0.151446,-0.242167,0.2,-65.1276,1.20003,-1.77679
0.151446,-0.242167,0.2,-65.1276,1.20003,-1.77679
0.15096,0.638269,0.202845,606.763,115.182,422.125
0.151446,0.638269,0.2,556.972,116.024,328.879
0.146591,0.661771,0.228462,225.415,66.1296,143.897
0.147171,0.658272,0.225061,2.42326,-0.421921,1.25675
0.149517,-0.516666,0.211308,-72.1781,20.8557,-22.0825
0.149517,-0.523938,0.211308,173.676,6.50924,123.082
0.141018,-0.115819,0.261138,201.418,12.591,118.784
0.141018,-0.116667,0.261138,189.281,-110.986,71.1352
0.144201,-0.159139,0.242472,8.37512,-4.46152,-2.66504
0.143818,-0.156826,0.24472,106.223,-6.81991,71.9081
0.151446,0.096922,0.2,181.932,-9.70701,-11.4747
0.151446,0.096922,0.2,181.932,-9.70701,-11.4747
0.151446,0.0531542,0.2,46.6223,-3.70974,-17.7186
0.151174,0.0531542,0.201591,63.8359,-22.2611,37.8148
0.147534,0.809722,0.222934,4.53361,-2.23847,1.54594
0.143763,0.816667,0.245043,157.201,58.0861,67.8958
0.143763,0.815774,0.245043,168.127,-27.4442,77.7775
0.142383,0.35999,0.253134,14.0559,7.15261,2.81104
0.151446,-0.916667,0.2,-53.558,-1.69344,3.76389
0.151446,-0.912303,0.2,25.8653,5.99821,26.2351
0.151446,-0.916667,0.2,-53.558,-1.69344,3.76389
0.151446,-0.916667,0.2,-53.558,-1.69344,3.76389
0.151446,-0.912303,0.2,25.8653,5.99821,26.2351
0.148797,-0.896571,0.21553,439.342,59.5505,197.148
0.148413,-0.898886,0.21778,180.511,-139.617,169.418
0.151446,-0.946861,0.2,120.805,59.0922,99.0559
0.151446,-0.946861,0.2,120.805,59.0922,99.0559
0.149579,0.180111,0.210941,121.035,-2.65958,35.0517
0.146899,0.15,0.226656,-85.4711,-19.3765,-20.2147
0.146899,0.15579,0.226656,108.905,-40.9109,37.7211
0.151446,0.00946442,0.2,8.61768,4.09216,10.1545
0.151446,0.00946442,0.2,8.61768,4.09216,10.1545
0.163296,0.499521,0.2,20.3499,51.9724,111.629
0.149294,-0.819234,0.212613,154.441,-49.7093,95.1878
0.145599,-0.800253,0.234278,173.612,-22.8976,89.5387
0.142862,-0.304794,0.250324,73.1529,-19.5401,23.6973
0.142486,-0.302527,0.252527,20.5883,6.86697,15.2717
0.144854,-0.277956,0.238647,-51.5394,-12.1727,-2.06712
0.137639,-0.288931,0.280944,20.2527,2.61514,6.42065
0.153052,0.460664,0.497119,-25.3725,-2.2964,-7.04952
0.16979,0.494165,0.389464,-38.9645,3.23422,-25.5119
0.167717,-0.831401,0.402515,-32.8308,-5.41219,-19.2779
0.156907,0.787793,0.470902,-34.4748,-3.90463,-14.9892
0.172018,0.754116,0.375434,-30.4039,0.500616,-3.12831
0.159528,0.136691,0.454088,-42.1303,-6.65503,-29.0714
0.159585,0.137061,0.453727,-40.2551,-4.34739,-16.3588
0.160452,-0.656431,0.448268,-15.828,1.94825,-9.73446
0.163688,-0.24448,0.427888,-43.8987,-4.53135,-30.9422
0.167165,-0.0639601,0.405992,-31.4064,-7.09109,-17.9648
0.175591,0.666522,0.352933,-46.673,-7.49883,-31.3328
0.185123,0.214989,0.295698,-53.4773,-3.4575,-38.9788
0.189213,-0.794616,0.271717,-27.4281,2.11032,-19.9438
0.151446,-0.330676,0.2,77.0587,-33.1119,117.376
0.151446,-0.330676,0.2,77.0587,-33.1119,117.376
0.180207,-0.617196,0.32452,-35.5348,0.246993,-10.7559
0.173685,-0.634485,0.364939,-29.2143,-2.52027,-8.72911
0.170634,0.226325,0.384148,-98.2304,7.29816,-63.0793
0.187991,-0.419275,0.278884,-36.393,-0.293787,-11.9283
0.169681,-0.428001,0.390152,-27.3152,-3.22424,-18.0758
0.167538,-0.153833,0.403643,-32.9041,3.60126,-10.8702
