point_x,point_y,point_z,force_x,force_y,force_z
0.172281,0.0842851,0.22246,653.324,-36.0471,329.452
0.176659,-0.0911743,0.2,10.3778,-4.58647,3.94293
0.175944,-0.0911743,0.203671,80.6024,-32.8176,45.423
0.174718,-0.126625,0.209958,-11.2755,-3.91026,1.24251
0.174439,-0.125139,0.21139,17.4026,-7.00141,9.91838
0.176659,-0.607298,0.2,165.14,-24.0098,-68.1682
0.175489,-0.607298,0.206002,417.244,-185.503,210.978
0.169502,-0.623648,0.236718,-24.1777,7.73357,2.42912
0.172466,-0.588233,0.221511,-30.283,5.31727,-21.1855
0.174613,0.312714,0.210497,-26.1243,-7.87661,-2.19054
0.169438,0.60244,0.237045,18.8617,9.57207,3.35283
0.173873,0.55,0.214296,-35.4731,5.77019,9.00862
0.173873,0.553259,0.214296,38.388,19.6109,10.6935
0.164003,0.664594,0.264925,105.466,20.6993,27.6112
0.173334,0.759358,0.21706,10.1157,1.47475,7.56939
0.164841,0.819914,0.260626,52.3473,19.3951,31.8023
0.164841,0.816667,0.260626,2.98049,-1.28801,1.93509
0.174325,-0.871834,0.211973,52.0422,-11.4546,37.4219
0.173859,-0.916667,0.214365,82.3419,-32.1745,51.5975
0.173859,-0.91606,0.214365,85.2268,-24.1083,58.1843
0.176659,-0.714827,0.2,37.5508,26.1054,49.4782
0.176659,-0.714827,0.2,37.5508,26.1054,49.4782
0.174268,-0.708526,0.212266,102.554,35.0183,-14.8017
0.166091,-0.400552,0.254213,142.102,54.7478,72.7093
0.174779,0.193822,0.209645,56.6254,21.0887,34.2842
0.173871,0.222512,0.214305,56.4954,5.42074,42.976
0.170094,0.183681,0.233681,-13.5849,-1.77264,-6.67643
0.169734,0.181762,0.235529,64.7326,-32.9851,19.1291
0.176659,0.194057,0.2,0.140882,1.76479,13.7879
0.176659,0.194057,0.2,0.140882,1.76479,13.7879
0.156568,0.536353,0.303063,409.532,53.7093,202.125
0.176659,0.890202,0.2,32.2198,-20.7359,31.2445
0.176659,0.890202,0.2,32.2198,-20.7359,31.2445
0.178766,0.323951,0.454006,-40.0059,3.95377,-25.1864
0.183666,0.774419,0.42701,-11.865,-0.883161,-8.82686
0.180999,-0.307057,0.441704,-55.8418,18.2717,-32.9568
0.212505,-0.0589076,0.272611,-60.2509,1.47105,-45.6047
0.215485,0.496258,0.257322,-47.3384,6.78659,-33.7046
0.215158,-0.202342,0.259001,-66.8872,-14.4261,-48.239
0.192264,0.252613,0.379634,-37.0542,-4.72182,-21.8436
0.165357,0.400705,0.53279,-35.233,0.842808,-8.38739
0.20099,0.0117332,0.331678,-29.5674,1.3069,-15.564
0.198136,-0.0317279,0.34728,-38.3427,4.57774,-28.184
0.180378,-0.397504,0.445129,-22.259,-8.81436,-11.2442
0.197192,0.710085,0.352482,-47.3588,8.97302,-33.7327
0.214612,-0.391646,0.261803,-32.5086,4.00493,-22.5272
0.178549,-0.563597,0.455206,-70.087,17.6331,-1.67783
0.190912,0.0798328,0.387085,-43.4059,1.44557,-32.4849
0.207558,0.74166,0.297988,-22.2204,-5.01765,-15.9151
0.199889,-0.59503,0.337624,-66.7834,-14.481,-42.1365
0.206562,-0.778261,0.303098,-46.7016,-16.9933,-28.6992
0.182001,-0.0324159,0.436185,-24.2557,-1.28336,-14.0272
0.168627,0.109141,0.51333,-34.4777,0.142684,-7.29904
0.21098,0.251109,0.280434,-66.5198,-31.5784,-5.75467
0.183094,0.600381,0.430159,-29.5922,-0.976743,-19.0412
0.195707,0.39252,0.360668,-43.4453,-6.00394,-31.7171
0.205516,0.883417,0.308462,-33.0898,3.69759,-22.0035
