point_x,point_y,point_z,force_x,force_y,force_z
-0.025,-0.390128,0.2,142.483,36.7717,78.2132
-0.025,-0.390128,0.2,142.483,36.7717,78.2132
-0.025,-0.238891,0.201979,100.033,-33.1938,-17.8882
-0.025,-0.238891,0.2,80.092,-21.868,-7.82953
-0.025,-0.148774,0.2,124.608,-27.9736,-25.4997
-0.025,-0.148774,0.2,124.608,-27.9736,-25.4997
-0.025,-0.168178,0.2,100.699,-30.9927,53.2917
-0.025,-0.168178,0.2,100.699,-30.9927,53.2917
-0.025,-0.293755,0.272897,183.697,-25.2932,-6.48319
-0.025,0.0134766,0.266698,155.711,6.63127,-77.5727
-0.025,0.0166667,0.266698,63.5609,1.42867,-29.5952
-0.025,0.305245,0.2,67.4126,33.8748,7.17515
-0.025,0.305245,0.2,67.4126,33.8748,7.17515
-0.025,-0.388548,0.286563,8.20532,-2.66316,3.1208
-0.025,0.403403,0.270875,-16.4344,3.74088,-7.31627
-0.025,-0.321848,0.363938,245.501,-106.001,-61.8985
-0.025,0.0791172,0.342523,41.5393,16.7236,-12.3166
-0.025,0.155436,0.388876,116.344,34.043,-47.1706
-0.025,0.681809,0.301163,54.5539,24.63,-11.7215
-0.025,0.683333,0.301163,64.2906,36.2328,-14.4494
-0.025,-0.561054,0.3256,-10.714,-3.89676,-3.67596
-0.025,-0.564288,0.301947,73.2866,-26.7074,-25.0888
-0.025,0.0459138,0.424907,11.5413,2.83804,-5.02454
-0.025,0.273301,0.351079,360.468,168.847,-63.0469
-0.025,0.269444,0.347222,25.8709,5.97842,-10.6233
-0.025,-0.517204,0.396466,22.5843,-9.52571,-6.06414
-0.025,-0.516667,0.396466,11.4899,-4.42246,-3.06287
-0.025,-0.326153,0.507158,310.431,8.00667,-112.23
-0.025,-0.111496,0.547377,58.4208,-2.75024,-29.0806
-0.025,-0.0931408,0.570424,6.9443,-0.225821,2.35614
-0.025,0.111118,0.523486,190.721,-5.80615,-73.0318
-0.025,0.385658,0.507303,398.467,78.3779,-180.642
-0.025,0.380844,0.502489,80.3582,-16.9946,-38.8874
-0.025,-0.00232204,0.591721,25.8721,-0.552249,-12.9243
-0.025,0.535239,0.456214,69.8215,32.2912,-13.268
-0.025,0.537393,0.45406,71.8033,-22.317,4.56048
-0.025,-0.109488,0.643514,10.8742,-1.721,-5.15755
-0.025,0.166346,0.605099,14.2245,3.44303,-6.22333
-0.025,0.0239639,0.711747,75.056,10.1226,-10.9653
-0.025,0.500104,0.596035,70.6907,-4.29109,35.0839
-0.025,0.136355,0.710912,20.5015,4.34087,-9.28626
0.025,-0.219027,0.261078,-56.316,5.49369,27.6169
0.025,0.263872,0.2,-24.2159,-10.1372,3.21219
0.025,0.263872,0.2,-24.2159,-10.1372,3.21219
0.025,-0.420904,0.209742,-281.908,-25.9229,138.55
0.025,-0.449957,0.204076,-15.5249,1.19034,-7.67067
0.025,0.470878,0.217719,-45.8522,22.4741,4.52988
0.025,-0.0444221,0.30857,-16.6322,2.26593,8.00142
0.025,-0.450576,0.294893,-128.785,19.8093,-9.27112
0.025,-0.235192,0.340633,-21.7099,7.42811,7.79752
0.025,0.389438,0.295324,-213.207,90.0516,-57.0526
0.025,-0.555185,0.273221,-364.487,23.0184,53.5965
0.025,-0.0875803,0.387286,-16.5308,-8.2218,-0.847748
0.025,0.219784,0.308651,-19.6181,-2.19082,9.56128
0.025,0.19757,0.326677,-265.86,-27.3821,-130.079
0.025,-0.173253,0.417248,-32.016,-2.4112,-15.8254
0.025,0.0757819,0.430147,-141.14,-40.6693,-57.6725
0.025,0.301178,0.362317,-194.704,-21.3914,-94.9725
0.025,-0.372871,0.456204,-0.356294,-0.145614,0.0688206
0.025,-0.375819,0.453257,-70.0666,-34.2444,7.39302
0.025,0.484018,0.317831,-159.733,29.4239,-74.2486
0.025,0.337603,0.429962,-344.269,66.2149,-158.89
0.025,-0.577556,0.446273,-95.9652,-43.2557,-20.767
0.025,-0.298122,0.514789,-42.0729,-12.5586,-18.0814
0.025,-0.297529,0.515382,-41.4056,-11.8127,-17.0019
0.025,-0.0562695,0.525821,5.0284,0.326815,-2.49287
0.025,-0.134036,0.585768,-12.182,0.194319,-6.08792
0.025,-0.0420921,0.648508,-12.7919,2.16684,-6.01771
0.025,0.360759,0.615328,-16.7457,3.37902,-7.66073
0.025,0.464038,0.581018,-25.4716,2.77401,12.43
