point_x,point_y,point_z,force_x,force_y,force_z
0.247951,-0.557225,0.264412,-502.759,-105.774,55.2411
0.262755,-0.294933,0.2,33.5547,1.24571,10.2412
0.261989,-0.294933,0.20333,-6.3327,1.65162,1.07217
0.25449,-0.304166,0.235959,-21.6457,8.63455,1.03237
0.262755,0.505408,0.2,-989.118,60.7025,405.703
0.262755,0.505408,0.2,-989.118,60.7025,405.703
0.260962,0.32873,0.2078,-0.143074,-0.00203278,-0.117948
0.199335,0.384824,0.488094,-9.59822,-4.68029,-0.857938
0.190799,0.379127,0.531176,3.59909,-1.8379,0.751956
0.203066,0.492266,0.469262,-100.478,9.8283,13.3972
0.20358,0.492266,0.466667,-49.1922,1.50036,-42.9822
0.224491,0.750376,0.368945,2.42523,-0.17775,-0.613526
0.262755,-0.681507,0.2,-4.97076,0.0376329,1.05333
0.262755,-0.681507,0.2,-4.97076,0.0376329,1.05333
0.212595,-0.824629,0.424537,0.667699,-0.166427,-0.0295088
0.212508,-0.825055,0.424945,3.14568,-0.889033,-0.166999
0.190097,-0.808194,0.534721,-71.6661,21.8918,1.93047
0.226014,0.123897,0.361826,-34.519,-15.8661,-1.14997
0.220878,0.565784,0.38583,-73.4974,4.25308,2.96852
0.194609,0.620285,0.511947,-78.769,-0.910019,14.2699
0.194399,0.576018,0.513008,-41.1196,-3.48634,4.3475
0.24996,0.739004,0.25567,49.0672,25.4191,8.17451
0.250076,0.739534,0.255166,50.5995,21.0543,-0.324059
0.254844,0.780263,0.23442,-115.465,58.8906,-43.3011
0.207573,0.787554,0.448008,-334.736,32.6043,48.8434
0.215381,-0.962184,0.411516,12.2253,4.71318,6.87528
0.206132,-0.949185,0.45474,-54.6015,-3.3845,7.01046
0.215431,-0.917897,0.411283,-31.6998,4.64313,5.56666
0.215431,-0.916667,0.411283,-20.4612,6.26598,2.19435
0.239005,-0.116667,0.303335,-120.193,-14.2644,28.671
0.239005,-0.115553,0.303335,-132.026,-6.94319,31.6268
0.241583,-0.15832,0.29212,-220.039,-9.08209,52.9453
0.241632,-0.158095,0.291905,-218.584,-5.61413,50.3095
0.200369,0.145387,0.482875,-70.7896,14.9054,-4.54642
0.200369,0.15,0.482875,19.7962,6.65202,2.31967
0.197051,0.175839,0.499622,-1.37474,-0.692977,-0.472129
0.232111,0.653242,0.333333,10.4223,-2.03766,5.76867
0.233025,0.653242,0.329356,-55.8851,-20.9668,-36.7576
0.257682,-0.956089,0.222071,-1047.05,534.3,-218.767
0.199764,-0.669261,0.485928,24.0768,-7.5101,-0.298449
0.199319,-0.666928,0.488173,-16.1016,6.04445,1.72187
0.20184,-0.65,0.475451,33.1019,-8.79737,6.84265
0.20184,-0.646536,0.475451,-40.6531,18.4199,-13.3378
0.201627,-0.251895,0.476528,-22.2242,-1.2352,6.03529
0.201627,-0.25,0.476528,0.518013,0.0745499,0.175244
0.19634,-0.336293,0.50321,-116.254,-30.1002,11.9169
0.262755,0.032448,0.2,-96.6147,-20.222,-103.373
0.261266,0.032448,0.206477,-485.292,16.9218,78.5905
0.260225,0.0276761,0.211009,-129.921,-53.8147,35.6872
0.262755,0.00361349,0.2,-21.5443,-4.0437,4.52111
0.262755,0.00361349,0.2,-21.5443,-4.0437,4.52111
0.254664,0.0320292,0.235202,-143.479,72.6328,-26.6126
0.262755,0.0421668,0.2,-36.8624,-2.10045,100.839
0.262755,0.0421668,0.2,-36.8624,-2.10045,100.839
0.232554,-0.177577,0.331407,-5.85613,0.0194893,1.41901
0.232111,-0.177577,0.333333,11.0972,0.0214845,7.59822
0.224392,-0.174594,0.369404,-4.4616,-0.162501,1.14685
0.192706,-0.072701,0.521554,-9.05119,2.36274,1.82297
0.198271,-0.0467172,0.493462,29.808,-9.94082,2.21201
0.261759,0.141749,0.204332,-626.677,-229.992,-417.655
0.262755,0.15,0.2,-25.7125,9.10736,-26.4154
0.262755,0.15,0.2,-25.7125,9.10736,-26.4154
0.262755,0.141749,0.2,-420.585,-126.172,-384.124
0.262755,0.15,0.2,-25.7125,9.10736,-26.4154
0.261759,0.15,0.204332,-115.468,51.3477,-93.8122
0.255322,0.143991,0.232339,-735.077,-256.557,-503.038
0.255322,0.15,0.232339,-252.357,197.266,-171.008
0.262755,0.143793,0.2,5.26465,-63.7592,990.359
0.262755,0.15,0.2,7.16035,47.9818,81.6388
0.262755,0.15,0.2,7.16035,47.9818,81.6388
0.262755,0.143793,0.2,5.26465,-63.7592,990.359
0.262755,0.15,0.2,7.16035,47.9818,81.6388
0.262755,0.15,0.2,7.16035,47.9818,81.6388
0.250865,0.430741,0.251733,-322.643,21.129,-148.27
0.211102,0.683333,0.431513,28.0427,-5.16596,5.80131
0.211102,0.686687,0.431513,-80.0808,38.1694,-5.76166
0.245866,-0.870566,0.273483,-65.3253,-0.495875,-53.8626
0.238043,-0.867978,0.307523,40.1804,-4.32372,-8.68676
0.240214,-0.597868,0.298076,-69.2898,24.2761,6.98452
0.230105,-0.604898,0.342707,-130.914,-54.2393,2.1699
0.222227,-0.0759771,0.379524,-113.954,7.99655,-38.4079
0.222802,-0.0731648,0.376835,36.2669,2.26437,3.17815
0.212774,-0.106075,0.423699,-20.8856,7.18231,2.56314
0.206857,0.05893,0.451353,-87.9183,-16.0325,12.0402
0.226508,0.210444,0.359519,-87.1789,28.3507,12.1347
0.234826,0.209511,0.321521,-113.628,-47.3401,-25.5663
0.195069,-0.516667,0.509626,-64.9393,-2.65122,17.2272
0.195069,-0.518938,0.509626,-91.7205,-19.4659,20.8665
0.242964,-0.77811,0.286111,-51.393,18.2767,-10.8914
0.242964,-0.783333,0.286111,47.4749,-16.6452,16.6097
0.237109,-0.295325,0.311584,-203.748,-24.46,-60.7358
0.213907,-0.637259,0.418406,-14.1226,2.03816,-10.9912
0.262755,-0.207374,0.2,-208.949,21.9712,140.45
0.262755,-0.207374,0.2,-208.949,21.9712,140.45
0.262755,-0.195817,0.2,-6.01729,0.72003,47.6559
0.262755,-0.195817,0.2,-6.01729,0.72003,47.6559
0.258384,-0.19848,0.219016,-329.141,59.0706,-260.463
0.244231,-0.0360676,0.280599,24.2039,-0.217331,-3.49207
0.243598,-0.0389667,0.283352,-48.0534,3.01459,-8.2874
0.240211,-0.0580214,0.298088,-30.1179,9.58152,3.88818
0.210262,0.314979,0.435443,-43.712,6.07691,-10.457
0.217481,0.351704,0.401704,7.4215,-2.00672,1.94711
0.218067,0.354568,0.398965,-104.247,24.9867,-36.7639
0.225381,0.416667,0.364785,37.5303,-14.3212,6.28341
0.225381,0.420331,0.364785,-7.52418,3.8636,-1.81671
0.226652,0.448777,0.358845,-21.4303,9.38666,0.14157
0.219305,0.416667,0.39318,15.9415,-4.43346,2.96174
0.219305,0.418832,0.39318,-23.3776,10.2157,-5.06858
