point_x,point_y,point_z,force_x,force_y,force_z
0.287068,-0.557669,0.274969,-112.12,-2.07996,-38.9235
0.257544,0.510278,0.2,142.138,-5.30963,75.8868
0.257544,0.510278,0.2,142.161,-4.99535,75.8198
0.246021,-0.274306,0.242189,32.8541,12.843,19.8682
0.307315,0.489778,0.200838,-20.965,3.86317,-16.2634
0.307544,0.489778,0.2,-16.0294,-0.0719683,-4.80227
0.30395,0.516031,0.21316,-29.0777,5.92056,-8.78173
0.225055,0.368973,0.518343,-19.6186,-9.69596,-2.87497
0.214251,0.396057,0.564225,-6.93257,-2.34858,-1.73402
0.238045,0.495198,0.463428,-33.7089,13.5174,-18.5748
0.307544,-0.682388,0.2,-84.3316,-19.3954,55.7074
0.307544,-0.682388,0.2,-84.3316,-19.3954,55.7074
0.218224,-0.801648,0.547353,-8.38581,0.303872,-6.81156
0.254677,0.565725,0.398023,-20.3406,6.02777,-15.1435
0.224824,0.62098,0.51932,-32.8535,4.64722,-10.4193
0.22356,0.577031,0.524688,-28.101,5.24234,-2.52085
0.296299,0.789537,0.241171,-14.9477,6.3933,-3.46356
0.241674,0.776074,0.449157,-26.0091,-0.680304,-22.4552
0.276291,-0.162754,0.314427,-70.4134,-12.9676,-19.7157
0.227523,0.136458,0.507858,-37.742,7.93075,-28.3341
0.258699,-0.86274,0.382206,-20.8599,-4.81204,-16.7184
0.230205,-0.661444,0.496467,-11.4736,4.1323,-3.56264
0.232116,-0.251709,0.488353,-28.7375,-10.9966,1.77091
0.226427,-0.338575,0.512515,-14.2644,-4.52671,-10.2853
0.307544,0.0335346,0.2,-26.1009,0.397019,-10.6767
0.307544,0.0335346,0.2,-26.1009,0.397019,-10.6767
0.256538,-0.177874,0.390704,-14.9556,1.30993,-12.8085
0.223713,-0.0707992,0.524039,-10.2844,-1.1898,-4.54198
0.292734,0.13296,0.254222,-190.328,-4.84029,18.7816
0.304801,0.138693,0.210041,-133.106,-56.3785,-71.9541
0.279035,0.44882,0.30438,-34.9416,-9.77224,-28.3245
0.283726,0.406205,0.287205,-16.9863,-8.2688,-9.31871
0.254762,0.654812,0.39769,-39.4694,-0.392211,-34.0087
0.282516,-0.903643,0.291634,-19.5709,7.81927,-13.7272
0.267109,-0.613784,0.349135,-32.1879,-2.90348,-27.5517
0.245613,-0.104174,0.433669,-12.8217,5.01224,-8.21579
0.238399,0.0564253,0.462035,-12.6884,-1.98389,0.649393
0.265426,0.209173,0.355753,-83.9918,-19.3547,-59.9089
0.224738,-0.541394,0.519686,-14.8813,-3.36543,-4.87261
0.277788,-0.783333,0.308944,-48.717,-14.5673,-3.91586
0.277788,-0.78497,0.308944,-57.2087,26.8314,-7.32891
0.247589,-0.641831,0.425898,-24.3396,-0.177812,-21.0321
0.307544,-0.196376,0.2,-98.1982,-13.0524,58.6315
0.307544,-0.196376,0.2,-98.1982,-13.0524,58.6315
0.277507,-0.0612642,0.309974,-73.1119,-20.9372,-13.5903
0.248158,0.346792,0.423659,-101.686,33.1849,-70.4149
0.240692,0.229602,0.453021,-11.3717,1.76928,-8.51224
0.295933,0.674312,0.24251,-21.3753,-7.51505,-8.67775
0.234864,0.95,0.476679,-8.08793,-1.44012,-2.63743
0.234864,0.95,0.476679,-8.08793,-1.44012,-2.63743
0.251796,-0.739568,0.409353,-8.00675,2.38785,-5.74339
0.301868,-0.787889,0.220779,-64.0201,-3.58747,-57.0032
0.283083,-0.691397,0.28956,-12.1193,-0.932762,-7.00791
0.271623,-0.493811,0.331517,-27.6108,-10.9093,-19.5157
0.272599,-0.391603,0.327943,-42.2096,14.1402,-32.2976
0.290786,-0.369245,0.261354,-59.8534,-28.7875,-16.8412
0.304233,-0.388003,0.212122,-79.9393,-8.51667,-39.1569
0.242938,-0.418191,0.444189,-31.6972,1.00992,-21.8246
0.259027,0.000746901,0.380918,-66.2868,7.11856,-41.1092
0.284652,0.557417,0.283815,-34.6463,-8.5738,-3.37204
0.304673,0.849824,0.210512,-67.3896,12.9694,3.15577
