X,Y,Z,r,absv
-0.944223,-0.484118,0.0446157,0.045,0.00202229
-0.95563,-0.511585,0.0255002,0.025,0.00202229
-0.926036,-0.519809,0.0621617,0.0125,0.00202229
-0.97789,-0.500639,0.0622896,0.0225,0.00202229
-0.947238,-0.485342,0.0808705,0.0175,0.00202229
-0.910682,-0.470375,0.0506276,0.0175,0.00202229
-0.78012,-0.554904,0.0483341,0.045,0.00992497
-0.802281,-0.54107,0.0245122,0.025,0.00992497
-0.756025,-0.545318,0.0131201,0.0125,0.00992497
-0.793733,-0.584574,0.0227781,0.0225,0.00992497
-0.758067,-0.582063,0.0382821,0.0175,0.00992497
-0.750797,-0.541216,0.0657352,0.0175,0.00992497
-0.677567,-0.627668,0.0443201,0.045,0.00412092
-0.643212,-0.625587,0.0362299,0.025,0.00412092
-0.655858,-0.645495,0.0778381,0.0125,0.00412092
-0.665157,-0.662815,0.0261679,0.0225,0.00412092
-0.691337,-0.659671,0.0548645,0.0175,0.00412092
-0.697484,-0.613231,0.0716117,0.0175,0.00412092
-0.533313,-0.633061,0.0486965,0.045,0.0119499
-0.55605,-0.607424,0.0399928,0.025,0.0119499
-0.518127,-0.615033,0.011861,0.0125,0.0119499
-0.561572,-0.647651,0.0221008,0.0225,0.0119499
-0.523936,-0.657659,0.0235563,0.0175,0.0119499
-0.497652,-0.632564,0.0575333,0.0175,0.0119499
-0.451585,-0.579254,0.0445986,0.045,0.0126428
-0.453862,-0.54468,0.0516321,0.025,0.0126428
-0.460556,-0.575871,0.0872668,0.0125,0.0126428
-0.414967,-0.565089,0.0579123,0.0225,0.0126428
-0.430236,-0.600155,0.0653922,0.0175,0.0126428
-0.47597,-0.60664,0.0469162,0.0175,0.0126428
-0.40078,-0.661637,0.0453482,0.045,0.0630248
-0.410263,-0.652364,0.0781213,0.025,0.0630248
-0.391546,-0.619077,0.0493269,0.0125,0.0630248
-0.439371,-0.646492,0.0451523,0.0225,0.0630248
-0.412595,-0.641761,0.0172351,0.0175,0.0630248
-0.368354,-0.66177,0.0280698,0.0175,0.0630248
-0.312864,-0.722416,0.0481148,0.045,0.0259118
-0.325663,-0.689541,0.0504403,0.025,0.0259118
-0.299083,-0.701218,0.0124325,0.0125,0.0259118
-0.348862,-0.719779,0.0277203,0.0225,0.0259118
-0.318029,-0.741266,0.0174063,0.0175,0.0259118
-0.27859,-0.735623,0.047201,0.0175,0.0259118
-0.138481,-0.554747,0.0447998,0.045,0.0209897
-0.10693,-0.539164,0.0413807,0.025,0.0209897
-0.136935,-0.523172,0.0750177,0.0125,0.0209897
-0.111293,-0.571977,0.0709272,0.0225,0.0209897
-0.149188,-0.56595,0.077737,0.0175,0.0209897
-0.172811,-0.542237,0.0409313,0.0175,0.0209897
-0.866421,-0.31409,0.0444584,0.045,0.00739794
-0.891655,-0.334684,0.0582115,0.025,0.00739794
-0.849543,-0.33181,0.0807027,0.0125,0.00739794
-0.88805,-0.292937,0.0728042,0.0225,0.00739794
-0.849832,-0.28977,0.0658675,0.0175,0.00739794
-0.832851,-0.321424,0.0314483,0.0175,0.00739794
-0.719048,-0.407382,0.0448341,0.045,0.00718255
-0.749445,-0.39853,0.0290984,0.025,0.00718255
-0.730515,-0.441497,0.0199916,0.0125,0.00718255
-0.751099,-0.421288,0.0671522,0.0225,0.00718255
