point_x,point_y,point_z,force_x,force_y,force_z
0.273015,-0.720104,0.2,65.5686,0.347913,7.02185
0.273015,-0.720104,0.2,65.5686,0.347913,7.02185
0.259627,-0.427486,0.246474,38.0332,-10.6144,15.4932
0.303225,-0.124074,0.268696,-69.3137,-35.2597,-15.7882
0.323015,0.0391083,0.2,-152.022,2.88662,56.9577
0.323015,0.0391083,0.2,-152.022,2.88662,56.9577
0.323015,0.171005,0.2,-124.317,11.8746,48.3135
0.323015,0.171005,0.2,-124.317,11.8746,48.3135
0.311048,0.243383,0.241542,-278.541,-70.2883,-65.3027
0.302194,-0.570707,0.272276,-7.76277,3.78802,-2.34777
0.236562,0.332782,0.516115,-2.6542,-0.014528,-0.403005
0.236502,0.332525,0.516357,-4.02499,-0.00710227,-0.287208
0.283015,0.364638,0.2,-16.6489,7.36722,36.4122
0.264843,-0.699166,0.407011,-99.3817,8.61532,-17.19
0.220728,0.512507,0.579873,-2.60655,0.205565,-1.0852
0.245348,0.76977,0.48074,-9.93697,-2.52206,-7.80685
0.316315,0.850315,0.223259,-553.104,-244.314,-320.14
0.29342,-0.726512,0.302731,-14.5639,4.14686,1.41484
0.280808,-0.337009,0.347488,-37.474,8.03552,1.54995
0.283509,-0.293953,0.337416,-33.7717,4.44606,4.08123
0.23841,-0.29201,0.508676,-23.0509,6.86789,-3.45193
0.238037,-0.290417,0.510176,-37.2892,-5.74423,-6.40517
0.283381,-0.0649657,0.337895,-115.025,-49.7275,-19.108
0.274222,0.446405,0.372045,-225.362,11.1494,9.00277
0.23501,0.69212,0.522367,-49.3866,8.11669,-7.95616
0.318142,-0.499629,0.216915,-23.5223,3.11649,-21.1614
0.285921,-0.191312,0.328762,-48.9508,12.798,-19.212
0.284738,0.0494693,0.33287,-4.56707,0.301038,-2.91658
0.254585,0.266394,0.445257,-109.622,-40.1108,-24.3521
0.247915,0.290358,0.470404,-7.24641,2.38965,-5.30243
0.298682,0.529977,0.284466,-152.047,61.4779,-2.31537
0.291958,0.504976,0.307807,-89.7554,37.3719,-2.7997
0.293346,0.543239,0.302991,-244.723,88.9837,7.64351
0.279919,0.607567,0.350803,-148.055,35.9587,20.942
0.323015,-0.837753,0.2,-183.362,-12.5187,166.743
