point_x,point_y,point_z,force_x,force_y,force_z
-0.0466245,0.631527,0.343935,66.6929,-0.68042,0.350255
-0.0479717,-0.518697,0.28768,29.2506,4.10778,-14.9346
-0.0466167,-0.620853,0.344281,44.3996,-6.17252,-22.5925
-0.0470102,-0.194616,0.327307,65.6397,-0.946589,-34.775
-0.045826,-0.752189,0.379286,57.2281,-2.38099,-22.7656
-0.0447827,-0.34655,0.425471,39.0149,-7.811,-5.60122
0.00053706,0.341775,0.226217,-433.87,9.51408,-35.524
0.000357411,0.364932,0.218812,-54.9105,-0.718204,-25.8005
0.00257222,0.0735217,0.310098,-859.12,-20.0747,235.113
0.00260443,0.599357,0.311425,-38.4957,-1.32415,20.3841
0.000638307,0.762297,0.23039,-450.616,-224.413,-7.31415
-9.90201e-05,0.759177,0.2,-107.918,29.3493,239.915
-9.90201e-05,0.759177,0.2,-107.918,29.3493,239.915
0.00213742,0.774607,0.292177,-2.86475,-1.21896,0.84038
0.00212646,0.775059,0.291726,5.70183,-2.54279,1.48213
0.00313596,0.763057,0.333333,11.6669,-5.16677,3.43998
0.00317122,0.763057,0.334894,-14.8169,-6.3264,4.27931
0.00156288,-0.164534,0.268497,-25.1117,-2.6824,10.5104
0.000655212,0.673613,0.231086,-34.0324,16.9948,0.0624437
-9.90201e-05,0.119839,0.2,-915.374,-298.993,540.877
-9.90201e-05,0.119839,0.2,-915.374,-298.993,540.877
-9.90201e-05,0.149996,0.2,-55.0464,-23.6804,16.2135
-9.90201e-05,0.15,0.2,-55.0478,-23.6579,16.2124
-9.90201e-05,0.15,0.2,-55.0259,-23.2147,16.9126
-9.90201e-05,0.149996,0.2,-55.0472,-23.6949,16.1897
-9.90201e-05,0.15,0.2,-55.0293,-23.2856,16.8035
-9.90201e-05,0.15,0.2,-55.0311,-23.3237,16.7445
0.00048305,0.101065,0.22399,-645.367,-280.39,-140.43
-9.90201e-05,0.107317,0.2,-88.8957,-31.6859,599.874
-9.90201e-05,0.107317,0.2,-88.8957,-31.6859,599.874
-2.37756e-05,0.441214,0.203101,-188.055,-16.371,98.3649
-9.90201e-05,0.441214,0.2,-118.646,34.3416,-23.3665
0.00057135,-0.864605,0.22763,-133.944,22.4681,67.2026
0.00120735,-0.877018,0.253843,-173.787,-79.4462,40.5595
-9.90201e-05,-0.205812,0.2,-0.305816,-3.00306,-7.45977
-9.90201e-05,-0.205812,0.2,-0.305816,-3.00306,-7.45977
-9.90201e-05,-0.343416,0.2,-65.8848,1.43953,1.82131
-9.42597e-05,-0.343416,0.200196,-66.1729,1.43254,4.56586
-9.90201e-05,-0.370261,0.2,-21.6222,1.23333,23.6545
-9.90201e-05,-0.370261,0.2,-21.6222,1.23333,23.6545
0.00225867,-0.304032,0.297174,-125.32,21.9959,62.5199
0.00167098,-0.266899,0.272952,69.2126,-0.0883177,13.8233
0.00221389,-0.625983,0.295329,6.04277,-0.99546,1.83675
0.00240075,-0.597854,0.30303,17.9898,-3.12368,7.89604
0.00221341,-0.65,0.295309,-38.1878,-18.83,1.01882
0.00221341,-0.650095,0.295309,-38.322,-19.1649,0.817222
0.000413404,-0.0560264,0.22112,-1352.35,197.819,383.186
-6.75816e-05,-0.0797692,0.201296,39.3961,11.1064,-17.2889
-9.90201e-05,-0.0797692,0.2,50.392,12.0709,-16.9766
0.00103528,-0.0528948,0.246751,-57.7061,-28.8261,3.22426
0.00278234,0.329663,0.318758,-12.2631,5.73346,-1.80849
0.00245166,0.43886,0.305129,-52.3275,24.0341,-8.78039
0.00349002,0.219912,0.349007,-322.767,26.5659,41.9823
0.00101693,0.846454,0.245995,-80.9344,33.7723,24.7842
0.000580172,0.95,0.227993,2.78357,-0.489858,-0.73856
0.000580172,0.95,0.227993,2.78357,-0.489858,-0.73856
0.00112735,0.95,0.250546,-0.0855969,-0.171097,-0.0320216
0.00112735,0.95,0.250546,-0.0855969,-0.171097,-0.0320216
0.000882331,0.922294,0.240447,-7.96281,-0.702856,4.16334
0.000263431,-0.688018,0.214939,-72.7114,36.2661,4.94183
-9.90201e-05,-0.524388,0.2,-140.755,54.1223,108.585
-9.90201e-05,-0.516667,0.2,77.1377,9.31742,-19.05
-9.90201e-05,-0.516667,0.2,77.1377,9.31742,-19.05
-9.90201e-05,-0.516667,0.2,77.1377,9.31742,-19.05
-9.90201e-05,-0.524388,0.2,-140.755,54.1223,108.585
-9.90201e-05,-0.516667,0.2,77.1377,9.31742,-19.05
-9.90201e-05,-0.532084,0.2,23.6837,151.788,753.951
-9.90201e-05,-0.532084,0.2,23.6837,151.788,753.951
0.000364231,-0.53576,0.219093,-969.933,-647.55,-22.6931
0.000428316,-0.533117,0.221735,-1319.15,-345.205,602.527
0.000114451,-0.436748,0.208798,34.958,2.33691,7.31425
0.000497437,-0.460884,0.224583,-125.243,-18.669,63.619
0.00055344,-0.414861,0.226892,-209.642,-18.67,-40.0447
0.000609656,-0.412542,0.229209,-42.7128,32.3831,23.7828
-9.90201e-05,-0.448526,0.2,-1.3673,-0.102626,6.39145
-9.90201e-05,-0.448526,0.2,-1.3673,-0.102626,6.39145
0.00336775,-0.944463,0.343594,-122.063,1.48399,-11.879
0.00196541,-0.49339,0.285088,40.9749,8.44514,17.4382
0.000385704,0.0366451,0.219978,13.8641,4.58763,4.61343
0.000466326,0.0333202,0.223301,-110.199,37.9596,43.3229
0.000272768,0.225058,0.215323,-141.868,10.0309,74.5767
-9.90201e-05,0.20124,0.2,12.119,0.498677,0.253597
-9.90201e-05,0.20124,0.2,12.119,0.498677,0.253597
0.000213788,0.592264,0.212893,-413.126,-10.7252,36.8497
