point_x,point_y,point_z,force_x,force_y,force_z
0.167134,0.323515,0.240181,55.7235,21.6161,12.2376
0.166626,0.319887,0.243737,-59.2473,-20.8385,-14.9267
0.132775,0.378853,0.493423,-2.32397,0.983422,0.2861
0.13755,0.485028,0.455566,-25.3149,-10.9206,-1.63748
0.151998,0.116653,0.347007,-18.0501,-0.600396,-12.222
0.14866,0.569401,0.372087,-385.269,-116.977,-2.19668
0.131801,0.627211,0.501327,-22.7196,6.57531,-12.9973
0.167895,0.737895,0.234857,-606.676,-94.7783,66.3963
0.168504,0.784002,0.230598,-140.871,2.27557,-40.1595
0.172878,0.746057,0.2,-6.90524,-0.875218,5.81828
0.172878,0.746057,0.2,-6.90524,-0.875218,5.81828
0.143792,0.787098,0.408668,1.08014,-0.300806,0.374331
0.147346,0.768039,0.381961,8.78857,2.98616,0.0692787
0.147508,0.766805,0.380748,-10.477,4.358,-4.79399
0.138931,0.12852,0.445186,51.8734,1.33244,25.3778
0.139642,0.133951,0.43985,-221.381,1.7793,-52.7821
0.15761,0.651746,0.306804,-110.387,-14.9768,-39.4882
0.157525,0.627061,0.307397,35.8344,3.49087,23.2568
0.171611,-0.945758,0.20886,-689.615,-197.991,44.9509
0.172878,-0.945758,0.2,-34.2348,-3.74488,-35.4441
0.138598,-0.65,0.447689,32.6276,-9.2578,5.64445
0.138598,-0.646957,0.447689,-39.2304,9.87911,5.6964
0.133965,-0.342539,0.483773,-99.0036,-39.8381,15.1444
0.157531,-0.187368,0.30736,-22.3597,10.2643,-8.8562
0.15218,-0.190815,0.345638,-76.6416,37.8296,-21.27
0.172878,0.121072,0.2,-689.825,-160.779,-101.168
0.172878,0.121072,0.2,-689.825,-160.779,-101.168
0.172878,0.140221,0.2,-22.0184,-8.73481,264.691
0.172878,0.140221,0.2,-22.0184,-8.73481,264.691
0.169584,0.0996055,0.223044,-526.359,40.1982,-299.335
0.167324,0.430394,0.238848,-187.065,51.566,-90.122
0.142798,0.683333,0.416132,-65.044,-49.9831,-6.38931
0.142798,0.685548,0.416132,-144.762,-14.0952,6.40448
0.166549,-0.857705,0.244274,-497.669,-67.7847,-11.5722
0.16551,-0.865123,0.251544,67.0354,-1.54622,9.75035
0.161531,-0.85765,0.279374,69.4981,-33.7912,7.48298
0.164297,-0.586868,0.260027,-308.263,-85.8974,76.6358
0.163577,-0.58173,0.265063,67.1751,-17.155,28.9169
0.157901,-0.594498,0.304767,-784.056,-231.681,185.716
0.149553,-0.0846211,0.365379,18.1793,-0.347714,2.9695
0.150019,-0.0810549,0.361875,-350.251,30.4933,-5.31586
0.149554,-0.125128,0.365374,-89.2226,31.3398,-15.2491
0.140069,0.039728,0.436639,-102.731,-13.6088,17.2189
0.158292,0.20609,0.302032,-102.511,31.3422,23.4956
0.138774,-0.514336,0.446366,1.01081,0.116216,0.672016
0.138774,-0.516667,0.446366,23.1975,3.4503,15.6146
0.164576,-0.76908,0.258076,-115.304,-14.3035,-78.0394
0.172878,-0.316064,0.2,-683.032,358.073,1070.08
0.172878,-0.316064,0.2,-683.032,358.073,1070.08
0.172878,-0.345218,0.2,-3.98008,1.50622,4.14237
0.172878,-0.345218,0.2,-3.98008,1.50622,4.14237
0.160195,-0.289586,0.288719,-44.1389,-4.98263,-14.1827
0.15984,-0.292126,0.291208,15.3508,-2.95348,6.25406
0.15642,-0.277519,0.315134,29.911,1.63531,-6.41739
0.161981,-0.257098,0.276225,5.3619,-0.757315,0.469204
0.152109,-0.618344,0.346175,3.92776,-1.22479,2.0896
0.146932,-0.638973,0.385073,-128.948,-20.8708,40.8909
0.172878,-0.218286,0.2,-71.5419,35.6827,-4.8042
0.172878,-0.218286,0.2,-71.5419,35.6827,-4.8042
0.172878,-0.201208,0.2,-204.426,116.754,394.302
0.172878,-0.201208,0.2,-204.426,116.754,394.302
