point_x,point_y,point_z,force_x,force_y,force_z
-0.147715,-0.193203,0.308691,35.5071,3.36699,-21.308
-0.144302,0.813036,0.334518,32.7779,0.4137,-13.8403
-0.158164,-0.596191,0.229865,36.1802,-2.35171,-19.589
-0.135981,0.416667,0.40195,53.2537,-4.59573,-28.1724
-0.135981,0.417005,0.40195,56.1571,-3.2433,-16.1854
-0.138379,-0.269787,0.382512,46.062,-9.5478,-22.1302
-0.148966,-0.859324,0.299253,118.565,-0.116295,-15.5073
-0.134093,-0.653111,0.417245,59.0269,11.1183,-36.8686
-0.135913,-0.0051303,0.402502,34.505,2.03083,-10.6745
-0.142029,0.269595,0.35294,33.0874,-2.89337,-19.9748
-0.153035,0.358127,0.268552,56.3159,-7.36314,-13.831
-0.141785,0.0901697,0.354914,52.4051,-7.82905,-31.1023
-0.140119,-0.0882493,0.36842,47.7709,8.52987,-7.24389
-0.137345,0.751842,0.390891,17.3142,5.00183,-4.86014
-0.131832,0.390213,0.2,-29.4331,-1.32801,58.9261
-0.109903,-0.731243,0.21674,-413.255,1.89165,274.09
-0.112122,-0.057932,0.2,-258.771,33.8799,170.025
-0.112122,-0.057932,0.2,-258.771,33.8799,170.025
-0.102302,0.295723,0.274089,-410.106,116.605,239.351
-0.107349,0.290492,0.236013,25.9699,-11.8551,-4.04953
-0.108008,0.669981,0.231034,-49.0019,23.2459,5.05339
-0.110732,0.619638,0.21049,-272.043,38.3407,82.0533
-0.108381,0.396797,0.228222,-89.0242,35.2853,-2.19231
-0.107765,-0.829099,0.232874,-84.2976,41.1754,25.1169
-0.112122,-0.536202,0.2,-753.25,-134.02,851.081
-0.112122,-0.536202,0.2,-753.25,-134.02,851.081
-0.109915,0.148952,0.216649,-84.4785,-25.0911,-20.8737
-0.109915,0.15,0.216649,-77.9066,-19.1881,-20.4816
-0.112122,0.55,0.2,-67.7633,-38.489,30.2613
-0.112122,0.554019,0.2,-115.905,64.1858,132.104
-0.112122,0.554019,0.2,-115.905,64.1858,132.104
-0.112122,0.55,0.2,-67.7633,-38.489,30.2613
-0.112122,0.55,0.2,-67.7633,-38.489,30.2613
-0.1099,0.852186,0.216763,8.43412,-1.68993,1.19797
-0.112122,-0.25,0.2,24.0439,0.593967,-7.97334
-0.112122,-0.25,0.2,24.0439,0.593967,-7.97334
-0.112122,-0.25,0.2,24.0439,0.593967,-7.97334
-0.112122,-0.243481,0.2,-77.4539,-6.6954,219.794
-0.112122,-0.25,0.2,24.0439,0.593967,-7.97334
-0.112122,-0.243481,0.2,-77.4539,-6.6954,219.794
-0.112122,-0.25,0.2,24.0439,0.593967,-7.97334
-0.112122,-0.264675,0.2,-70.3379,-6.87114,-48.6298
-0.111701,-0.264675,0.203178,-239.083,71.9731,4.97788
-0.112122,0.742279,0.2,39.9549,-1.65796,-14.0244
-0.110765,0.742279,0.210235,-724.711,-101.044,264.181
-0.112122,0.763394,0.2,-45.026,-1.6478,65.8304
-0.112122,0.763394,0.2,-45.026,-1.6478,65.8304
-0.108798,-0.609882,0.225081,-107.026,-54.0183,20.8181
-0.109493,-0.638572,0.219835,-11.9721,-2.6316,7.50179
-0.112122,-0.383333,0.2,73.018,-5.98303,17.5868
-0.112122,-0.376474,0.2,-165.418,82.8629,41.8913
-0.112122,-0.376474,0.2,-165.418,82.8626,41.8922
-0.112122,-0.383333,0.2,72.9585,-5.14776,18.0892
-0.112122,-0.383333,0.2,73.018,-5.98303,17.5868
-0.111699,-0.380143,0.20319,-13.2201,1.18875,10.0856
-0.112122,-0.383333,0.2,73.018,-5.98303,17.5868
-0.107912,-0.364771,0.231765,-305.472,66.3984,191.773
-0.112122,-0.691739,0.2,0.162469,-1.50503,8.50604
-0.112122,-0.691739,0.2,0.162469,-1.50503,8.50604
-0.112122,0.224964,0.2,-31.07,-8.49223,44.0739
-0.112122,0.224964,0.2,-31.07,-8.49223,44.0739
-0.100993,-0.25,0.283959,61.7463,-21.6431,-10.2146
-0.100993,-0.245132,0.283959,-42.2216,21.3408,7.28496
