X,Y,Z,r,absv
-0.0929,0,0.003479,0.0035,0.000429771
-0.0857645,0,0.00302151,0.00305,0.0021917
-0.078629,0,0.00342953,0.00345,0.00204575
-0.0714935,0,0.00302394,0.00305,0.000623953
-0.064358,0,0.0031282,0.00315,0.00039415
-0.0572225,0,0.00342618,0.00345,0.0025799
-0.050087,0,0.002976,0.003,0.000133517
-0.0429515,0,0.00317249,0.0032,0.000717565
-0.035816,0,0.00307243,0.0031,0.000422977
-0.0286805,0,0.0030261,0.00305,0.000829101
-0.021545,0,0.00302871,0.00305,0.00125296
-0.0144095,0,0.00322916,0.00325,0.000548555
-0.00727399,0,0.00332204,0.00335,0.000748124
-0.000138499,0,0.00348568,0.0035,0.00118789
0.006997,0,0.00322092,0.00325,0.000184244
0.0141325,0,0.00327156,0.0033,0.00202846
0.021268,0,0.00318001,0.0032,0.000449769
0.0284035,0,0.00302334,0.00305,0.000139791
0.035539,0,0.0030729,0.0031,0.00509273
0.0426745,0,0.00322719,0.00325,8.80673e-05
0.04981,0,0.00337574,0.0034,4.68992e-05
0.0569455,0,0.00307831,0.0031,0.00147847
0.064081,0,0.00308342,0.0031,0.000233132
0.0712165,0,0.00347313,0.0035,0.000329075
0.078352,0,0.0030205,0.00305,0.00125735
0.0854875,0,0.00302337,0.00305,0.00158649
0.092623,0,0.003025,0.00305,0.000966728
-0.0929,0,0.0104027,0.00345,0.000991824
-0.0857645,0,0.00913577,0.0031,0.00490193
-0.078629,0,0.00985332,0.003,0.00392046
-0.0714935,0,0.00944179,0.0034,0.00140841
-0.064358,0,0.00970137,0.00345,0.00101398
-0.0572225,0,0.0102462,0.0034,0.00489642
-0.050087,0,0.00944662,0.0035,0.000294193
-0.0429515,0,0.00938773,0.00305,0.00163272
-0.035816,0,0.00943816,0.0033,0.0011799
-0.0286805,0,0.00944665,0.0034,0.00182373
-0.021545,0,0.00940245,0.00335,0.00277465
-0.0144095,0,0.00945267,0.003,0.000363228
-0.00727399,0,0.00993669,0.0033,0.00206859
-0.000138499,0,0.0100175,0.00305,0.0023197
0.006997,0,0.0099349,0.0035,0.000426342
0.0141325,0,0.00988585,0.00335,0.00475039
0.021268,0,0.00985536,0.0035,0.000980249
0.0284035,0,0.00903982,0.003,0.00040577
0.035539,0,0.00928913,0.00315,0.0104629
0.0426745,0,0.00949807,0.00305,0.000482094
0.04981,0,0.00994509,0.0032,0.000109429
0.0569455,0,0.00955157,0.0034,0.00325075
0.064081,0,0.00946291,0.0033,0.000735156
0.0712165,0,0.0103392,0.0034,0.00124171
0.078352,0,0.00933388,0.0033,0.00267131
0.0854875,0,0.00934033,0.0033,0.00362765
0.092623,0,0.00944421,0.0034,0.00201486
-0.0929,0,0.016876,0.00305,0.00159796
-0.0857645,0,0.0153502,0.00315,0.00746999
-0.078629,0,0.0158767,0.00305,0.0048998
-0.0714935,0,0.0160602,0.00325,0.00225659
-0.064358,0,0.0166253,0.0035,0.00188528
-0.0572225,0,0.0169164,0.0033,0.00620719
-0.050087,0,0.0163181,0.0034,0.00045571
-0.0429515,0,0.0154529,0.00305,0.002548
-0.035816,0,0.015804,0.0031,0.00231808
-0.0286805,0,0.0158674,0.00305,0.00271602
-0.021545,0,0.0159768,0.00325,0.00415949
-0.0144095,0,0.015576,0.00315,0.00102334
-0.00727399,0,0.0162004,0.003,0.00401378
-0.000138499,0,0.016049,0.003,0.00296809
0.006997,0,0.0167994,0.0034,0.000799833
0.0141325,0,0.0162997,0.0031,0.00775207
0.021268,0,0.0166812,0.00335,0.00140418
0.0284035,0,0.0155071,0.0035,0.000795679
0.035539,0,0.0154056,0.003,0.0141473
0.0426745,0,0.0160191,0.0035,0.00193458
0.04981,0,0.016164,0.00305,4.55632e-05
0.0569455,0,0.0161753,0.00325,0.00475534
0.064081,0,0.0157924,0.00305,0.00138439
0.0712165,0,0.0171551,0.00345,0.00308449
0.078352,0,0.0160481,0.00345,0.00366259
0.0854875,0,0.0157575,0.00315,0.00564762
0.092623,0,0.0159137,0.0031,0.00266053
-0.0929,0,0.0228989,0.003,0.00224202
-0.0857645,0,0.0219652,0.0035,0.00974443
-0.078629,0,0.0221004,0.0032,0.00479194
-0.0714935,0,0.0225285,0.00325,0.00326223
-0.064358,0,0.0231991,0.0031,0.00294304
-0.0572225,0,0.0235367,0.00335,0.0064024
-0.050087,0,0.0231396,0.00345,0.0006885
-0.0429515,0,0.0215683,0.0031,0.00340886
-0.035816,0,0.0222701,0.0034,0.00360442
-0.0286805,0,0.0222383,0.00335,0.00350293
-0.021545,0,0.0223511,0.00315,0.00535024
-0.0144095,0,0.0216994,0.003,0.00367713
-0.00727399,0,0.0225139,0.00335,0.00633117
-0.000138499,0,0.0223809,0.00335,0.00303798
0.006997,0,0.0232132,0.00305,0.00129155
0.0141325,0,0.0228136,0.00345,0.0107796
0.021268,0,0.0230066,0.003,0.00166299
0.0284035,0,0.0224756,0.0035,0.001339
0.035539,0,0.021823,0.00345,0.0166042
0.0426745,0,0.02274,0.00325,0.00444042
0.04981,0,0.0226335,0.00345,0.000341114
0.0569455,0,0.0224488,0.00305,0.00585686
0.064081,0,0.0222222,0.0034,0.0015258
0.0712165,0,0.0239207,0.00335,0.00605732
0.078352,0,0.0227122,0.00325,0.00402097
0.0854875,0,0.0219743,0.0031,0.00731058
0.092623,0,0.0224335,0.00345,0.00297143
-0.0929,0,0.0290221,0.00315,0.00290049
-0.0857645,0,0.0286804,0.00325,0.0113682
-0.078629,0,0.0287747,0.0035,0.00380736
-0.0714935,0,0.0292474,0.0035,0.00438847
-0.064358,0,0.0295226,0.00325,0.00399335
-0.0572225,0,0.0299568,0.0031,0.00508123
-0.050087,0,0.0299614,0.0034,0.0010792
-0.0429515,0,0.0278842,0.00325,0.00413044
-0.035816,0,0.0291369,0.0035,0.00492021
-0.0286805,0,0.0289098,0.00335,0.00410549
-0.021545,0,0.0284753,0.003,0.00630883
-0.0144095,0,0.0277225,0.00305,0.00654036
-0.00727399,0,0.029328,0.0035,0.00870368
-0.000138499,0,0.0287632,0.00305,0.00240901
0.006997,0,0.0296772,0.00345,0.00178787
0.0141325,0,0.0296779,0.00345,0.0133164
0.021268,0,0.0292822,0.0033,0.00174142
0.0284035,0,0.0290435,0.0031,0.00194254
0.035539,0,0.0286416,0.0034,0.0180893
0.0426745,0,0.0292604,0.0033,0.00670313
0.04981,0,0.029053,0.003,0.00153555
0.0569455,0,0.0286725,0.0032,0.00669068
0.064081,0,0.028652,0.00305,9.18209e-05
0.0712165,0,0.0305358,0.0033,0.00976461
0.078352,0,0.0289255,0.003,0.00383038
0.0854875,0,0.0284917,0.00345,0.00814725
0.092623,0,0.0291037,0.00325,0.00289849
-0.0929,0,0.0354459,0.0033,0.00356107
-0.0857645,0,0.0351952,0.0033,0.0121152
-0.078629,0,0.0352488,0.003,0.00256902
-0.0714935,0,0.035716,0.003,0.00549401
-0.064358,0,0.0358962,0.00315,0.00482485
-0.0572225,0,0.0360766,0.00305,0.00360829
-0.050087,0,0.0365329,0.0032,0.00168005
-0.0429515,0,0.034501,0.0034,0.00459963
-0.035816,0,0.0360539,0.00345,0.00651997
-0.0286805,0,0.0353812,0.00315,0.00452815
-0.021545,0,0.0346998,0.00325,0.00708633
-0.0144095,0,0.0341461,0.0034,0.00830299
-0.00727399,0,0.0360418,0.00325,0.0104003
-0.000138499,0,0.0352457,0.00345,0.00150362
0.006997,0,0.0365421,0.00345,0.00225024
0.0141325,0,0.0361914,0.0031,0.0146877
0.021268,0,0.0360585,0.0035,0.00152709
0.0284035,0,0.0352111,0.0031,0.00257337
0.035539,0,0.0351098,0.0031,0.0188229
0.0426745,0,0.0356306,0.0031,0.00761368
0.04981,0,0.035122,0.0031,0.00336355
0.0569455,0,0.0349965,0.00315,0.00710077
0.064081,0,0.0350319,0.00335,0.00247482
0.0712165,0,0.0372508,0.00345,0.0134599
0.078352,0,0.0352391,0.00335,0.00333821
0.0854875,0,0.0351096,0.0032,0.00749397
0.092623,0,0.0357241,0.0034,0.00264146
-0.0929,0,0.0419701,0.00325,0.00421747
-0.0857645,0,0.0418605,0.0034,0.011787
-0.078629,0,0.0414726,0.00325,0.00181237
-0.0714935,0,0.0418843,0.0032,0.00643958
-0.064358,0,0.04242,0.0034,0.00532646
-0.0572225,0,0.0422467,0.00315,0.00219836
-0.050087,0,0.0428541,0.00315,0.00244694
-0.0429515,0,0.0409677,0.0031,0.00472707
-0.035816,0,0.0426205,0.00315,0.00865724
-0.0286805,0,0.042003,0.0035,0.00480716
-0.021545,0,0.0414252,0.0035,0.00778716
-0.0144095,0,0.0409703,0.00345,0.00747616
-0.00727399,0,0.0424049,0.00315,0.0110024
-0.000138499,0,0.0416784,0.003,0.000619677
0.006997,0,0.0432569,0.0033,0.00278706
0.0141325,0,0.042655,0.0034,0.0147271
0.021268,0,0.0425848,0.00305,0.000892637
0.0284035,0,0.0413287,0.00305,0.00327685
0.035539,0,0.0415281,0.00335,0.0182694
0.0426745,0,0.0417507,0.00305,0.00735921
0.04981,0,0.0413914,0.0032,0.00571834
0.0569455,0,0.0413708,0.00325,0.00725666
0.064081,0,0.041412,0.00305,0.00578299
0.0712165,0,0.0437152,0.00305,0.0162761
0.078352,0,0.0418536,0.0033,0.0027685
0.0854875,0,0.0415277,0.00325,0.00586637
0.092623,0,0.0423446,0.00325,0.00237952
-0.0929,0,0.0482943,0.0031,0.00486564
-0.0857645,0,0.0483761,0.00315,0.0106461
-0.078629,0,0.0478969,0.0032,0.00228939
-0.0714935,0,0.0482531,0.0032,0.00706563
-0.064358,0,0.0491441,0.00335,0.00545306
-0.0572225,0,0.0485672,0.0032,0.00125372
-0.050087,0,0.0490754,0.0031,0.00330131
-0.0429515,0,0.0470339,0.003,0.00462692
-0.035816,0,0.0487868,0.00305,0.0110968
-0.0286805,0,0.048625,0.00315,0.00493185
-0.021545,0,0.0481509,0.00325,0.00874429
-0.0144095,0,0.0474443,0.00305,0.00439277
-0.00727399,0,0.0488687,0.00335,0.0105214
-0.000138499,0,0.0479111,0.00325,2.44574e-05
0.006997,0,0.0500221,0.0035,0.00343876
0.0141325,0,0.0490186,0.003,0.0128338
0.021268,0,0.0486107,0.003,0.000102824
0.0284035,0,0.0473464,0.003,0.00411673
0.035539,0,0.0482468,0.0034,0.015144
0.0426745,0,0.047821,0.00305,0.00669774
0.04981,0,0.0477609,0.0032,0.00831829
0.0569455,0,0.0479955,0.0034,0.00708336
0.064081,0,0.0474922,0.00305,0.00886366
0.0712165,0,0.0500291,0.0033,0.0179488
0.078352,0,0.0484184,0.0033,0.00249492
0.0854875,0,0.0479463,0.0032,0.00383911
0.092623,0,0.0490152,0.00345,0.00230045
-0.0929,0,0.0544183,0.00305,0.00549766
-0.0857645,0,0.0546917,0.0032,0.00943583
-0.078629,0,0.0543714,0.0033,0.00401554
