X,Y,Z,r,absv
-0.0965138,0,0.0034745,0.0035,1.26655e-05
-0.0899787,0,0.00304842,0.00305,2.52309e-05
-0.0815945,0,0.00341763,0.00345,3.30304e-05
-0.0730923,0,0.00304711,0.00305,4.46249e-05
-0.0665881,0,0.00312689,0.00315,3.24e-05
-0.0600087,0,0.00341558,0.00345,2.93959e-05
-0.0532584,0,0.00299062,0.003,8.85601e-06
-0.0470666,0,0.00319856,0.0032,1.06676e-05
-0.0407721,0,0.00309472,0.0031,5.63173e-05
-0.0314839,0,0.00301331,0.00305,8.83636e-05
-0.0230909,0,0.0030119,0.00305,8.97959e-05
-0.0165418,0,0.00321646,0.00325,8.6774e-05
-0.00992664,0,0.00333172,0.00335,7.36171e-05
-0.00297958,0,0.00347118,0.0035,6.26574e-05
0.00375555,0,0.00323358,0.00325,3.8511e-05
0.0105803,0,0.00328852,0.0033,3.2451e-05
0.021904,0,0.00317004,0.0032,1.7195e-05
0.030002,0,0.00304025,0.00305,3.36414e-05
0.0363948,0,0.0030964,0.0031,8.2495e-05
0.0431958,0,0.00320725,0.00325,2.98607e-05
0.0506982,0,0.00337115,0.0034,1.57904e-05
0.0584939,0,0.00307713,0.0031,9.75497e-06
0.064683,0,0.0030805,0.0031,1.14643e-05
0.0712545,0,0.00346126,0.0035,4.87217e-05
0.0781937,0,0.00304911,0.00305,0.00197773
0.0850628,0,0.00304911,0.00305,5.92897e-05
0.091176,0,0.00302665,0.00305,2.65884e-05
-0.0952056,0,0.0102663,0.00345,4.36869e-05
-0.0873091,0,0.00858709,0.0031,6.9701e-05
-0.0813361,0,0.00982079,0.003,5.96411e-05
-0.0749783,0,0.00921191,0.0034,7.80503e-05
-0.0681482,0,0.00950979,0.00345,6.98896e-05
-0.0611068,0,0.0101334,0.0034,7.331e-05
-0.0542749,0,0.00939895,0.0035,4.10124e-05
-0.0477562,0,0.00960961,0.00305,2.6947e-05
-0.036045,0,0.00739782,0.0033,6.88487e-05
-0.0272854,0,0.00785829,0.0034,8.31953e-05
-0.0201754,0,0.00868511,0.00335,8.00498e-05
-0.0134353,0,0.00861357,0.003,9.82867e-05
-0.00670385,0,0.00912605,0.0033,7.72982e-05
0.000532962,0,0.00896609,0.00305,7.91975e-05
0.00706212,0,0.00909476,0.0035,6.82804e-05
0.0163435,0,0.00658539,0.00335,4.45724e-05
0.0261419,0,0.00831944,0.0035,2.31796e-05
0.0330897,0,0.008237,0.003,8.06027e-05
0.0396008,0,0.00845665,0.00315,2.48271e-05
0.0467028,0,0.00839347,0.00305,2.52498e-05
0.0550359,0,0.00831389,0.0032,2.2874e-05
0.0615948,0,0.00876933,0.0034,2.37224e-05
0.0682417,0,0.00952226,0.0033,5.35371e-05
0.0750926,0,0.00914806,0.0034,3.94045e-05
0.0817336,0,0.00845794,0.0033,0.000120214
0.088307,0,0.00866035,0.0033,6.70607e-05
0.0966119,0,0.00646888,0.0034,1.48763e-05
-0.0926696,0,0.0162142,0.00305,6.57833e-05
-0.0849888,0,0.0147265,0.00315,5.65728e-05
-0.0780558,0,0.0148753,0.00305,5.44183e-05
-0.0717806,0,0.0151193,0.00325,7.42346e-05
-0.0650808,0,0.0157244,0.0035,9.00614e-05
-0.0583154,0,0.0161978,0.0033,0.000109672
-0.0507442,0,0.0153256,0.0034,1.89094e-05
-0.0417141,0,0.0102054,0.00305,5.68598e-05
-0.0319727,0,0.0123124,0.0031,6.15368e-05
-0.0243121,0,0.0135283,0.00305,5.3135e-05
-0.0171204,0,0.0144971,0.00325,3.58639e-05
-0.0107383,0,0.0141129,0.00315,4.0938e-05
-0.0027239,0,0.0140524,0.003,7.36757e-05
0.00326287,0,0.0143434,0.003,7.20659e-05
0.0130538,0,0.0124522,0.0034,7.0929e-05
0.020414,0,0.0115846,0.0031,5.78538e-05
0.0292225,0,0.0144011,0.00335,5.71176e-06
0.0360358,0,0.0140256,0.0035,1.69396e-05
0.0433593,0,0.0133932,0.003,0.000118857
0.0507977,0,0.0134605,0.0035,7.23819e-05
0.0577465,0,0.0139446,0.00305,0.000248415
0.0643752,0,0.0147719,0.00325,3.19166e-05
0.0710095,0,0.0152359,0.00305,6.63143e-05
0.0775025,0,0.0155242,0.00345,3.20413e-05
0.084341,0,0.0147887,0.00345,8.23568e-05
0.0909139,0,0.0145318,0.00315,3.49014e-05
0.0969272,0,0.0129554,0.0031,2.89403e-05
-0.097015,0,0.020389,0.003,1.94576e-05
-0.087907,0,0.0206655,0.0035,6.5204e-05
-0.0812275,0,0.0202361,0.0032,6.45126e-05
-0.0748176,0,0.0208417,0.00325,6.47191e-05
-0.0683266,0,0.0214219,0.0031,0.000135403
-0.0618915,0,0.0217922,0.00335,0.00011207
-0.0541617,0,0.0214818,0.00345,0.000157915
-0.0442624,0,0.0158012,0.0031,4.04633e-05
-0.0377351,0,0.015261,0.0034,6.04259e-05
-0.0288869,0,0.0179468,0.00335,4.99152e-05
-0.0216001,0,0.0190607,0.00315,5.3373e-05
-0.0135133,0,0.0195597,0.003,2.39634e-05
-0.00658974,0,0.0190755,0.00335,3.96172e-05
4.15072e-05,0,0.0197835,0.00335,6.16453e-05
0.00862606,0,0.0171408,0.00305,7.76157e-05
0.0176301,0,0.017506,0.00345,9.4838e-05
0.0240509,0,0.0180451,0.003,8.92682e-05
0.0328161,0,0.0202111,0.0035,6.23609e-05
0.0406397,0,0.0192038,0.00345,7.83317e-05
0.0473371,0,0.0192183,0.00325,5.6343e-05
0.0541067,0,0.0195357,0.00345,0.000117483
0.0605811,0,0.0197703,0.00305,5.55318e-05
0.0669177,0,0.0208729,0.0034,2.37628e-05
0.0736364,0,0.0210802,0.00335,6.21971e-05
0.0811349,0,0.0211389,0.00325,0.000105893
0.0881552,0,0.0201099,0.0031,5.17272e-05
0.0961163,0,0.0194475,0.00345,0.000110452
-0.0969045,0,0.0265185,0.00315,2.06378e-05
-0.0905792,0,0.0268296,0.00325,5.4366e-05
-0.0838894,0,0.0263618,0.0035,7.53798e-05
-0.0769963,0,0.0272096,0.0035,9.34213e-05
-0.0703031,0,0.0274106,0.00325,0.000126694
-0.0640026,0,0.0278772,0.0031,0.000157879
-0.0575529,0,0.0274122,0.0034,0.000180781
-0.0474919,0,0.0213898,0.00325,0.000134178
-0.0407663,0,0.0214295,0.0035,9.70881e-05
-0.033984,0,0.0222344,0.00335,7.65624e-05
-0.0258631,0,0.0234935,0.003,3.61289e-05
-0.0177217,0,0.0238483,0.00305,2.57184e-05
-0.00998936,0,0.0249881,0.0035,4.32467e-05
-0.00343846,0,0.0251454,0.00305,3.93132e-05
0.00590508,0,0.0231613,0.00345,6.20685e-05
0.0128044,0,0.0224251,0.00345,6.4147e-05
0.0208135,0,0.0234239,0.0033,0.00011559
0.0311003,0,0.0265547,0.0031,0.000321231
0.0375011,0,0.0252529,0.0034,0.000698451
0.0441881,0,0.0249251,0.0033,0.000273507
0.0504637,0,0.0248339,0.003,0.000104595
0.0575343,0,0.0252051,0.0032,0.000126758
0.0636486,0,0.026398,0.00305,6.35832e-05
0.0701281,0,0.0267231,0.0033,1.76236e-05
0.077342,0,0.0261993,0.003,7.01906e-05
0.0856016,0,0.0261159,0.00345,2.46336e-05
0.0922728,0,0.024927,0.00325,5.61995e-05
-0.09415,0,0.0323335,0.0033,6.52038e-05
-0.0870962,0,0.0323314,0.0033,8.15893e-05
-0.0808166,0,0.032444,0.003,9.17985e-05
-0.073578,0,0.0327144,0.003,0.000105787
-0.0674254,0,0.0330858,0.00315,0.000136456
-0.0606855,0,0.0330439,0.00305,0.000168213
-0.050981,0,0.0273925,0.0032,0.000166839
-0.0444099,0,0.0272651,0.0034,0.000120813
-0.0376279,0,0.0279351,0.00345,9.9018e-05
-0.0303843,0,0.0276416,0.00315,4.36631e-05
-0.0220377,0,0.0283967,0.00325,5.80971e-05
-0.0150344,0,0.0296646,0.0034,7.20546e-05
-0.00642623,0,0.0306831,0.00325,4.36634e-05
0.00193385,0,0.0287977,0.00345,0.000120983
0.00996156,0,0.0287025,0.00345,8.06846e-05
0.0164528,0,0.0280787,0.0031,7.74214e-05
0.0249212,0,0.0288046,0.0035,0.000199635
0.0351094,0,0.031255,0.0031,0.00037653
0.041235,0,0.0305564,0.0031,0.000406517
0.0474122,0,0.0305597,0.0031,0.00033543
0.0535696,0,0.0300646,0.0031,9.35345e-05
0.0597087,0,0.0311631,0.00315,0.000122099
0.0661981,0,0.0322417,0.00335,6.10742e-05
0.0743947,0,0.0319182,0.00345,4.35087e-05
0.0811645,0,0.0312363,0.00335,2.12182e-05
0.0901046,0,0.0309924,0.0032,3.51597e-06
0.096612,0,0.0299504,0.0034,1.37195e-05
-0.0939259,0,0.0388644,0.00325,4.37287e-05
-0.0862508,0,0.0389337,0.0034,6.47982e-05
-0.0773928,0,0.037651,0.00325,8.43248e-05
-0.0709956,0,0.0383253,0.0032,0.000118049
-0.0639694,0,0.0386046,0.0034,0.000139221
-0.0540596,0,0.0329426,0.00315,0.000182573
-0.0477686,0,0.0328626,0.00315,0.000160188
-0.0414469,0,0.0332383,0.0031,0.000220506
-0.0335446,0,0.0330754,0.00315,0.000106866
-0.0267561,0,0.0332128,0.0035,0.000107399
-0.0197127,0,0.0346917,0.0035,7.7749e-05
-0.0124281,0,0.0359562,0.00345,8.57685e-05
-0.00595172,0,0.0370317,0.00315,9.66242e-05
-0.000215031,0,0.0348747,0.003,0.000130511
0.00602588,0,0.0341622,0.0033,0.000104318
0.0137033,0,0.0344189,0.0034,7.76698e-05
0.0199901,0,0.0330789,0.00305,0.000114654
0.0294309,0,0.0335185,0.00305,0.000199477
0.0410388,0,0.0369665,0.00335,0.000567675
0.0492707,0,0.036421,0.00305,0.000109718
0.0555079,0,0.0360277,0.0032,0.000113637
0.0618363,0,0.0371777,0.00325,0.00010814
0.0704052,0,0.037035,0.00305,3.46529e-05
0.0764107,0,0.0380659,0.00305,2.17658e-05
0.0838144,0,0.0372995,0.0033,4.8532e-05
0.0903456,0,0.037423,0.00325,3.85222e-05
0.0967683,0,0.0365906,0.00325,9.69665e-06
-0.0969045,0,0.044467,0.0031,2.96957e-05
-0.0902414,0,0.0440803,0.00315,1.20322e-05
-0.0810437,0,0.042941,0.0032,8.24887e-05
-0.0746747,0,0.0435604,0.0032,0.00012614
-0.0679066,0,0.0440682,0.00335,0.000125839
